#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6107609914e+01    5.8074370664e+03   -1.5069647394e+02    7.4588864030e+01    3.7797409693e+01    9.1895337630e+00   -1.9768341740e+02    2.4000000000e+02    3.6703640223e-01    6.3445833333e-01
         1   -7.6666433756e+01    5.8845765748e+03   -1.5252750111e+02    7.5861067351e+01    3.6647938718e+01    9.1895337630e+00   -1.9836497359e+02    2.4000000000e+02    3.6463576555e-01    6.3684722222e-01
         2   -7.6196954621e+01    5.8273815322e+03   -1.5107461947e+02    7.4877664845e+01    3.7751155857e+01    9.1895337630e+00   -1.9801530909e+02    2.4000000000e+02    3.6610403657e-01    6.3701388889e-01
         3   -7.6270242644e+01    5.8281587486e+03   -1.5153906654e+02    7.5268823900e+01    3.7582111753e+01    9.1895337630e+00   -1.9831071206e+02    2.4000000000e+02    3.6829832196e-01    6.3508333333e-01
         4   -7.6437374863e+01    5.8569701099e+03   -1.5517190916e+02    7.8734534301e+01    3.8082863306e+01    9.1895337630e+00   -2.0244430623e+02    2.4000000000e+02    3.6498546600e-01    6.3508333333e-01
         5   -7.6314991382e+01    5.8321213153e+03   -1.4846451706e+02    7.2149525674e+01    3.7498695711e+01    9.1895337630e+00   -1.9515274653e+02    2.4000000000e+02    3.6586922407e-01    6.3645833333e-01
         6   -7.5698954426e+01    5.8115832882e+03   -1.4887760058e+02    7.3178646152e+01    3.7780324926e+01    9.1895337630e+00   -1.9584745927e+02    2.4000000000e+02    3.6758479476e-01    6.3250000000e-01
         7   -7.6213224525e+01    5.8145541157e+03   -1.5355234615e+02    7.7339121629e+01    3.7659927017e+01    9.1895337630e+00   -2.0040180693e+02    2.4000000000e+02    3.6713987589e-01    6.3558333333e-01
         8   -7.5971418555e+01    5.7882940018e+03   -1.4664966114e+02    7.0678242585e+01    3.8204829259e+01    9.1895337630e+00   -1.9404402416e+02    2.4000000000e+02    3.6700987816e-01    6.3738888889e-01
         9   -7.6343301999e+01    5.8466316063e+03   -1.5111886499e+02    7.4775562989e+01    3.7325568878e+01    9.1895337630e+00   -1.9763396763e+02    2.4000000000e+02    3.6688569188e-01    6.3548611111e-01
