#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6353032116e+01    5.8354256902e+03   -1.4834536264e+02    7.1992330522e+01    3.7132861538e+01    9.1895337630e+00   -1.9466775794e+02    8.1920000000e+03    3.7892335161e-01    3.1029541016e-01
         1   -7.6329117607e+01    5.8314800309e+03   -1.4845276624e+02    7.2123648636e+01    3.7138520076e+01    9.1895337630e+00   -1.9478082008e+02    8.1920000000e+03    3.7893445612e-01    3.1083496094e-01
         2   -7.6345986413e+01    5.8339742307e+03   -1.4777202096e+02    7.1426034548e+01    3.7081277700e+01    9.1895337630e+00   -1.9404283242e+02    8.1920000000e+03    3.7896244121e-01    3.1012939453e-01
         3   -7.6321890991e+01    5.8307531599e+03   -1.4818514621e+02    7.1863255217e+01    3.7139321018e+01    9.1895337630e+00   -1.9451400099e+02    8.1920000000e+03    3.7894600331e-01    3.0970947266e-01
         4   -7.6330857342e+01    5.8319126381e+03   -1.4859182597e+02    7.2260968631e+01    3.7194173498e+01    9.1895337630e+00   -1.9497553323e+02    8.1920000000e+03    3.7894680260e-01    3.0964355469e-01
         5   -7.6352097108e+01    5.8353123890e+03   -1.4880060793e+02    7.2448510824e+01    3.7235753990e+01    9.1895337630e+00   -1.9522589569e+02    8.1920000000e+03    3.7893926872e-01    3.1120361328e-01
         6   -7.6355424222e+01    5.8363961483e+03   -1.4838191391e+02    7.2026489692e+01    3.7137460585e+01    9.1895337630e+00   -1.9470890826e+02    8.1920000000e+03    3.7894962130e-01    3.0996826172e-01
         7   -7.6308509375e+01    5.8278329214e+03   -1.4889077526e+02    7.2582265883e+01    3.7115360854e+01    9.1895337630e+00   -1.9519566987e+02    8.1920000000e+03    3.7888469972e-01    3.1033691406e-01
         8   -7.6320956062e+01    5.8300787918e+03   -1.4904839063e+02    7.2727434567e+01    3.7215338167e+01    9.1895337630e+00   -1.9545326256e+02    8.1920000000e+03    3.7897939588e-01    3.0985107422e-01
         9   -7.6319500752e+01    5.8302161450e+03   -1.4905780085e+02    7.2738300101e+01    3.7148285101e+01    9.1895337630e+00   -1.9539561972e+02    8.1920000000e+03    3.7891772109e-01    3.0956054688e-01
        10   -7.6369228453e+01    5.8373900411e+03   -1.4920816867e+02    7.2838940214e+01    3.7197301619e+01    9.1895337630e+00   -1.9559500405e+02    8.1920000000e+03    3.7894727838e-01    3.0980957031e-01
        11   -7.6347235116e+01    5.8342362013e+03   -1.4929578592e+02    7.2948550802e+01    3.7136211471e+01    9.1895337630e+00   -1.9562153115e+02    8.1920000000e+03    3.7892620132e-01    3.1052490234e-01
        12   -7.6332777963e+01    5.8318561766e+03   -1.4917196744e+02    7.2839189481e+01    3.7060427142e+01    9.1895337630e+00   -1.9542192835e+02    8.1920000000e+03    3.7896767417e-01    3.1058349609e-01
        13   -7.6373321218e+01    5.8388156826e+03   -1.4968633322e+02    7.3313012007e+01    3.7222325407e+01    9.1895337630e+00   -1.9609819239e+02    8.1920000000e+03    3.7895586157e-01    3.0929687500e-01
        14   -7.6369024283e+01    5.8382093887e+03   -1.4989543275e+02    7.3526408469e+01    3.7157552120e+01    9.1895337630e+00   -1.9624251863e+02    8.1920000000e+03    3.7894105910e-01    3.0976074219e-01
        15   -7.6381078215e+01    5.8396738335e+03   -1.4994434030e+02    7.3563262082e+01    3.7162865548e+01    9.1895337630e+00   -1.9629673961e+02    8.1920000000e+03    3.7895951515e-01    3.0911132813e-01
        16   -7.6354273289e+01    5.8361159049e+03   -1.5020636990e+02    7.3852096611e+01    3.7277156708e+01    9.1895337630e+00   -1.9667306037e+02    8.1920000000e+03    3.7890453652e-01    3.1147949219e-01
        17   -7.6362247866e+01    5.8369040814e+03   -1.5010471806e+02    7.3742470196e+01    3.7148230736e+01    9.1895337630e+00   -1.9644248256e+02    8.1920000000e+03    3.7890736330e-01    3.1094726562e-01
        18   -7.6391125009e+01    5.8411225767e+03   -1.5051244164e+02    7.4121316629e+01    3.7249196772e+01    9.1895337630e+00   -1.9695117217e+02    8.1920000000e+03    3.7896749509e-01    3.0978027344e-01
        19   -7.6375373135e+01    5.8385834088e+03   -1.5021420114e+02    7.3838828005e+01    3.7212329146e+01    9.1895337630e+00   -1.9661606405e+02    8.1920000000e+03    3.7895245574e-01    3.1027343750e-01
        20   -7.6364416838e+01    5.8366888860e+03   -1.5021363292e+02    7.3849216080e+01    3.7198906186e+01    9.1895337630e+00   -1.9660207287e+02    8.1920000000e+03    3.7894745967e-01    3.1010986328e-01
        21   -7.6371615380e+01    5.8385527085e+03   -1.5012964516e+02    7.3758029776e+01    3.7107946254e+01    9.1895337630e+00   -1.9642712517e+02    8.1920000000e+03    3.7901953888e-01    3.0894531250e-01
        22   -7.6378717880e+01    5.8391303477e+03   -1.5041960419e+02    7.4040886309e+01    3.7095418693e+01    9.1895337630e+00   -1.9670455664e+02    8.1920000000e+03    3.7894896045e-01    3.0993164063e-01
        23   -7.6367343754e+01    5.8384271901e+03   -1.5071023917e+02    7.4342895419e+01    3.7102505014e+01    9.1895337630e+00   -1.9700227795e+02    8.1920000000e+03    3.7895955962e-01    3.0983398437e-01
        24   -7.6386391579e+01    5.8407977269e+03   -1.5089865883e+02    7.4512267255e+01    3.7224182954e+01    9.1895337630e+00   -1.9731237555e+02    8.1920000000e+03    3.7898743784e-01    3.1163818359e-01
        25   -7.6343715780e+01    5.8336963390e+03   -1.5061100273e+02    7.4267286948e+01    3.7135679000e+01    9.1895337630e+00   -1.9693621549e+02    8.1920000000e+03    3.7894961526e-01    3.1062988281e-01
        26   -7.6391252474e+01    5.8416306942e+03   -1.5054094622e+02    7.4149693743e+01    3.7127109891e+01    9.1895337630e+00   -1.9685758987e+02    8.1920000000e+03    3.8161857582e-01    3.1015380859e-01
        27   -7.6412654290e+01    5.8445707471e+03   -1.5094267680e+02    7.4530022511e+01    3.7121996185e+01    9.1895337630e+00   -1.9725420675e+02    8.1920000000e+03    3.7897293422e-01    3.1041748047e-01
        28   -7.6413190178e+01    5.8443253558e+03   -1.5095811674e+02    7.4544926565e+01    3.7148294519e+01    9.1895337630e+00   -1.9729594503e+02    8.1920000000e+03    3.7893583008e-01    3.1092285156e-01
        29   -7.6365512849e+01    5.8373784462e+03   -1.5087507446e+02    7.4509561612e+01    3.7140986959e+01    9.1895337630e+00   -1.9720559518e+02    8.1920000000e+03    3.7892922600e-01    3.0994873047e-01
        30   -7.6352254136e+01    5.8346494304e+03   -1.5082516638e+02    7.4472912242e+01    3.7235577553e+01    9.1895337630e+00   -1.9725027769e+02    8.1920000000e+03    3.7894244850e-01    3.0968994141e-01
        31   -7.6357146779e+01    5.8364678258e+03   -1.5073843575e+02    7.4381288971e+01    3.7165564353e+01    9.1895337630e+00   -1.9709353387e+02    8.1920000000e+03    3.7890517372e-01    3.1148193359e-01
        32   -7.6369342093e+01    5.8377735836e+03   -1.5123530030e+02    7.4865958208e+01    3.7129966189e+01    9.1895337630e+00   -1.9755480025e+02    8.1920000000e+03    3.7889565227e-01    3.1094238281e-01
        33   -7.6359598650e+01    5.8374692999e+03   -1.5113861570e+02    7.4779017050e+01    3.7128020689e+01    9.1895337630e+00   -1.9745617015e+02    8.1920000000e+03    3.7901451677e-01    3.1031494141e-01
        34   -7.6362198715e+01    5.8364703547e+03   -1.5103244751e+02    7.4670248796e+01    3.7090565387e+01    9.1895337630e+00   -1.9731254666e+02    8.1920000000e+03    3.7896302171e-01    3.1176513672e-01
        35   -7.6361114819e+01    5.8365558694e+03   -1.5152395581e+02    7.5162840987e+01    3.7270566535e+01    9.1895337630e+00   -1.9798405610e+02    8.1920000000e+03    3.7896861463e-01    3.0983398437e-01
        36   -7.6387862723e+01    5.8408980619e+03   -1.5154819468e+02    7.5160331957e+01    3.7105794921e+01    9.1895337630e+00   -1.9784352336e+02    8.1920000000e+03    3.7890542776e-01    3.1028076172e-01
