#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6364220824e+01    5.8362673937e+03   -1.1482822608e+02    3.8464005251e+01    3.8775879175e+01    9.1895337630e+00   -1.6279363901e+02    8.0000000000e+00    8.4161758423e-04    3.1500000000e-01
         1   -7.6602165414e+01    5.8720835375e+03   -1.1138505238e+02    3.4782886961e+01    3.4777693612e+01    9.1895337630e+00   -1.5535227975e+02    8.0000000000e+00    8.1941485405e-04    3.2250000000e-01
         2   -7.6019169253e+01    5.7799415550e+03   -1.0727098880e+02    3.1251819546e+01    3.6469387337e+01    9.1895337630e+00   -1.5292990990e+02    8.0000000000e+00    8.3774328232e-04    2.7750000000e-01
         3   -7.6447586375e+01    5.8456424770e+03   -1.1215679148e+02    3.5709205109e+01    3.7970686694e+01    9.1895337630e+00   -1.5931701194e+02    8.0000000000e+00    8.1601738930e-04    3.3500000000e-01
         4   -7.5589161105e+01    5.7168859427e+03   -1.1010760429e+02    3.4518443184e+01    3.8600283369e+01    9.1895337630e+00   -1.5789742142e+02    8.0000000000e+00    8.7562203407e-04    2.9750000000e-01
         5   -7.6184175764e+01    5.8070999842e+03   -1.1041793580e+02    3.4233760033e+01    3.7608044726e+01    9.1895337630e+00   -1.5721551429e+02    8.0000000000e+00    8.1384181976e-04    3.3750000000e-01
         6   -7.5608296121e+01    5.7188443581e+03   -1.0629544105e+02    3.0687144925e+01    3.5330099417e+01    9.1895337630e+00   -1.5081507423e+02    8.0000000000e+00    7.8776478767e-04    3.1000000000e-01
         7   -7.4012330020e+01    5.4831249123e+03   -1.0459145349e+02    3.0579123467e+01    3.5139974787e+01    9.1895337630e+00   -1.4892096204e+02    8.0000000000e+00    8.6030364037e-04    3.0750000000e-01
         8   -7.4474939088e+01    5.5519338488e+03   -1.0767978760e+02    3.3204848515e+01    3.6147501310e+01    9.1895337630e+00   -1.5301682268e+02    8.0000000000e+00    8.0865621567e-04    2.9000000000e-01
         9   -7.5154512561e+01    5.6593028886e+03   -1.1385355734e+02    3.8699044776e+01    3.9211922961e+01    9.1895337630e+00   -1.6225501406e+02    8.0000000000e+00    8.0740451813e-04    3.2000000000e-01
