#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6387773396e+01    5.8368597908e+03   -1.3126984615e+02    5.4882072751e+01    3.6090328355e+01    9.1895337630e+00   -1.7654970827e+02    2.0000000000e+03    3.1615439057e-01    3.1213000000e-01
         1   -7.6370745245e+01    5.8340697089e+03   -1.5390212014e+02    7.7531374892e+01    3.6795180375e+01    9.1895337630e+00   -1.9988683428e+02    2.0000000000e+03    2.8299373388e-01    3.0915000000e-01
         2   -7.6411583073e+01    5.8410894201e+03   -1.4873228394e+02    7.2320700872e+01    3.6554192558e+01    9.1895337630e+00   -1.9447601027e+02    2.0000000000e+03    2.8428986669e-01    3.0959000000e-01
         3   -7.6407327212e+01    5.8400088761e+03   -1.5092382443e+02    7.4516497214e+01    3.7171954222e+01    9.1895337630e+00   -1.9728531241e+02    2.0000000000e+03    3.4597149491e-01    3.1220000000e-01
         4   -7.6381150731e+01    5.8358952651e+03   -1.5737599609e+02    8.0994845363e+01    3.7570734140e+01    9.1895337630e+00   -2.0413626400e+02    2.0000000000e+03    2.7747702599e-01    3.0911000000e-01
         5   -7.6488403614e+01    5.8526472335e+03   -1.4387056315e+02    6.7382159538e+01    3.7203703244e+01    9.1895337630e+00   -1.9026380016e+02    2.0000000000e+03    2.9385879636e-01    3.1203000000e-01
         6   -7.6435570473e+01    5.8444609923e+03   -1.3681734710e+02    6.0381776625e+01    3.6665489962e+01    9.1895337630e+00   -1.8267237082e+02    2.0000000000e+03    3.1316426396e-01    3.1078000000e-01
         7   -7.6255567203e+01    5.8167145726e+03   -1.6067216828e+02    8.4416601079e+01    3.7848088896e+01    9.1895337630e+00   -2.0770979094e+02    2.0000000000e+03    3.0802446604e-01    3.0868000000e-01
         8   -7.6390625240e+01    5.8370906961e+03   -1.6467135566e+02    8.8280730416e+01    3.7984221705e+01    9.1895337630e+00   -2.1184511113e+02    2.0000000000e+03    2.9166615009e-01    3.1005000000e-01
         9   -7.6485947525e+01    5.8522443212e+03   -1.5418560859e+02    7.7699661061e+01    3.6654842956e+01    9.1895337630e+00   -2.0002998530e+02    2.0000000000e+03    3.1587323546e-01    3.1232000000e-01
        10   -7.6537159079e+01    5.8597396834e+03   -1.5122772344e+02    7.4690564363e+01    3.7441791816e+01    9.1895337630e+00   -1.9785904902e+02    2.0000000000e+03    3.3403450251e-01    3.0992000000e-01
        11   -7.6280331968e+01    5.8213975560e+03   -1.7021536408e+02    9.3935032110e+01    3.8248122453e+01    9.1895337630e+00   -2.1765302029e+02    2.0000000000e+03    3.5115373135e-01    3.1134000000e-01
        12   -7.6331457939e+01    5.8283768096e+03   -1.5722842110e+02    8.0896963160e+01    3.7231147545e+01    9.1895337630e+00   -2.0364910241e+02    2.0000000000e+03    3.4343141317e-01    3.0854000000e-01
        13   -7.6520820969e+01    5.8576037632e+03   -1.7013280642e+02    9.3611985450e+01    3.8274286307e+01    9.1895337630e+00   -2.1759662649e+02    2.0000000000e+03    3.9854857326e-01    3.0989000000e-01
        14   -7.6553933094e+01    5.8620377281e+03   -1.2952815029e+02    5.2974217200e+01    3.6681279093e+01    9.1895337630e+00   -1.7539896315e+02    2.0000000000e+03    4.3377071619e-01    3.1036000000e-01
        15   -7.6268868550e+01    5.8187031709e+03   -1.6320677561e+02    8.6937907062e+01    3.7734599036e+01    9.1895337630e+00   -2.1013090841e+02    2.0000000000e+03    4.4247999787e-01    3.1059000000e-01
        16   -7.6438738806e+01    5.8445371604e+03   -1.6488247416e+02    8.8443735351e+01    3.7061073189e+01    9.1895337630e+00   -2.1113308111e+02    2.0000000000e+03    4.4096362591e-01    3.1017000000e-01
        17   -7.6384829063e+01    5.8365281351e+03   -1.4014566910e+02    6.3760840042e+01    3.6530752002e+01    9.1895337630e+00   -1.8586595487e+02    2.0000000000e+03    4.4030126929e-01    3.0798000000e-01
        18   -7.6382277609e+01    5.8362395798e+03   -1.4469244909e+02    6.8310171478e+01    3.8307658906e+01    9.1895337630e+00   -1.9218964176e+02    2.0000000000e+03    4.3904528022e-01    3.0886000000e-01
        19   -7.6503590281e+01    5.8553067134e+03   -1.6307731032e+02    8.6573720042e+01    3.7698831783e+01    9.1895337630e+00   -2.0996567587e+02    2.0000000000e+03    4.4098177552e-01    3.1077000000e-01
        20   -7.6427749326e+01    5.8435762037e+03   -1.7488328065e+02    9.8455531320e+01    3.8676303747e+01    9.1895337630e+00   -2.2274911816e+02    2.0000000000e+03    5.0245022774e-01    3.1239000000e-01
        21   -7.6410156988e+01    5.8406354345e+03   -1.5336598618e+02    7.6955829189e+01    3.6917902306e+01    9.1895337630e+00   -1.9947342225e+02    2.0000000000e+03    5.1190447807e-01    3.1143000000e-01
        22   -7.6443820895e+01    5.8451368547e+03   -1.3549385355e+02    5.9050032655e+01    3.6483501414e+01    9.1895337630e+00   -1.8116688873e+02    2.0000000000e+03    5.0993072987e-01    3.1357000000e-01
        23   -7.6404088426e+01    5.8395255860e+03   -1.5731589189e+02    8.0911803462e+01    3.7176309156e+01    9.1895337630e+00   -2.0368173481e+02    2.0000000000e+03    5.1530581713e-01    3.0777000000e-01
        24   -7.6584591938e+01    5.8666296858e+03   -1.4703739219e+02    7.0452800252e+01    3.6733433238e+01    9.1895337630e+00   -1.9296035919e+02    2.0000000000e+03    5.1443970203e-01    3.1032000000e-01
        25   -7.6447655798e+01    5.8459806002e+03   -1.4148746556e+02    6.5039809760e+01    3.7260921157e+01    9.1895337630e+00   -1.8793792048e+02    2.0000000000e+03    4.9446263909e-01    3.1218000000e-01
