#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6451638813e+01    5.8483294106e+03   -1.6282001412e+02    8.6368375307e+01    3.7006088657e+01    9.1895337630e+00   -2.0901563654e+02    2.0000000000e+03    2.0009598136e-01    3.0880000000e-01
         1   -7.6210435132e+01    5.8133770142e+03   -1.9043491999e+02    1.1422448486e+02    3.8197687120e+01    9.1895337630e+00   -2.3782214088e+02    2.0000000000e+03    2.0333173871e-01    3.0939000000e-01
         2   -7.6385484001e+01    5.8388533521e+03   -1.6407261167e+02    8.7687127666e+01    3.7619123146e+01    9.1895337630e+00   -2.1088126858e+02    2.0000000000e+03    2.0193240047e-01    3.1084000000e-01
         3   -7.6412271523e+01    5.8417072673e+03   -1.5902243956e+02    8.2610168038e+01    3.7655217626e+01    9.1895337630e+00   -2.0586719095e+02    2.0000000000e+03    2.0447608829e-01    3.1267000000e-01
         4   -7.6477360068e+01    5.8525360862e+03   -1.4523948897e+02    6.8762128899e+01    3.7141539208e+01    9.1895337630e+00   -1.9157056194e+02    2.0000000000e+03    2.0247980952e-01    3.1185000000e-01
         5   -7.6397599282e+01    5.8395989800e+03   -1.5375212567e+02    7.7354526384e+01    3.7385140115e+01    9.1895337630e+00   -2.0032679954e+02    2.0000000000e+03    2.0431828499e-01    3.1236000000e-01
         6   -7.6329042337e+01    5.8289493537e+03   -1.6899786814e+02    9.2668825799e+01    3.7750238412e+01    9.1895337630e+00   -2.1593764031e+02    2.0000000000e+03    2.0459932089e-01    3.0876000000e-01
         7   -7.6427213486e+01    5.8435466643e+03   -1.2855491849e+02    5.2127705005e+01    3.6238791059e+01    9.1895337630e+00   -1.7398324331e+02    2.0000000000e+03    2.0374920964e-01    3.1260000000e-01
         8   -7.6368268874e+01    5.8356905171e+03   -1.6270363781e+02    8.6335368937e+01    3.7566818695e+01    9.1895337630e+00   -2.0945999027e+02    2.0000000000e+03    2.0210900903e-01    3.1085000000e-01
         9   -7.6424013505e+01    5.8431875300e+03   -1.4612213094e+02    6.9698117436e+01    3.7306081049e+01    9.1895337630e+00   -1.9261774575e+02    2.0000000000e+03    2.0434492826e-01    3.1038000000e-01
        10   -7.6470079167e+01    5.8505295107e+03   -1.4612853983e+02    6.9658460662e+01    3.7004523798e+01    9.1895337630e+00   -1.9232259739e+02    2.0000000000e+03    2.0350646973e-01    3.1055000000e-01
        11   -7.6260759172e+01    5.8193991277e+03   -1.5456387355e+02    7.8303114377e+01    3.8452024152e+01    9.1895337630e+00   -2.0220543146e+02    2.0000000000e+03    2.0450958610e-01    3.0647000000e-01
        12   -7.6252923296e+01    5.8187111316e+03   -1.4658654260e+02    7.0333619302e+01    3.7512253746e+01    9.1895337630e+00   -1.9328833011e+02    2.0000000000e+03    2.0334467292e-01    3.0959000000e-01
        13   -7.6304965688e+01    5.8253113987e+03   -1.5639428590e+02    8.0089320216e+01    3.7333306715e+01    9.1895337630e+00   -2.0291712638e+02    2.0000000000e+03    2.0457476377e-01    3.0998000000e-01
        14   -7.6314765952e+01    5.8270313133e+03   -1.3617093150e+02    5.9856165551e+01    3.6971747960e+01    9.1895337630e+00   -1.8233221323e+02    2.0000000000e+03    2.0479688048e-01    3.1131000000e-01
        15   -7.6332060465e+01    5.8295147262e+03   -1.5704337608e+02    8.0711315619e+01    3.8361075745e+01    9.1895337630e+00   -2.0459398559e+02    2.0000000000e+03    2.0439919829e-01    3.0984000000e-01
        16   -7.6325783638e+01    5.8299779468e+03   -1.8077500828e+02    1.0444922464e+02    3.7029054243e+01    9.1895337630e+00   -2.2699359628e+02    2.0000000000e+03    2.0903560519e-01    3.1139000000e-01
        17   -7.6197993877e+01    5.8086300062e+03   -1.3633807674e+02    6.0140082866e+01    3.7169901704e+01    9.1895337630e+00   -1.8269751221e+02    2.0000000000e+03    2.0459759235e-01    3.1141000000e-01
        18   -7.6328861899e+01    5.8285805318e+03   -1.4052603528e+02    6.4197173379e+01    3.6939867288e+01    9.1895337630e+00   -1.8665543633e+02    2.0000000000e+03    2.0422500372e-01    3.0833000000e-01
        19   -7.6468285298e+01    5.8505400475e+03   -1.5907486760e+02    8.2606582303e+01    3.7374212187e+01    9.1895337630e+00   -2.0563861355e+02    2.0000000000e+03    2.0597288013e-01    3.0880000000e-01
        20   -7.6348070089e+01    5.8321167678e+03   -1.4231587420e+02    6.5967804109e+01    3.7011089111e+01    9.1895337630e+00   -1.8851649707e+02    2.0000000000e+03    2.0450559258e-01    3.1154000000e-01
        21   -7.6512309820e+01    5.8575240414e+03   -1.5045097106e+02    7.3938661242e+01    3.6768237944e+01    9.1895337630e+00   -1.9640874277e+02    2.0000000000e+03    2.0404890180e-01    3.1163000000e-01
        22   -7.6640141438e+01    5.8769790398e+03   -1.4094797391e+02    6.4307832472e+01    3.7869052355e+01    9.1895337630e+00   -1.8800656003e+02    2.0000000000e+03    2.0382329822e-01    3.0894000000e-01
        23   -7.6469697133e+01    5.8518339503e+03   -1.6243181796e+02    8.5962120828e+01    3.7521009241e+01    9.1895337630e+00   -2.0914236096e+02    2.0000000000e+03    2.0387718081e-01    3.0885000000e-01
        24   -7.6365809053e+01    5.8350783662e+03   -1.6263457560e+02    8.6268766542e+01    3.7733274089e+01    9.1895337630e+00   -2.0955738345e+02    2.0000000000e+03    2.0447129011e-01    3.1029000000e-01
