#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6215947088e+01    2.1371507966e+03   -7.9424090409e+01    3.3208143320e+01   -1.1743290563e+01   -5.1102678377e+01   -1.8695489194e+01    2.1173677254e+00   -1.1431753518e+01    2.0000000000e+01    3.6393930503e-02    8.2135416667e-01
         1   -4.6333496543e+01    2.1471609237e+03   -7.9165584613e+01    3.2832088070e+01   -1.2598263242e+01   -5.1102678377e+01   -2.1074875523e+01    5.6102325277e+00   -1.2338591162e+01    2.0000000000e+01    4.0594307997e-02    8.1406250000e-01
         2   -4.5983399151e+01    2.1155214595e+03   -8.1160678886e+01    3.5177279735e+01   -1.1337178299e+01   -5.1102678377e+01   -2.2985194212e+01    4.2643720014e+00   -1.1056723369e+01    2.0000000000e+01    4.0926207999e-02    7.9843750000e-01
         3   -4.6068242279e+01    2.1227432234e+03   -7.9125863073e+01    3.3057620794e+01   -1.0717696251e+01   -5.1102678377e+01   -2.3311031971e+01    6.0055435265e+00   -1.0376148935e+01    2.0000000000e+01    2.4128105499e-02    8.2135416667e-01
         4   -4.5706394874e+01    2.0899457498e+03   -7.6294629173e+01    3.0588234299e+01   -1.0316274075e+01   -5.1102678377e+01   -1.9354335614e+01    4.4786588930e+00   -1.0035226859e+01    2.0000000000e+01    2.4637762508e-02    8.1822916667e-01
         5   -4.5640153397e+01    2.0837512060e+03   -7.8709474981e+01    3.3069321584e+01   -1.1131137121e+01   -5.1102678377e+01   -2.2938146869e+01    6.4624873850e+00   -1.0873120830e+01    2.0000000000e+01    2.3315163504e-02    8.0312500000e-01
         6   -4.5761996233e+01    2.0950576123e+03   -8.0586174838e+01    3.4824178605e+01   -1.1702082997e+01   -5.1102678377e+01   -2.3398942554e+01    5.6175290900e+00   -1.1393547274e+01    2.0000000000e+01    3.2769000005e-02    8.1354166667e-01
         7   -4.5999678165e+01    2.1176009116e+03   -7.6119393885e+01    3.0119715720e+01   -9.4736640055e+00   -5.1102678377e+01   -2.3435289380e+01    7.8922378771e+00   -9.1580571602e+00    2.0000000000e+01    2.3871202997e-02    8.0208333333e-01
         8   -4.5821107778e+01    2.1003913171e+03   -7.8822971857e+01    3.3001864078e+01   -1.1706808267e+01   -5.1102678377e+01   -2.0053582370e+01    4.0400971568e+00   -1.1353347743e+01    2.0000000000e+01    2.8960767500e-02    8.2656250000e-01
         9   -4.5453344320e+01    2.0671380928e+03   -7.8784816388e+01    3.3331472068e+01   -1.1867799564e+01   -5.1102678377e+01   -1.9928753546e+01    4.1144150987e+00   -1.1533255609e+01    2.0000000000e+01    3.9195062505e-02    8.0937500000e-01
        10   -4.6012919174e+01    2.1175327636e+03   -7.7699128001e+01    3.1686208827e+01   -1.1915511186e+01   -5.1102678377e+01   -1.9304840829e+01    4.6239023906e+00   -1.1540022175e+01    2.0000000000e+01    3.7159490508e-02    8.0989583333e-01
        11   -4.5834872083e+01    2.1013488868e+03   -7.9306755079e+01    3.3471882996e+01   -1.1156048983e+01   -5.1102678377e+01   -2.4339821657e+01    7.2917939374e+00   -1.0886898270e+01    2.0000000000e+01    5.2571260501e-02    8.1197916667e-01
        12   -4.5773542919e+01    2.0956015526e+03   -8.1357943915e+01    3.5584400996e+01   -1.2039579607e+01   -5.1102678377e+01   -2.3437253425e+01    5.2215674940e+00   -1.1783164290e+01    2.0000000000e+01    4.0804979995e-02    8.0989583333e-01
        13   -4.6452994866e+01    2.1591848983e+03   -7.7391310200e+01    3.0938315333e+01   -1.1527544535e+01   -5.1102678377e+01   -2.2237092439e+01    7.4760051508e+00   -1.1315348202e+01    2.0000000000e+01    3.9749440999e-02    8.1406250000e-01
        14   -4.5655499933e+01    2.0851825590e+03   -7.9139680126e+01    3.3484180193e+01   -1.1194224228e+01   -5.1102678377e+01   -2.1073655569e+01    4.2308780471e+00   -1.0872621008e+01    2.0000000000e+01    3.6753455490e-02    8.1718750000e-01
        15   -4.5871013386e+01    2.1047704157e+03   -7.9654655792e+01    3.3783642406e+01   -1.1952216779e+01   -5.1102678377e+01   -2.0832280089e+01    4.2325194528e+00   -1.1739874896e+01    2.0000000000e+01    2.8521342494e-02    8.0833333333e-01
        16   -4.5943938720e+01    2.1113035027e+03   -7.8524561271e+01    3.2580622552e+01   -1.1618729707e+01   -5.1102678377e+01   -2.2326089687e+01    6.5229364986e+00   -1.1256738780e+01    2.0000000000e+01    4.0213236993e-02    8.1145833333e-01
        17   -4.6065714445e+01    2.1235004612e+03   -8.1669880253e+01    3.5604165808e+01   -1.1386494240e+01   -5.1102678377e+01   -2.5749262753e+01    6.5685551175e+00   -1.1059851525e+01    2.0000000000e+01    3.1875874003e-02    7.9739583333e-01
        18   -4.5919013351e+01    2.1091793831e+03   -8.2767554023e+01    3.6848540671e+01   -1.1763598383e+01   -5.1102678377e+01   -2.2670730130e+01    2.7694528673e+00   -1.1548935777e+01    2.0000000000e+01    2.5359649000e-02    7.9947916667e-01
        19   -4.5955199876e+01    2.1127868505e+03   -7.7059885227e+01    3.1104685352e+01   -1.0667860811e+01   -5.1102678377e+01   -2.1727625044e+01    6.4382790045e+00   -1.0413855336e+01    2.0000000000e+01    2.5047319999e-02    8.1822916667e-01
        20   -4.5689795048e+01    2.0880314060e+03   -8.0304917918e+01    3.4615122870e+01   -1.1120157865e+01   -5.1102678377e+01   -2.3128536761e+01    5.0464550856e+00   -1.0737439002e+01    2.0000000000e+01    4.0867257005e-02    8.1927083333e-01
        21   -4.6236415026e+01    2.1387752692e+03   -8.2359802071e+01    3.6123387046e+01   -1.1695329997e+01   -5.1102678377e+01   -2.3740014661e+01    4.1782209631e+00   -1.1374256666e+01    2.0000000000e+01    4.1555172000e-02    8.1302083333e-01
        22   -4.6217274733e+01    2.1364837180e+03   -8.0143304342e+01    3.3926029609e+01   -1.1451601957e+01   -5.1102678377e+01   -2.1148385535e+01    3.5593615268e+00   -1.1128355015e+01    2.0000000000e+01    3.1406194503e-02    8.1875000000e-01
        23   -4.5853232920e+01    2.1028679905e+03   -7.7869185275e+01    3.2015952355e+01   -1.2442756229e+01   -5.1102678377e+01   -1.9328396056e+01    5.0046453868e+00   -1.2175004023e+01    2.0000000000e+01    3.9880040000e-02    8.2187500000e-01
        24   -4.5595072770e+01    2.0799703760e+03   -8.1151136054e+01    3.5556063284e+01   -1.1103376787e+01   -5.1102678377e+01   -2.4489390267e+01    5.5443093763e+00   -1.0748061715e+01    2.0000000000e+01    3.0169397505e-02    8.0885416667e-01
        25   -4.6063806711e+01    2.1231775815e+03   -7.7937115011e+01    3.1873308300e+01   -1.2175025721e+01   -5.1102678377e+01   -2.0409210330e+01    5.7497994169e+00   -1.1903904723e+01    2.0000000000e+01    3.3168507507e-02    8.0052083333e-01
        26   -4.5918848464e+01    2.1093277393e+03   -7.9275768699e+01    3.3356920235e+01   -1.1412837852e+01   -5.1102678377e+01   -2.4069912411e+01    7.3096599412e+00   -1.1058257695e+01    2.0000000000e+01    3.2794733008e-02    8.1354166667e-01
        27   -4.5967134996e+01    2.1137797894e+03   -7.7141898835e+01    3.1174763840e+01   -1.2117860481e+01   -5.1102678377e+01   -1.8820575791e+01    4.8992158128e+00   -1.1855420741e+01    2.0000000000e+01    3.2453301501e-02    8.2031250000e-01
        28   -4.5907367512e+01    2.1089160910e+03   -8.0322528622e+01    3.4415161111e+01   -1.0420556347e+01   -5.1102678377e+01   -2.5525840905e+01    6.7265470062e+00   -1.0144335089e+01    2.0000000000e+01    3.2223401497e-02    8.1093750000e-01
        29   -4.6231128697e+01    2.1379637503e+03   -8.1110594526e+01    3.4879465829e+01   -1.0722484615e+01   -5.1102678377e+01   -2.5047325330e+01    5.7618937953e+00   -1.0444992571e+01    2.0000000000e+01    2.4250243005e-02    8.2552083333e-01
        30   -4.5694821856e+01    2.0889215466e+03   -7.4453459756e+01    2.8758637900e+01   -9.7937411443e+00   -5.1102678377e+01   -2.0989220690e+01    7.4321804550e+00   -9.4943143375e+00    2.0000000000e+01    2.4270607501e-02    7.9895833333e-01
        31   -4.5891107491e+01    2.1068627469e+03   -7.9510647230e+01    3.3619539740e+01   -1.1555493225e+01   -5.1102678377e+01   -2.1990434885e+01    5.1379592559e+00   -1.1330658202e+01    2.0000000000e+01    2.3781459997e-02    8.0677083333e-01
        32   -4.5821202849e+01    2.1011038023e+03   -7.5012654323e+01    2.9191451474e+01   -1.1283264123e+01   -5.1102678377e+01   -1.7529085904e+01    4.9023740804e+00   -1.0900461766e+01    2.0000000000e+01    2.3340073007e-02    8.2031250000e-01
        33   -4.6364726919e+01    2.1500359469e+03   -7.9341435803e+01    3.2976708885e+01   -1.2181248713e+01   -5.1102678377e+01   -2.0605104201e+01    4.5475954866e+00   -1.1921340623e+01    2.0000000000e+01    2.4309666500e-02    8.1510416667e-01
        34   -4.5797295127e+01    2.0981581849e+03   -7.5794754441e+01    2.9997459314e+01   -1.1830510870e+01   -5.1102678377e+01   -1.8263984213e+01    5.4024190187e+00   -1.1444211057e+01    2.0000000000e+01    2.5713368501e-02    8.2656250000e-01
        35   -4.5874367946e+01    2.1051259389e+03   -7.8064249328e+01    3.2189881382e+01   -1.1994220738e+01   -5.1102678377e+01   -2.0168397398e+01    5.2010471847e+00   -1.1676590949e+01    2.0000000000e+01    2.5293974497e-02    8.1666666667e-01
        36   -4.6568278627e+01    2.1694853069e+03   -7.7978048137e+01    3.1409769510e+01   -1.1828166851e+01   -5.1102678377e+01   -2.0113076950e+01    5.0658740411e+00   -1.1607349413e+01    2.0000000000e+01    3.2762380491e-02    8.0937500000e-01
        37   -4.5932616347e+01    2.1107219494e+03   -8.0535676520e+01    3.4603060172e+01   -1.2003372625e+01   -5.1102678377e+01   -2.0818162132e+01    3.3885366144e+00   -1.1693330135e+01    2.0000000000e+01    3.1853527500e-02    8.2239583333e-01
        38   -4.6044724112e+01    2.1216755323e+03   -7.6825224799e+01    3.0780500687e+01   -1.1356601132e+01   -5.1102678377e+01   -2.0043723856e+01    5.6777785658e+00   -1.1052623041e+01    2.0000000000e+01    3.9562006496e-02    8.1510416667e-01
        39   -4.5355685136e+01    2.0587781055e+03   -8.1340190389e+01    3.5984505253e+01   -1.0547929845e+01   -5.1102678377e+01   -2.3611482064e+01    3.9218998972e+00   -1.0160160676e+01    2.0000000000e+01    4.1583116501e-02    8.1406250000e-01
        40   -4.5877535869e+01    2.1054081454e+03   -7.9806050110e+01    3.3928514241e+01   -1.0589363556e+01   -5.1102678377e+01   -2.4225101740e+01    6.1110935624e+00   -1.0104740579e+01    2.0000000000e+01    4.0895208505e-02    7.9947916667e-01
        41   -4.5840889568e+01    2.1023138711e+03   -7.9811316016e+01    3.3970426448e+01   -1.1687882799e+01   -5.1102678377e+01   -2.2735250596e+01    5.7144957555e+00   -1.1398321614e+01    2.0000000000e+01    4.0244740499e-02    8.0104166667e-01
        42   -4.5635410906e+01    2.0835972135e+03   -8.2621544367e+01    3.6986133461e+01   -1.1620336422e+01   -5.1102678377e+01   -2.4019447325e+01    4.1209177565e+00   -1.1414767222e+01    2.0000000000e+01    3.2111831999e-02    8.0989583333e-01
        43   -4.5912911043e+01    2.1094694348e+03   -8.1726228763e+01    3.5813317719e+01   -1.1859625835e+01   -5.1102678377e+01   -2.3821473666e+01    5.0575491156e+00   -1.1619036262e+01    2.0000000000e+01    3.2251078002e-02    8.0052083333e-01
