#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5716042132e+01    2.0905504272e+03   -8.0756106081e+01    3.5040063949e+01   -1.1246330728e+01   -5.1102678377e+01   -2.4352417955e+01    5.9453209780e+00   -1.1014931040e+01    2.0000000000e+01    2.5290176003e-02    8.1406250000e-01
         1   -4.5980048405e+01    2.1155435097e+03   -7.8171901854e+01    3.2191853449e+01   -1.1103132926e+01   -5.1102678377e+01   -2.4402481677e+01    8.4363911260e+00   -1.0848024687e+01    2.0000000000e+01    2.3374862503e-02    8.1406250000e-01
         2   -4.6037288542e+01    2.1199457710e+03   -8.1699043915e+01    3.5661755373e+01   -1.1617649296e+01   -5.1102678377e+01   -2.3197987936e+01    4.2192716932e+00   -1.1422155883e+01    2.0000000000e+01    2.4977919493e-02    8.1666666667e-01
         3   -4.6092579551e+01    2.1255865180e+03   -7.6149022050e+01    3.0056442499e+01   -1.2173938101e+01   -5.1102678377e+01   -1.6073784680e+01    3.2013791082e+00   -1.1852913432e+01    2.0000000000e+01    2.3735349503e-02    8.3020833333e-01
         4   -4.6085089883e+01    2.1261403688e+03   -7.9809332159e+01    3.3724242276e+01   -1.0980001951e+01   -5.1102678377e+01   -2.2949175636e+01    5.2225238039e+00   -1.0606186670e+01    2.0000000000e+01    2.3815325498e-02    8.0052083333e-01
         5   -4.5769698265e+01    2.0958055026e+03   -8.0278585412e+01    3.4508887147e+01   -1.1365321223e+01   -5.1102678377e+01   -2.3480710057e+01    5.6701242451e+00   -1.1072854977e+01    2.0000000000e+01    2.5693099495e-02    8.0729166667e-01
         6   -4.6032640490e+01    2.1198353950e+03   -8.0035815190e+01    3.4003174701e+01   -1.1716169544e+01   -5.1102678377e+01   -2.2553523643e+01    5.3365563743e+00   -1.1523518800e+01    2.0000000000e+01    2.3918929997e-02    8.1510416667e-01
         7   -4.6038755086e+01    2.1200658831e+03   -7.9750112118e+01    3.3711357031e+01   -1.1399791791e+01   -5.1102678377e+01   -2.2175326095e+01    4.9276841452e+00   -1.1222053047e+01    2.0000000000e+01    2.4888563494e-02    8.0677083333e-01
         8   -4.5924695619e+01    2.1096620501e+03   -7.9375011000e+01    3.3450315381e+01   -1.0975728412e+01   -5.1102678377e+01   -2.1159945108e+01    3.8633408968e+00   -1.0659162411e+01    2.0000000000e+01    2.5387784997e-02    8.2187500000e-01
         9   -4.6151140558e+01    2.1305364923e+03   -8.0957035481e+01    3.4805894923e+01   -1.1646734259e+01   -5.1102678377e+01   -2.1436458301e+01    3.2288354560e+00   -1.1454254761e+01    2.0000000000e+01    2.6427325502e-02    8.1093750000e-01
