#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 BlockWeight         BlockCPU            AcceptRatio         
        82   -4.6083850071e+01    2.1246413990e+03   -7.8278031263e+01    3.2194181192e+01   -1.1493076515e+01   -5.1102678377e+01   -1.9391285182e+01    3.7090088110e+00   -1.1250557477e+01    2.0000000000e+01    3.3324836499e-02    8.0000000000e-01
        83   -4.5841739657e+01    2.1029047558e+03   -8.0642713294e+01    3.4800973638e+01   -1.1093137285e+01   -5.1102678377e+01   -2.2900184375e+01    4.4532867424e+00   -1.0795460414e+01    2.0000000000e+01    4.0319483502e-02    8.0104166667e-01
        84   -4.5979620949e+01    2.1148706313e+03   -7.8155337526e+01    3.2175716577e+01   -1.1556747905e+01   -5.1102678377e+01   -2.0215128215e+01    4.7192169702e+00   -1.1339126476e+01    2.0000000000e+01    3.1580280498e-02    8.2968750000e-01
        85   -4.5845677438e+01    2.1024001602e+03   -8.1223043690e+01    3.5377366253e+01   -1.0599886750e+01   -5.1102678377e+01   -2.4084285270e+01    4.5638067065e+00   -1.0356637670e+01    2.0000000000e+01    3.1169063004e-02    8.1458333333e-01
        86   -4.6051974419e+01    2.1213377595e+03   -7.5208891063e+01    2.9156916643e+01   -1.0506294604e+01   -5.1102678377e+01   -2.0152472785e+01    6.5525547036e+00   -1.0308451744e+01    2.0000000000e+01    2.4652314998e-02    8.2656250000e-01
        87   -4.5522127257e+01    2.0732210455e+03   -7.8359041759e+01    3.2836914502e+01   -1.0697653645e+01   -5.1102678377e+01   -2.4424954617e+01    7.8662448799e+00   -1.0560360383e+01    2.0000000000e+01    4.5209306998e-02    8.1041666667e-01
        88   -4.5874105830e+01    2.1052217132e+03   -7.8513062324e+01    3.2638956494e+01   -1.1816812294e+01   -5.1102678377e+01   -2.0049001516e+01    4.4554298625e+00   -1.1469886744e+01    2.0000000000e+01    4.3511066004e-02    8.2447916667e-01
        89   -4.5489232067e+01    2.0699144623e+03   -7.7773332192e+01    3.2284100125e+01   -1.0754036112e+01   -5.1102678377e+01   -1.9573492822e+01    3.6568751188e+00   -1.0406511027e+01    2.0000000000e+01    3.1273841996e-02    8.1562500000e-01
        90   -4.5444616340e+01    2.0661328153e+03   -7.9108045780e+01    3.3663429440e+01   -1.1116997741e+01   -5.1102678377e+01   -1.9811183592e+01    2.9228139295e+00   -1.0692234833e+01    2.0000000000e+01    3.2183714997e-02    8.0677083333e-01
        91   -4.6255797860e+01    2.1407030428e+03   -7.9480609633e+01    3.3224811773e+01   -1.2371732701e+01   -5.1102678377e+01   -2.1878484726e+01    5.8722861711e+00   -1.2116061402e+01    2.0000000000e+01    5.1460486502e-02    8.2083333333e-01
        92   -4.5952034655e+01    2.1123373727e+03   -8.3620748137e+01    3.7668713482e+01   -9.7844438118e+00   -5.1102678377e+01   -3.0386383230e+01    7.6527572816e+00   -9.5307960401e+00    2.0000000000e+01    3.9069266495e-02    8.0989583333e-01
        93   -4.6023220107e+01    2.1188105429e+03   -7.8529440727e+01    3.2506220619e+01   -1.0844209787e+01   -5.1102678377e+01   -2.2204889222e+01    5.6223366591e+00   -1.0485920658e+01    2.0000000000e+01    3.9996902502e-02    8.2500000000e-01
