#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5329458730e+01    2.0558587165e+03   -8.1883466395e+01    3.6554007665e+01   -1.1361517230e+01   -5.1102678377e+01   -2.4304933771e+01    4.8856629831e+00   -1.1177118232e+01    2.0000000000e+01    3.2412697998e-02    8.0416666667e-01
         1   -4.5457098138e+01    2.0682727238e+03   -8.1841134929e+01    3.6384036792e+01   -1.1543059735e+01   -5.1102678377e+01   -2.5180176784e+01    5.9847799664e+00   -1.1240736238e+01    2.0000000000e+01    3.5231906004e-02    7.7864583333e-01
         2   -4.4647993097e+01    1.9948074690e+03   -8.3350173691e+01    3.8702180594e+01   -9.8749460855e+00   -5.1102678377e+01   -2.7269727458e+01    4.8971782294e+00   -9.4872488101e+00    2.0000000000e+01    4.2463336002e-02    7.9062500000e-01
         3   -4.5072329409e+01    2.0333162202e+03   -8.7309954203e+01    4.2237624793e+01   -9.7669826189e+00   -5.1102678377e+01   -2.8739669167e+01    2.2993759601e+00   -9.5208111515e+00    2.0000000000e+01    5.3159937495e-02    7.8125000000e-01
         4   -4.5624487376e+01    2.0824883308e+03   -8.2457833144e+01    3.6833345768e+01   -1.0765995268e+01   -5.1102678377e+01   -2.5295528653e+01    4.7063691537e+00   -1.0576543160e+01    2.0000000000e+01    3.7123181006e-02    7.9270833333e-01
         5   -4.5046602488e+01    2.0300926152e+03   -8.2384106511e+01    3.7337504023e+01   -1.1280536511e+01   -5.1102678377e+01   -2.5113030943e+01    5.1121393194e+00   -1.0961971999e+01    2.0000000000e+01    2.9278891001e-02    8.1406250000e-01
         6   -4.5275999544e+01    2.0515250720e+03   -7.8972867342e+01    3.3696867798e+01   -1.0903126243e+01   -5.1102678377e+01   -2.1829468015e+01    4.8624052929e+00   -1.0719360446e+01    2.0000000000e+01    4.4004789503e-02    8.1250000000e-01
         7   -4.4891372766e+01    2.0164170047e+03   -7.8392282416e+01    3.3500909650e+01   -9.9661572551e+00   -5.1102678377e+01   -2.3169639637e+01    5.8461928531e+00   -9.4582052586e+00    2.0000000000e+01    3.5282399003e-02    8.2239583333e-01
         8   -4.5553931183e+01    2.0760961425e+03   -8.4778654414e+01    3.9224723232e+01   -1.1829793669e+01   -5.1102678377e+01   -2.6711121560e+01    4.8649391905e+00   -1.1624632096e+01    2.0000000000e+01    3.3671023004e-02    8.0625000000e-01
         9   -4.4746498538e+01    2.0030829498e+03   -8.3835587627e+01    3.9089089089e+01   -1.0762763949e+01   -5.1102678377e+01   -2.6989615506e+01    5.0194702047e+00   -1.0378875139e+01    2.0000000000e+01    4.1377458503e-02    8.0468750000e-01
