#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6232735421e+01    5.8281003668e+03   -1.4711978411e+02    7.0887048689e+01    3.7419710049e+01    9.1895337630e+00   -1.9372902792e+02    2.4000000000e+02    5.6167242229e+00    6.3491666667e-01
         1   -7.6623138506e+01    5.8744147060e+03   -1.8203811339e+02    1.0541497488e+02    3.6553734496e+01    9.1895337630e+00   -2.2778138165e+02    2.4000000000e+02    5.6693243980e+00    6.3879166667e-01
         2   -7.6392433398e+01    5.8428879805e+03   -1.5040423757e+02    7.4011804176e+01    3.7104221473e+01    9.1895337630e+00   -1.9669799281e+02    2.4000000000e+02    5.6875050664e+00    6.3506944444e-01
         3   -7.6456404358e+01    5.8509570743e+03   -1.6266815146e+02    8.6211747100e+01    3.7627314575e+01    9.1895337630e+00   -2.0948499980e+02    2.4000000000e+02    5.6706693769e+00    6.4036111111e-01
         4   -7.6452847400e+01    5.8485051030e+03   -1.4723298102e+02    7.0780133619e+01    3.6784469398e+01    9.1895337630e+00   -1.9320698418e+02    2.4000000000e+02    5.6859175265e+00    6.3234722222e-01
         5   -7.6714580173e+01    5.8973835551e+03   -1.5112388952e+02    7.4409309350e+01    3.7671836237e+01    9.1895337630e+00   -1.9798525952e+02    2.4000000000e+02    5.6604695916e+00    6.3552777778e-01
         6   -7.6494970428e+01    5.8556226004e+03   -1.5658328949e+02    8.0088319067e+01    3.7213534605e+01    9.1895337630e+00   -2.0298635786e+02    2.4000000000e+02    5.6615652442e+00    6.3719444444e-01
         7   -7.6252615676e+01    5.8201533515e+03   -1.4472275496e+02    6.8470139281e+01    3.7201447953e+01    9.1895337630e+00   -1.9111373667e+02    2.4000000000e+02    5.6604073048e+00    6.3529166667e-01
         8   -7.6291037782e+01    5.8335762555e+03   -1.5083998706e+02    7.4548949275e+01    3.6974357693e+01    9.1895337630e+00   -1.9700387851e+02    2.4000000000e+02    5.6720930636e+00    6.3763888889e-01
         9   -7.6535285797e+01    5.8625201225e+03   -1.6038484564e+02    8.3849559842e+01    3.7876059370e+01    9.1895337630e+00   -2.0745043877e+02    2.4000000000e+02    5.6522217095e+00    6.3430555556e-01
        10   -7.6404354395e+01    5.8423930763e+03   -1.4239674451e+02    6.5992390113e+01    3.6800264396e+01    9.1895337630e+00   -1.8838654267e+02    2.4000000000e+02    5.6726413965e+00    6.3480555556e-01
        11   -7.6016327701e+01    5.7899249085e+03   -1.5147754103e+02    7.5461213326e+01    3.7614854706e+01    9.1895337630e+00   -1.9828192950e+02    2.4000000000e+02    5.6696283221e+00    6.3577777778e-01
        12   -7.6155115419e+01    5.8078765706e+03   -1.4774915965e+02    7.1594044227e+01    3.6903309157e+01    9.1895337630e+00   -1.9384200257e+02    2.4000000000e+02    5.6615510881e+00    6.3601388889e-01
        13   -7.6050644860e+01    5.7988602077e+03   -1.4800979801e+02    7.1959153150e+01    3.7972228557e+01    9.1895337630e+00   -1.9517156033e+02    2.4000000000e+02    5.6746250093e+00    6.3609722222e-01
        14   -7.6374398250e+01    5.8404704294e+03   -1.4393967407e+02    6.7565275824e+01    3.6755998582e+01    9.1895337630e+00   -1.8988520642e+02    2.4000000000e+02    5.6431418061e+00    6.3580555556e-01
        15   -7.6572754657e+01    5.8669430423e+03   -1.4758538202e+02    7.1012627367e+01    3.7307447545e+01    9.1895337630e+00   -1.9408236333e+02    2.4000000000e+02    5.1518508792e+00    6.3751388889e-01
        16   -7.6333871696e+01    5.8369567989e+03   -1.5068583590e+02    7.4351964201e+01    3.7508988406e+01    9.1895337630e+00   -1.9738435807e+02    2.4000000000e+02    5.5091292262e+00    6.3529166667e-01
        17   -7.6406378378e+01    5.8451264585e+03   -1.5049173417e+02    7.4085355793e+01    3.7430930271e+01    9.1895337630e+00   -1.9711219821e+02    2.4000000000e+02    5.6189728379e+00    6.3731944444e-01
        18   -7.6327814654e+01    5.8315858148e+03   -1.4932665394e+02    7.2998839290e+01    3.7973856240e+01    9.1895337630e+00   -1.9649004395e+02    2.4000000000e+02    5.6668959260e+00    6.3470833333e-01
        19   -7.6335083978e+01    5.8422230353e+03   -1.4640059600e+02    7.0065512025e+01    3.7035580605e+01    9.1895337630e+00   -1.9262571037e+02    2.4000000000e+02    5.6673239172e+00    6.3694444444e-01
        20   -7.6747943486e+01    5.8950091195e+03   -1.4437520961e+02    6.7627266120e+01    3.7134792873e+01    9.1895337630e+00   -1.9069953624e+02    2.4000000000e+02    5.6134817004e+00    6.4005555556e-01
        21   -7.6151436002e+01    5.8228830857e+03   -1.4102668701e+02    6.4875251012e+01    3.7832464267e+01    9.1895337630e+00   -1.8804868504e+02    2.4000000000e+02    5.6835065782e+00    6.3430555556e-01
        22   -7.6498598232e+01    5.8580158996e+03   -1.5041279855e+02    7.3914200321e+01    3.5740747665e+01    9.1895337630e+00   -1.9534307998e+02    2.4000000000e+02    5.6549820304e+00    6.3905555556e-01
        23   -7.6412924109e+01    5.8434174400e+03   -1.4992948273e+02    7.3516558619e+01    3.7356110162e+01    9.1895337630e+00   -1.9647512665e+02    2.4000000000e+02    5.6611780822e+00    6.3444444444e-01
