#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6407828817e+01    5.8409904443e+03   -1.5320175255e+02    7.6793923735e+01    3.7271452530e+01    9.1895337630e+00   -1.9966273884e+02    3.2042900000e+05    6.6041389688e+00    9.9691559783e-01
         1   -7.6410215544e+01    5.8416202215e+03   -1.5288074336e+02    7.6470527819e+01    3.7321681765e+01    9.1895337630e+00   -1.9939195889e+02    3.1999600000e+05    6.5828773395e+00    9.9692650867e-01
         2   -7.6417878925e+01    5.8428191828e+03   -1.5298385794e+02    7.6565979016e+01    3.7295791349e+01    9.1895337630e+00   -1.9946918305e+02    3.2000100000e+05    6.5831040817e+00    9.9691039875e-01
         3   -7.6419538070e+01    5.8430991420e+03   -1.5275342478e+02    7.6333886708e+01    3.7259863874e+01    9.1895337630e+00   -1.9920282241e+02    3.2000600000e+05    6.5838493956e+00    9.9689522230e-01
         4   -7.6427009109e+01    5.8441068594e+03   -1.5281021165e+02    7.6383202545e+01    3.7270888448e+01    9.1895337630e+00   -1.9927063386e+02    3.2002300000e+05    6.5847735919e+00    9.9688180202e-01
         5   -7.6438271400e+01    5.8458131121e+03   -1.5275603239e+02    7.6317760988e+01    3.7295495703e+01    9.1895337630e+00   -1.9924106185e+02    3.1999800000e+05    6.5845633207e+00    9.9694085156e-01
         6   -7.6428671317e+01    5.8443643303e+03   -1.5335248253e+02    7.6923811218e+01    3.7277720775e+01    9.1895337630e+00   -1.9981973707e+02    3.1984400000e+05    6.5845185798e+00    9.9685628820e-01
         7   -7.6430860933e+01    5.8446926412e+03   -1.5327934920e+02    7.6848488265e+01    3.7288068719e+01    9.1895337630e+00   -1.9975695168e+02    3.1986400000e+05    6.5841842394e+00    9.9687040011e-01
         8   -7.6421494131e+01    5.8433660104e+03   -1.5321355623e+02    7.6792062100e+01    3.7338103455e+01    9.1895337630e+00   -1.9974119345e+02    3.2003600000e+05    6.5863140891e+00    9.9692894201e-01
         9   -7.6433507014e+01    5.8452084003e+03   -1.5358445019e+02    7.7150943178e+01    3.7337449824e+01    9.1895337630e+00   -2.0011143378e+02    3.2007800000e+05    6.5843385634e+00    9.9686733912e-01
        10   -7.6421922138e+01    5.8431807771e+03   -1.5264941004e+02    7.6227487901e+01    3.7307234192e+01    9.1895337630e+00   -1.9914617799e+02    3.1950800000e+05    6.5846240593e+00    9.9692011520e-01
        11   -7.6425923795e+01    5.8442471879e+03   -1.5297356290e+02    7.6547639104e+01    3.7265133131e+01    9.1895337630e+00   -1.9942822979e+02    3.1923900000e+05    6.5815612949e+00    9.9694007353e-01
        12   -7.6414673326e+01    5.8421236334e+03   -1.5278196054e+02    7.6367287209e+01    3.7229063689e+01    9.1895337630e+00   -1.9920055799e+02    3.1904700000e+05    6.5830914328e+00    9.9695065905e-01
        13   -7.6440069550e+01    5.8462813799e+03   -1.5301560339e+02    7.6575533835e+01    3.7214802249e+01    9.1895337630e+00   -1.9941993940e+02    3.1884000000e+05    6.5849990255e+00    9.9690162441e-01
        14   -7.6452009828e+01    5.8479734217e+03   -1.5323364179e+02    7.6781631967e+01    3.7239951001e+01    9.1895337630e+00   -1.9966312656e+02    3.1892400000e+05    6.5865631505e+00    9.9685608928e-01
        15   -7.6434106083e+01    5.8452000416e+03   -1.5328687335e+02    7.6852767267e+01    3.7228228700e+01    9.1895337630e+00   -1.9970463581e+02    3.1873100000e+05    6.5871000371e+00    9.9688336045e-01
        16   -7.6415134582e+01    5.8424967046e+03   -1.5398381026e+02    7.7568675677e+01    3.7287432831e+01    9.1895337630e+00   -2.0046077685e+02    3.1848000000e+05    6.5840448586e+00    9.9685546325e-01
        17   -7.6419486735e+01    5.8431609067e+03   -1.5340841655e+02    7.6988929812e+01    3.7288633652e+01    9.1895337630e+00   -1.9988658396e+02    3.1825600000e+05    6.5837166176e+00    9.9685504568e-01
        18   -7.6433117620e+01    5.8453668794e+03   -1.5358934489e+02    7.7156227265e+01    3.7268126043e+01    9.1895337630e+00   -2.0004700469e+02    3.1847000000e+05    6.5835852740e+00    9.9688853860e-01
        19   -7.6426291522e+01    5.8441135629e+03   -1.5265655700e+02    7.6230265479e+01    3.7262432641e+01    9.1895337630e+00   -1.9910852340e+02    3.1818500000e+05    6.5833841742e+00    9.9689134868e-01
