#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6392513817e+01    5.8387212076e+03   -1.5185807768e+02    7.5465563861e+01    3.7173158505e+01    9.1895337630e+00   -1.9822076995e+02    8.1920000000e+03    5.5065226390e-01    5.4438395182e-01
         1   -7.6410229917e+01    5.8412560878e+03   -1.5156162769e+02    7.5151397772e+01    3.7097661151e+01    9.1895337630e+00   -1.9784882260e+02    8.1920000000e+03    5.5059701432e-01    5.4496134440e-01
         2   -7.6433624904e+01    5.8459782220e+03   -1.5377722526e+02    7.7343600354e+01    3.7185468464e+01    9.1895337630e+00   -2.0015222748e+02    8.1920000000e+03    5.5065256048e-01    5.4470214844e-01
         3   -7.6400454047e+01    5.8397640742e+03   -1.5409124989e+02    7.7690795843e+01    3.7140082221e+01    9.1895337630e+00   -2.0042086587e+02    8.1920000000e+03    5.5060273576e-01    5.4482991536e-01
         4   -7.6433906180e+01    5.8448228823e+03   -1.5403988257e+02    7.7605976387e+01    3.7210859800e+01    9.1895337630e+00   -2.0044027613e+02    8.1920000000e+03    5.5067725000e-01    5.4506754557e-01
         5   -7.6411020671e+01    5.8413631309e+03   -1.5324693161e+02    7.6835910937e+01    3.7195232961e+01    9.1895337630e+00   -1.9963169833e+02    8.1920000000e+03    5.5060703105e-01    5.4442423503e-01
         6   -7.6407616585e+01    5.8413725916e+03   -1.5254258020e+02    7.6134963612e+01    3.7005535606e+01    9.1895337630e+00   -1.9873764957e+02    8.1920000000e+03    5.5062203332e-01    5.4468505859e-01
         7   -7.6390993191e+01    5.8380739619e+03   -1.5246274845e+02    7.6071755260e+01    3.7083474489e+01    9.1895337630e+00   -1.9873575670e+02    8.1920000000e+03    5.5060683399e-01    5.4490681966e-01
         8   -7.6414218523e+01    5.8420928102e+03   -1.5123345959e+02    7.4819241064e+01    3.7138236080e+01    9.1895337630e+00   -1.9756122943e+02    8.1920000000e+03    5.5062315379e-01    5.4500406901e-01
         9   -7.6414702613e+01    5.8417319798e+03   -1.5165357283e+02    7.5238870213e+01    3.7154162193e+01    9.1895337630e+00   -1.9799726878e+02    8.1920000000e+03    5.5064430347e-01    5.4514038086e-01
