#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 BlockWeight         BlockCPU            AcceptRatio         
        71   -4.5278630232e+01    2.0511504225e+03   -8.1892103622e+01    3.6613473390e+01   -1.1069778893e+01   -5.1102678377e+01   -2.4010598194e+01    4.2909518416e+00   -1.0811792888e+01    1.7456000000e+04    5.2584854878e+00    9.9838642080e-01
        72   -4.5288826253e+01    2.0520224711e+03   -8.1916309986e+01    3.6627483733e+01   -1.0993672608e+01   -5.1102678377e+01   -2.4311714815e+01    4.4917558138e+00   -1.0731085749e+01    1.7181000000e+04    5.1552897478e+00    9.9842822432e-01
        73   -4.5285857759e+01    2.0518666594e+03   -8.1848328409e+01    3.6562470650e+01   -1.0986250488e+01   -5.1102678377e+01   -2.4333387066e+01    4.5739875210e+00   -1.0717903212e+01    1.7069000000e+04    5.1595009282e+00    9.9844247300e-01
        74   -4.5265724966e+01    2.0500271315e+03   -8.1739483107e+01    3.6473758140e+01   -1.1012647464e+01   -5.1102678377e+01   -2.4295705532e+01    4.6715482668e+00   -1.0737990448e+01    1.6793000000e+04    5.0808497953e+00    9.9845857617e-01
        75   -4.5290322389e+01    2.0521894807e+03   -8.1551900586e+01    3.6261578196e+01   -1.1091477312e+01   -5.1102678377e+01   -2.3745224855e+01    4.3874799575e+00   -1.0805954793e+01    1.6475000000e+04    4.9798633740e+00    9.9849051085e-01
        76   -4.5353290714e+01    2.0579491047e+03   -8.1716707851e+01    3.6363417137e+01   -1.1112209957e+01   -5.1102678377e+01   -2.4028456856e+01    4.5266373385e+00   -1.0828709086e+01    1.6484000000e+04    4.9882867210e+00    9.9844137109e-01
        77   -4.5243451705e+01    2.0479354524e+03   -8.2155309202e+01    3.6911857497e+01   -1.1005298416e+01   -5.1102678377e+01   -2.4534643772e+01    4.4873113628e+00   -1.0727909703e+01    1.6289000000e+04    4.9024384115e+00    9.9835293064e-01
        78   -4.5274258261e+01    2.0508373148e+03   -8.2280547146e+01    3.7006288885e+01   -1.0965105726e+01   -5.1102678377e+01   -2.4601610235e+01    4.3888471905e+00   -1.0696461669e+01    1.5940000000e+04    4.8727492085e+00    9.9843984382e-01
        79   -4.5282077162e+01    2.0515556286e+03   -8.1714170259e+01    3.6432093097e+01   -1.0993130197e+01   -5.1102678377e+01   -2.4310068291e+01    4.6917066059e+00   -1.0722684275e+01    1.6159000000e+04    4.8933141165e+00    9.9829592614e-01
        80   -4.5285124107e+01    2.0517661699e+03   -8.1964218948e+01    3.6679094841e+01   -1.0992168245e+01   -5.1102678377e+01   -2.4350853637e+01    4.4814813101e+00   -1.0714066512e+01    1.6481000000e+04    4.9999454193e+00    9.9850289003e-01
        81   -4.5264792092e+01    2.0499277557e+03   -8.1949902861e+01    3.6685110769e+01   -1.0989273586e+01   -5.1102678377e+01   -2.4546759419e+01    4.6888085200e+00   -1.0716574765e+01    1.6321000000e+04    4.9795333178e+00    9.9843857183e-01
        82   -4.5340244372e+01    2.0566800009e+03   -8.2040868224e+01    3.6700623853e+01   -1.1063098901e+01   -5.1102678377e+01   -2.4408606168e+01    4.5335152215e+00   -1.0814024027e+01    1.6447000000e+04    4.9408088975e+00    9.9842373008e-01
        83   -4.5334216139e+01    2.0561476309e+03   -8.1553469900e+01    3.6219253761e+01   -1.1150094844e+01   -5.1102678377e+01   -2.3667182773e+01    4.3664860929e+00   -1.0907822844e+01    1.6601000000e+04    5.0485932332e+00    9.9843487630e-01
