#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6370599230e+01    5.8354701767e+03   -1.5477618638e+02    7.8405587151e+01    3.7319499784e+01    9.1895337630e+00   -2.0128521993e+02    8.1920000000e+03    1.5256164817e+00    5.4505533854e-01
         1   -7.6408497888e+01    5.8410073310e+03   -1.5377838516e+02    7.7369887270e+01    3.7029592679e+01    9.1895337630e+00   -1.9999751160e+02    8.1920000000e+03    1.5258274340e+00    5.4556111654e-01
         2   -7.6367859804e+01    5.8349377527e+03   -1.5415915001e+02    7.7791290202e+01    3.7212456573e+01    9.1895337630e+00   -2.0056114034e+02    8.1920000000e+03    1.5256009818e+00    5.4508463542e-01
         3   -7.6415819608e+01    5.8426383481e+03   -1.5216783321e+02    7.5752013604e+01    3.6972108147e+01    9.1895337630e+00   -1.9832947512e+02    8.1920000000e+03    1.5255715057e+00    5.4521809896e-01
         4   -7.6362733796e+01    5.8361102540e+03   -1.5298272945e+02    7.6619995654e+01    3.7250389716e+01    9.1895337630e+00   -1.9942265293e+02    8.1920000000e+03    1.5255328374e+00    5.4530517578e-01
         5   -7.6392955893e+01    5.8385034180e+03   -1.5275165155e+02    7.6358695659e+01    3.7084484680e+01    9.1895337630e+00   -1.9902566999e+02    8.1920000000e+03    1.5256484530e+00    5.4541544596e-01
         6   -7.6405900141e+01    5.8416005747e+03   -1.5134415646e+02    7.4938256321e+01    3.6978654705e+01    9.1895337630e+00   -1.9751234493e+02    8.1920000000e+03    1.5256204689e+00    5.4535481771e-01
         7   -7.6382739479e+01    5.8370376948e+03   -1.5106453605e+02    7.4681796571e+01    3.7000237124e+01    9.1895337630e+00   -1.9725430694e+02    8.1920000000e+03    1.5256375550e+00    5.4547119141e-01
         8   -7.6410280059e+01    5.8418549365e+03   -1.5183228764e+02    7.5422007579e+01    3.7023510213e+01    9.1895337630e+00   -1.9804533161e+02    8.1920000000e+03    1.5254943636e+00    5.4540690104e-01
         9   -7.6403774564e+01    5.8402849493e+03   -1.5189256472e+02    7.5488790157e+01    3.7129245315e+01    9.1895337630e+00   -1.9821134380e+02    8.1920000000e+03    1.5255971954e+00    5.4565307617e-01
        10   -7.6389004361e+01    5.8380263384e+03   -1.5268102460e+02    7.6292020241e+01    3.7129129007e+01    9.1895337630e+00   -1.9899968737e+02    8.1920000000e+03    1.5258837797e+00    5.4567830404e-01
        11   -7.6428866718e+01    5.8443978288e+03   -1.5374099585e+02    7.7312129131e+01    3.7140411927e+01    9.1895337630e+00   -2.0007094154e+02    8.1920000000e+03    1.5255666072e+00    5.4496582031e-01
        12   -7.6383144037e+01    5.8376038633e+03   -1.5361523284e+02    7.7232088806e+01    3.7208657465e+01    9.1895337630e+00   -2.0001342407e+02    8.1920000000e+03    1.5256084692e+00    5.4466796875e-01
        13   -7.6421612237e+01    5.8433921421e+03   -1.5378015898e+02    7.7358546748e+01    3.7084927489e+01    9.1895337630e+00   -2.0005462024e+02    8.1920000000e+03    1.5256510961e+00    5.4569539388e-01
        14   -7.6403903998e+01    5.8401922080e+03   -1.5395094383e+02    7.7547039833e+01    3.7168727471e+01    9.1895337630e+00   -2.0030920506e+02    8.1920000000e+03    1.5256885995e+00    5.4521606445e-01
        15   -7.6405181302e+01    5.8403704524e+03   -1.5423632359e+02    7.7831142293e+01    3.7161018967e+01    9.1895337630e+00   -2.0058687632e+02    8.1920000000e+03    1.5256398516e+00    5.4523885091e-01
        16   -7.6446534294e+01    5.8468120371e+03   -1.5444517701e+02    7.7998642716e+01    3.7061665714e+01    9.1895337630e+00   -2.0069637649e+02    8.1920000000e+03    1.5256466586e+00    5.4516113281e-01
        17   -7.6458007638e+01    5.8504464727e+03   -1.5211758408e+02    7.5659576444e+01    3.7108651157e+01    9.1895337630e+00   -1.9841576900e+02    8.1920000000e+03    1.5255543727e+00    5.4553995768e-01
        18   -7.6382657718e+01    5.8387496752e+03   -1.5223684708e+02    7.5854189360e+01    3.7136262550e+01    9.1895337630e+00   -1.9856264339e+02    8.1920000000e+03    1.5256214905e+00    5.4513264974e-01
        19   -7.6422390894e+01    5.8428553267e+03   -1.5341272816e+02    7.6990337263e+01    3.7016772571e+01    9.1895337630e+00   -1.9961903449e+02    8.1920000000e+03    1.5262508381e+00    5.4511800130e-01
        20   -7.6378765674e+01    5.8362582634e+03   -1.5382243874e+02    7.7443673068e+01    3.7245592977e+01    9.1895337630e+00   -2.0025756548e+02    8.1920000000e+03    1.5255473743e+00    5.4492065430e-01
        21   -7.6437483103e+01    5.8464829534e+03   -1.5487210802e+02    7.8434624913e+01    3.7213022243e+01    9.1895337630e+00   -2.0127466402e+02    8.1920000000e+03    1.5255502880e+00    5.4499959310e-01
        22   -7.6410309292e+01    5.8413911778e+03   -1.5240976605e+02    7.5999456757e+01    3.7248622899e+01    9.1895337630e+00   -1.9884792271e+02    8.1920000000e+03    1.5256485553e+00    5.4497395833e-01
        23   -7.6384073080e+01    5.8373301264e+03   -1.5177560878e+02    7.5391535702e+01    3.7042036359e+01    9.1895337630e+00   -1.9800717890e+02    8.1920000000e+03    1.5256082907e+00    5.4487182617e-01
        24   -7.6402184231e+01    5.8396240546e+03   -1.5323185382e+02    7.6829669585e+01    3.7113499805e+01    9.1895337630e+00   -1.9953488738e+02    8.1920000000e+03    1.5256366733e+00    5.4519775391e-01
        25   -7.6426359702e+01    5.8437438208e+03   -1.5317618501e+02    7.6749825305e+01    3.7197383607e+01    9.1895337630e+00   -1.9956310238e+02    8.1920000000e+03    1.5255630484e+00    5.4445556641e-01
        26   -7.6374363510e+01    5.8356451847e+03   -1.5272999911e+02    7.6355635602e+01    3.7142209763e+01    9.1895337630e+00   -1.9906174264e+02    8.1920000000e+03    1.5256453717e+00    5.4537394206e-01
        27   -7.6385673870e+01    5.8372418234e+03   -1.5392035329e+02    7.7534679418e+01    3.7090021668e+01    9.1895337630e+00   -2.0019990872e+02    8.1920000000e+03    1.5255626576e+00    5.4532714844e-01
        28   -7.6424686702e+01    5.8433972300e+03   -1.5317392386e+02    7.6749237153e+01    3.7201223482e+01    9.1895337630e+00   -1.9956468110e+02    8.1920000000e+03    1.5256245662e+00    5.4559936523e-01
        29   -7.6419070609e+01    5.8451646893e+03   -1.5430019305e+02    7.7881122444e+01    3.7165638885e+01    9.1895337630e+00   -2.0065536570e+02    8.1920000000e+03    1.5258807807e+00    5.4492879232e-01
        30   -7.6420047924e+01    5.8451430834e+03   -1.5335998518e+02    7.6939937254e+01    3.7135745938e+01    9.1895337630e+00   -1.9968526488e+02    8.1920000000e+03    1.5255826088e+00    5.4490763346e-01
