#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6394731352e+01    5.8415841429e+03   -1.5868114129e+02    8.2286409939e+01    3.6697067920e+01    9.1895337630e+00   -2.0456774297e+02    2.4000000000e+02    8.8783344626e-01    6.3756944444e-01
         1   -7.6634411930e+01    5.8782079715e+03   -1.5419937744e+02    7.7564965506e+01    3.7720588984e+01    9.1895337630e+00   -2.0110950018e+02    2.4000000000e+02    8.8842391968e-01    6.3554166667e-01
         2   -7.6470514917e+01    5.8528464986e+03   -1.4634048908e+02    6.9869974161e+01    3.6970960410e+01    9.1895337630e+00   -1.9250098325e+02    2.4000000000e+02    8.8323053718e-01    6.3572222222e-01
         3   -7.6295968073e+01    5.8327740345e+03   -1.4936453531e+02    7.3068567237e+01    3.7270955629e+01    9.1895337630e+00   -1.9582502470e+02    2.4000000000e+02    8.8508921862e-01    6.3419444444e-01
         4   -7.6277001213e+01    5.8297945062e+03   -1.5144507479e+02    7.5168073582e+01    3.6405850356e+01    9.1895337630e+00   -1.9704045891e+02    2.4000000000e+02    8.8043370843e-01    6.3597222222e-01
         5   -7.6301104703e+01    5.8325323136e+03   -1.6002676262e+02    8.3725657919e+01    3.7719003657e+01    9.1895337630e+00   -2.0693530004e+02    2.4000000000e+02    8.8069093227e-01    6.3990277778e-01
         6   -7.6236594203e+01    5.8216986894e+03   -1.5231375918e+02    7.6077164974e+01    3.8481800251e+01    9.1895337630e+00   -1.9998509319e+02    2.4000000000e+02    8.6761394143e-01    6.3494444444e-01
         7   -7.6190417569e+01    5.8196878463e+03   -1.4996298977e+02    7.3772572203e+01    3.7247113525e+01    9.1895337630e+00   -1.9639963706e+02    2.4000000000e+02    8.7243154645e-01    6.3708333333e-01
         8   -7.6429541174e+01    5.8457186364e+03   -1.4772331983e+02    7.1293778656e+01    3.6451269442e+01    9.1895337630e+00   -1.9336412303e+02    2.4000000000e+02    8.8125666976e-01    6.4113888889e-01
         9   -7.6700538273e+01    5.8869738391e+03   -1.5331870489e+02    7.6618166617e+01    3.6728969985e+01    9.1895337630e+00   -1.9923720864e+02    2.4000000000e+02    8.8629722595e-01    6.3938888889e-01
        10   -7.6560257711e+01    5.8649368206e+03   -1.4729218323e+02    7.0731925515e+01    3.6530932834e+01    9.1895337630e+00   -1.9301264982e+02    2.4000000000e+02    8.8398525119e-01    6.3938888889e-01
        11   -7.6412769652e+01    5.8473583392e+03   -1.5586912949e+02    7.9456359837e+01    3.7781643393e+01    9.1895337630e+00   -2.0284030665e+02    2.4000000000e+02    8.7657162547e-01    6.3868055556e-01
        12   -7.6258542774e+01    5.8302443364e+03   -1.4154617861e+02    6.5287635836e+01    3.7516983574e+01    9.1895337630e+00   -1.8825269595e+02    2.4000000000e+02    8.7792053819e-01    6.3718055556e-01
        13   -7.6323475781e+01    5.8378372751e+03   -1.5389262375e+02    7.7569147966e+01    3.7394128999e+01    9.1895337630e+00   -2.0047628651e+02    2.4000000000e+02    8.8212281466e-01    6.3625000000e-01
        14   -7.6142542509e+01    5.8102312127e+03   -1.5905599722e+02    8.2913454709e+01    3.8404113247e+01    9.1895337630e+00   -2.0664964423e+02    2.4000000000e+02    8.9177033305e-01    6.3466666667e-01
        15   -7.6718136870e+01    5.8917031118e+03   -1.5839518142e+02    8.1677044545e+01    3.7001005409e+01    9.1895337630e+00   -2.0458572059e+02    2.4000000000e+02    8.8265812397e-01    6.3609722222e-01
        16   -7.6243289538e+01    5.8202357108e+03   -1.5063398662e+02    7.4390697083e+01    3.8518333387e+01    9.1895337630e+00   -1.9834185377e+02    2.4000000000e+02    8.8087508082e-01    6.3158333333e-01
        17   -7.6051046019e+01    5.8039595236e+03   -1.5117808922e+02    7.5127043203e+01    3.7210517970e+01    9.1895337630e+00   -1.9757814095e+02    2.4000000000e+02    8.9039275050e-01    6.3380555556e-01
        18   -7.5887098620e+01    5.7703209945e+03   -1.4718757055e+02    7.1300471927e+01    3.8335081837e+01    9.1895337630e+00   -1.9471218615e+02    2.4000000000e+02    8.7231141329e-01    6.3318055556e-01
        19   -7.5886047497e+01    5.7705573637e+03   -1.6039974889e+02    8.4513701397e+01    3.7698663383e+01    9.1895337630e+00   -2.0728794604e+02    2.4000000000e+02    8.7741923332e-01    6.3633333333e-01
        20   -7.6201287843e+01    5.8194734685e+03   -1.5021160587e+02    7.4010318022e+01    3.7202399257e+01    9.1895337630e+00   -1.9660353888e+02    2.4000000000e+02    8.8399201632e-01    6.3525000000e-01
        21   -7.6391191958e+01    5.8412447943e+03   -1.5658450762e+02    8.0193315662e+01    3.7076363613e+01    9.1895337630e+00   -2.0285040500e+02    2.4000000000e+02    8.7696585059e-01    6.3623611111e-01
        22   -7.5918181074e+01    5.7823818374e+03   -1.6791122826e+02    9.1993047189e+01    3.7785553233e+01    9.1895337630e+00   -2.1488631526e+02    2.4000000000e+02    8.8435441256e-01    6.3175000000e-01
        23   -7.6661901932e+01    5.8794661228e+03   -1.6022970827e+02    8.3567806341e+01    3.5385666381e+01    9.1895337630e+00   -2.0480490842e+02    2.4000000000e+02    9.1152954102e-01    6.3695833333e-01
        24   -7.6507136983e+01    5.8582258052e+03   -1.5334428897e+02    7.6837151982e+01    3.7008859587e+01    9.1895337630e+00   -1.9954268232e+02    2.4000000000e+02    8.8904020190e-01    6.3586111111e-01
        25   -7.5989107673e+01    5.8254196537e+03   -1.5118026178e+02    7.5191154105e+01    3.7289561937e+01    9.1895337630e+00   -1.9765935748e+02    2.4000000000e+02    8.8305395842e-01    6.3363888889e-01
        26   -7.6579186450e+01    5.8683945508e+03   -1.6970329851e+02    9.3124112056e+01    3.7513339689e+01    9.1895337630e+00   -2.1640617196e+02    2.4000000000e+02    8.8340306282e-01    6.3341666667e-01
        27   -7.6248501334e+01    5.8346588052e+03   -1.5226883860e+02    7.6020337263e+01    3.7407293038e+01    9.1895337630e+00   -1.9886566540e+02    2.4000000000e+02    8.8792079687e-01    6.3363888889e-01
        28   -7.6143133332e+01    5.8079731423e+03   -1.4936669308e+02    7.3223559750e+01    3.7960735148e+01    9.1895337630e+00   -1.9651696199e+02    2.4000000000e+02    8.8521909714e-01    6.3755555556e-01
        29   -7.6570430494e+01    5.8707857966e+03   -1.5584010590e+02    7.9269675401e+01    3.7416010515e+01    9.1895337630e+00   -2.0244565017e+02    2.4000000000e+02    8.7748953700e-01    6.3826388889e-01
        30   -7.6288695952e+01    5.8279450507e+03   -1.3919352742e+02    6.2904831470e+01    3.7179723084e+01    9.1895337630e+00   -1.8556278427e+02    2.4000000000e+02    8.8708701730e-01    6.3451388889e-01
        31   -7.6595470307e+01    5.8715555067e+03   -1.5130813998e+02    7.4712669677e+01    3.6643848316e+01    9.1895337630e+00   -1.9714152206e+02    2.4000000000e+02    8.7562364340e-01    6.4001388889e-01
        32   -7.6573774562e+01    5.8672855327e+03   -1.6113306725e+02    8.4559292689e+01    3.6894394730e+01    9.1895337630e+00   -2.0721699574e+02    2.4000000000e+02    8.7782409787e-01    6.3630555556e-01
        33   -7.6251125446e+01    5.8265637072e+03   -1.4453957262e+02    6.8288447170e+01    3.7233135514e+01    9.1895337630e+00   -1.9096224189e+02    2.4000000000e+02    8.7824091315e-01    6.3538888889e-01
        34   -7.6349566171e+01    5.8385611783e+03   -1.4567147206e+02    6.9321905894e+01    3.7785087210e+01    9.1895337630e+00   -1.9264609304e+02    2.4000000000e+02    8.8689094782e-01    6.3919444444e-01
        35   -7.6062971252e+01    5.8164046182e+03   -1.5166856288e+02    7.5605591626e+01    3.7027399720e+01    9.1895337630e+00   -1.9788549636e+02    2.4000000000e+02    8.9842370152e-01    6.3840277778e-01
        36   -7.6365501071e+01    5.8467979898e+03   -1.5889097966e+02    8.2525478585e+01    3.7160632418e+01    9.1895337630e+00   -2.0524114584e+02    2.4000000000e+02    8.8578101993e-01    6.3563888889e-01
        37   -7.6407043941e+01    5.8496072330e+03   -1.4095701731e+02    6.4549973373e+01    3.7693826499e+01    9.1895337630e+00   -1.8784037758e+02    2.4000000000e+02    8.7265616655e-01    6.3636111111e-01
        38   -7.6393583588e+01    5.8406550740e+03   -1.4456095392e+02    6.8167370328e+01    3.6228626523e+01    9.1895337630e+00   -1.8997911420e+02    2.4000000000e+02    8.9100846648e-01    6.3858333333e-01
        39   -7.6352264887e+01    5.8368545175e+03   -1.4441515015e+02    6.8062885258e+01    3.7267130052e+01    9.1895337630e+00   -1.9087181396e+02    2.4000000000e+02    8.7795928121e-01    6.4040277778e-01
        40   -7.6306812479e+01    5.8281396575e+03   -1.4818249796e+02    7.1875685486e+01    3.6959324796e+01    9.1895337630e+00   -1.9433135652e+02    2.4000000000e+02    8.7837988138e-01    6.3677777778e-01
        41   -7.6508275773e+01    5.8600853344e+03   -1.5147790938e+02    7.4969633607e+01    3.6773636562e+01    9.1895337630e+00   -1.9744107971e+02    2.4000000000e+02    8.8288736343e-01    6.3752777778e-01
        42   -7.6432176114e+01    5.8455527698e+03   -1.4553856547e+02    6.9106389361e+01    3.7675618606e+01    9.1895337630e+00   -1.9240371784e+02    2.4000000000e+02    8.8567116857e-01    6.3479166667e-01
        43   -7.6305193373e+01    5.8402484077e+03   -1.5391668367e+02    7.7611490299e+01    3.7095538314e+01    9.1895337630e+00   -2.0020175575e+02    2.4000000000e+02    9.0121775866e-01    6.3622222222e-01
        44   -7.6243865795e+01    5.8196045056e+03   -1.5220474657e+02    7.5960880772e+01    3.7130793041e+01    9.1895337630e+00   -1.9852507337e+02    2.4000000000e+02    8.9028155804e-01    6.3586111111e-01
        45   -7.6700834048e+01    5.8882735786e+03   -1.4702281905e+02    7.0321985000e+01    3.6654391098e+01    9.1895337630e+00   -1.9286674391e+02    2.4000000000e+02    8.9223825932e-01    6.3325000000e-01
        46   -7.6169542184e+01    5.8108122537e+03   -1.5198006996e+02    7.5810527780e+01    3.7009982216e+01    9.1895337630e+00   -1.9817958594e+02    2.4000000000e+02    8.8876399398e-01    6.3752777778e-01
        47   -7.6334809880e+01    5.8320949966e+03   -1.4517248732e+02    6.8837677438e+01    3.6414876172e+01    9.1895337630e+00   -1.9077689725e+02    2.4000000000e+02    8.8465216756e-01    6.3408333333e-01
        48   -7.6645140889e+01    5.8772469737e+03   -1.5125093981e+02    7.4605798920e+01    3.6610447309e+01    9.1895337630e+00   -1.9705092088e+02    2.4000000000e+02    8.8943666220e-01    6.3688888889e-01
        49   -7.6354578841e+01    5.8391475753e+03   -1.6154921588e+02    8.5194637042e+01    3.7853299428e+01    9.1895337630e+00   -2.0859204908e+02    2.4000000000e+02    8.9830070734e-01    6.3477777778e-01
        50   -7.6361756198e+01    5.8390762000e+03   -1.5183140019e+02    7.5469643996e+01    3.8222669769e+01    9.1895337630e+00   -1.9924360373e+02    2.4000000000e+02    8.8630273938e-01    6.3473611111e-01
        51   -7.6089665121e+01    5.8034680920e+03   -1.5218089396e+02    7.6091228838e+01    3.7799340587e+01    9.1895337630e+00   -1.9916976831e+02    2.4000000000e+02    8.7976908684e-01    6.3301388889e-01
        52   -7.6389261455e+01    5.8437345725e+03   -1.5397232932e+02    7.7583067862e+01    3.7880868556e+01    9.1895337630e+00   -2.0104273164e+02    2.4000000000e+02    8.9505746961e-01    6.3388888889e-01
        53   -7.6265187932e+01    5.8266971558e+03   -1.5394049445e+02    7.7675306513e+01    3.7394938542e+01    9.1895337630e+00   -2.0052496675e+02    2.4000000000e+02    8.8762956858e-01    6.3402777778e-01
        54   -7.6707882474e+01    5.8904958002e+03   -1.5224164581e+02    7.5533763339e+01    3.6528844222e+01    9.1895337630e+00   -1.9796002380e+02    2.4000000000e+02    8.9025953412e-01    6.3726388889e-01
        55   -7.6305738995e+01    5.8327159317e+03   -1.5324024942e+02    7.6934510427e+01    3.6985829372e+01    9.1895337630e+00   -1.9941561256e+02    2.4000000000e+02    8.8291242719e-01    6.3641666667e-01
        56   -7.6709985864e+01    5.8902496260e+03   -1.4433698278e+02    6.7626996921e+01    3.7498311995e+01    9.1895337630e+00   -1.9102482854e+02    2.4000000000e+02    8.9247408509e-01    6.3794444444e-01
