                     0             -0.774079                     0
                   0.1             -0.770241              0.075708
                   0.2             -0.759147              0.145133
                   0.3             -0.741424              0.208276
                   0.4             -0.717701              0.265137
                   0.5             -0.688606              0.315715
                   0.6             -0.654768               0.36001
                   0.7             -0.616814              0.398023
                   0.8             -0.575372              0.429753
                   0.9             -0.531072              0.455201
                     1             -0.484522               0.47501
                   1.1             -0.436228              0.490088
                   1.2             -0.386662              0.500441
                   1.3             -0.336297              0.506069
                   1.4             -0.285606              0.506972
                   1.5              -0.23506               0.50315
                   1.6             -0.185133              0.494604
                   1.7             -0.136297              0.481333
                   1.8            -0.0890241              0.463337
                   1.9            -0.0437465              0.442104
                     2          -0.000613168              0.420515
                   2.1             0.0403472              0.398645
                   2.2             0.0791063              0.376492
                   2.3              0.115636              0.354058
                   2.4              0.149909              0.331342
                   2.5              0.181895              0.308344
                   2.6              0.211568              0.285065
                   2.7              0.238899              0.261504
                   2.8              0.263867              0.237985
                   2.9              0.286527              0.215367
                     3              0.306972              0.193696
                   3.1              0.325298               0.17297
                   3.2              0.341598              0.153191
                   3.3              0.355967              0.134357
                   3.4              0.368501               0.11647
                   3.5              0.379293             0.0995286
                   3.6              0.388438             0.0835335
                   3.7              0.396031             0.0684861
                   3.8              0.402167              0.054392
                   3.9              0.406941             0.0412517
                     4              0.410449             0.0290651
                   4.1              0.412786             0.0178323
                   4.2              0.414047            0.00755326
                   4.3              0.414329           -0.00177197
                   4.4              0.413725            -0.0101434
                   4.5              0.412332            -0.0175611
                   4.6              0.410233            -0.0246387
                   4.7              0.407305            -0.0344615
                   4.8              0.403235            -0.0474558
                   4.9              0.397708            -0.0636214
                     5              0.390405            -0.0829585
                   5.1               0.38101             -0.105467
                   5.2              0.369206             -0.131147
                   5.3              0.354675             -0.159998
                   5.4              0.337101             -0.192021
                   5.5              0.316182             -0.226113
                   5.6              0.292099             -0.254298
                   5.7              0.265572             -0.274988
                   5.8              0.237351             -0.288183
                   5.9              0.208185             -0.293884
                     6              0.178824             -0.292091
                   6.1              0.150017             -0.282802
                   6.2              0.122514              -0.26602
                   6.3             0.0970631             -0.241742
                   6.4             0.0744071             -0.210622
                   6.5             0.0549026              -0.17986
                   6.6             0.0383568              -0.15145
                   6.7             0.0245343             -0.125392
                   6.8                0.0132             -0.101686
                   6.9            0.00411865            -0.0803328
                     7           -0.00294498            -0.0613317
                   7.1           -0.00822611            -0.0446829
                   7.2              -0.01196            -0.0303862
                   7.3            -0.0143815            -0.0184138
                   7.4            -0.0157008           -0.00823823
                   7.5            -0.0160824           0.000339979
                   7.6             -0.015686            0.00732087
                   7.7            -0.0146715             0.0127044
                   7.8            -0.0131984             0.0164907
                   7.9            -0.0114266             0.0186797
                     8           -0.00951571             0.0192713
                   8.1           -0.00762556             0.0182656
                   8.2           -0.00591565             0.0156942
                   8.3           -0.00449363             0.0127989
                   8.4           -0.00334531             0.0102203
                   8.5           -0.00243902            0.00795827
                   8.6            -0.0017431            0.00601297
                   8.7           -0.00122587            0.00438433
                   8.8          -0.000855676            0.00307237
                   8.9          -0.000600842            0.00207708
                     9          -0.000429703            0.00139847
                   9.1          -0.000310596            0.00103532
                   9.2          -0.000218142           0.000818031
                   9.3          -0.000146138           0.000626305
                   9.4          -9.20285e-05           0.000460143
                   9.5          -5.32573e-05           0.000319544
                   9.6          -2.72677e-05           0.000204508
                   9.7          -1.15036e-05           0.000115036
                   9.8          -3.40846e-06            5.1127e-05
                   9.9          -4.26058e-07           1.27817e-05
