#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6385637326e+01    5.8365889215e+03   -1.5398867485e+02    7.7603037522e+01    3.7235601323e+01    9.1895337630e+00   -2.0041380994e+02    8.1920000000e+03    8.3004204185e-02    5.4488972982e-01
         1   -7.6381483567e+01    5.8362247508e+03   -1.5229415472e+02    7.5912671149e+01    3.7241323070e+01    9.1895337630e+00   -1.9872501155e+02    8.1920000000e+03    8.3028361857e-02    5.4543131510e-01
         2   -7.6394332707e+01    5.8376841566e+03   -1.5296553390e+02    7.6571201195e+01    3.7258220524e+01    9.1895337630e+00   -1.9941328819e+02    8.1920000000e+03    8.3053650465e-02    5.4521240234e-01
         3   -7.6396816049e+01    5.8385426219e+03   -1.5244849630e+02    7.6051680250e+01    3.7151039279e+01    9.1895337630e+00   -1.9878906934e+02    8.1920000000e+03    8.3054195397e-02    5.4542399089e-01
         4   -7.6390183753e+01    5.8376099584e+03   -1.5259829010e+02    7.6208106348e+01    3.7217666525e+01    9.1895337630e+00   -1.9900549039e+02    8.1920000000e+03    8.3066150240e-02    5.4547607422e-01
         5   -7.6398910941e+01    5.8388782405e+03   -1.5120968202e+02    7.4810771083e+01    3.7152411468e+01    9.1895337630e+00   -1.9755162725e+02    8.1920000000e+03    8.3041298604e-02    5.4518432617e-01
         6   -7.6397138295e+01    5.8392005843e+03   -1.5164733682e+02    7.5250198522e+01    3.7152166698e+01    9.1895337630e+00   -1.9798903728e+02    8.1920000000e+03    8.3029862522e-02    5.4502848307e-01
         7   -7.6381408574e+01    5.8361247377e+03   -1.5106335837e+02    7.4681949800e+01    3.7116904276e+01    9.1895337630e+00   -1.9736979641e+02    8.1920000000e+03    8.3016382644e-02    5.4486979167e-01
         8   -7.6401983437e+01    5.8392205357e+03   -1.5130797466e+02    7.4905991222e+01    3.7080941930e+01    9.1895337630e+00   -1.9757845035e+02    8.1920000000e+03    8.3039782980e-02    5.4591471354e-01
         9   -7.6383446042e+01    5.8364909368e+03   -1.5221813834e+02    7.5834692296e+01    3.7321183782e+01    9.1895337630e+00   -1.9872885588e+02    8.1920000000e+03    8.3057774893e-02    5.4525146484e-01
        10   -7.6391414670e+01    5.8378709567e+03   -1.5299859710e+02    7.6607182429e+01    3.7281440610e+01    9.1895337630e+00   -1.9946957147e+02    8.1920000000e+03    8.3059648353e-02    5.4536092122e-01
        11   -7.6376877106e+01    5.8357259040e+03   -1.5321879183e+02    7.6841914721e+01    3.7232434572e+01    9.1895337630e+00   -1.9964076016e+02    8.1920000000e+03    8.3051875787e-02    5.4552368164e-01
        12   -7.6398881218e+01    5.8388031219e+03   -1.5216880002e+02    7.5769918804e+01    3.7196117750e+01    9.1895337630e+00   -1.9855445154e+02    8.1920000000e+03    8.3055680780e-02    5.4488077799e-01
        13   -7.6389998942e+01    5.8374752549e+03   -1.5256748534e+02    7.6177486393e+01    3.7306925152e+01    9.1895337630e+00   -1.9906394425e+02    8.1920000000e+03    8.3101371056e-02    5.4533610026e-01
        14   -7.6397537375e+01    5.8391670515e+03   -1.5220308605e+02    7.5805548673e+01    3.7175036924e+01    9.1895337630e+00   -1.9856765673e+02    8.1920000000e+03    8.3133887401e-02    5.4581095378e-01
        15   -7.6372726408e+01    5.8348477514e+03   -1.5203924858e+02    7.5666522170e+01    3.7214268768e+01    9.1895337630e+00   -1.9844305111e+02    8.1920000000e+03    8.3065144610e-02    5.4512858073e-01
        16   -7.6394430783e+01    5.8389573363e+03   -1.5322617967e+02    7.6831748883e+01    3.7208496753e+01    9.1895337630e+00   -1.9962421018e+02    8.1920000000e+03    8.3059207619e-02    5.4558512370e-01
        17   -7.6388546182e+01    5.8374335013e+03   -1.5356420419e+02    7.7175658009e+01    3.7191155344e+01    9.1895337630e+00   -1.9994489330e+02    8.1920000000e+03    8.3068884959e-02    5.4508300781e-01
        18   -7.6401912333e+01    5.8390557075e+03   -1.5352017642e+02    7.7118264082e+01    3.7198380789e+01    9.1895337630e+00   -1.9990809097e+02    8.1920000000e+03    8.3065882107e-02    5.4508748372e-01
        19   -7.6400032201e+01    5.8387513077e+03   -1.5296342384e+02    7.6563391636e+01    3.7343143991e+01    9.1895337630e+00   -1.9949610159e+02    8.1920000000e+03    8.3041166927e-02    5.4520304362e-01
        20   -7.6398953657e+01    5.8387136105e+03   -1.5392840475e+02    7.7529451092e+01    3.7196828026e+01    9.1895337630e+00   -2.0031476654e+02    8.1920000000e+03    8.3056924035e-02    5.4501790365e-01
        21   -7.6425915413e+01    5.8431806079e+03   -1.5342910091e+02    7.7003185495e+01    3.7288584009e+01    9.1895337630e+00   -1.9990721868e+02    8.1920000000e+03    8.3028323162e-02    5.4479532878e-01
        22   -7.6398846679e+01    5.8388370408e+03   -1.5410019360e+02    7.7701346924e+01    3.7332911564e+01    9.1895337630e+00   -2.0062263893e+02    8.1920000000e+03    8.3094555902e-02    5.4505900065e-01
        23   -7.6434722432e+01    5.8443536248e+03   -1.5373709599e+02    7.7302373558e+01    3.7143068535e+01    9.1895337630e+00   -2.0006969829e+02    8.1920000000e+03    8.3005001217e-02    5.4499552409e-01
        24   -7.6402954192e+01    5.8390683154e+03   -1.5336047158e+02    7.6957517388e+01    3.7218486593e+01    9.1895337630e+00   -1.9976849194e+02    8.1920000000e+03    8.3025126383e-02    5.4511149089e-01
        25   -7.6402978325e+01    5.8394278637e+03   -1.5381538086e+02    7.7412402537e+01    3.7197129286e+01    9.1895337630e+00   -2.0020204391e+02    8.1920000000e+03    8.3048225236e-02    5.4476969401e-01
        26   -7.6373609585e+01    5.8348543287e+03   -1.5403253081e+02    7.7658921226e+01    3.7177543833e+01    9.1895337630e+00   -2.0039960841e+02    8.1920000000e+03    8.3051051690e-02    5.4494059245e-01
        27   -7.6384134847e+01    5.8363823962e+03   -1.5438561333e+02    7.8001478488e+01    3.7290863779e+01    9.1895337630e+00   -2.0086601088e+02    8.1920000000e+03    8.3026005682e-02    5.4492797852e-01
        28   -7.6385204598e+01    5.8374797199e+03   -1.5440693708e+02    7.8021732477e+01    3.7258635488e+01    9.1895337630e+00   -2.0085510633e+02    8.1920000000e+03    8.3056426457e-02    5.4535970052e-01
        29   -7.6392457590e+01    5.8393323884e+03   -1.5263699464e+02    7.6244537051e+01    3.7179469952e+01    9.1895337630e+00   -1.9900599836e+02    8.1920000000e+03    8.3053271821e-02    5.4477498372e-01
        30   -7.6391065106e+01    5.8375962869e+03   -1.5249571285e+02    7.6104647745e+01    3.7229467179e+01    9.1895337630e+00   -1.9891471379e+02    8.1920000000e+03    8.3004736559e-02    5.4482950846e-01
        31   -7.6378672786e+01    5.8355779908e+03   -1.5201292283e+02    7.5634250041e+01    3.7274981808e+01    9.1895337630e+00   -1.9847743840e+02    8.1920000000e+03    8.3041901697e-02    5.4576416016e-01
        32   -7.6414301015e+01    5.8411731970e+03   -1.5247174002e+02    7.6057439009e+01    3.7184494489e+01    9.1895337630e+00   -1.9884576828e+02    8.1920000000e+03    8.3092174841e-02    5.4532389323e-01
        33   -7.6398049552e+01    5.8388430658e+03   -1.5302103554e+02    7.6622985988e+01    3.7393308372e+01    9.1895337630e+00   -1.9960387767e+02    8.1920000000e+03    8.3097891359e-02    5.4544270833e-01
        34   -7.6398127041e+01    5.8385475429e+03   -1.5278566046e+02    7.6387533422e+01    3.7312087090e+01    9.1895337630e+00   -1.9928728132e+02    8.1920000000e+03    8.3106669222e-02    5.4534098307e-01
        35   -7.6398425468e+01    5.8390395509e+03   -1.5280463124e+02    7.6406205771e+01    3.7214658837e+01    9.1895337630e+00   -1.9920882384e+02    8.1920000000e+03    8.3102735502e-02    5.4544514974e-01
