#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6375573495e+01    5.8354123752e+03   -1.5421473514e+02    7.7839161650e+01    3.7221717802e+01    9.1895337630e+00   -2.0062598671e+02    8.1920000000e+03    1.6244474632e-02    3.1152587891e-01
         1   -7.6373003429e+01    5.8348331197e+03   -1.5406782113e+02    7.7694817701e+01    3.7237360219e+01    9.1895337630e+00   -2.0049471511e+02    8.1920000000e+03    1.6238116970e-02    3.0939453125e-01
         2   -7.6354057412e+01    5.8316976081e+03   -1.5405111964e+02    7.7697062224e+01    3.7227700828e+01    9.1895337630e+00   -2.0046835423e+02    8.1920000000e+03    1.6230158562e-02    3.0911621094e-01
         3   -7.6359922832e+01    5.8330322697e+03   -1.5407356956e+02    7.7713646729e+01    3.7173383950e+01    9.1895337630e+00   -2.0043648727e+02    8.1920000000e+03    1.6239925281e-02    3.1055419922e-01
         4   -7.6393849163e+01    5.8382134196e+03   -1.5352798837e+02    7.7134139202e+01    3.7066781477e+01    9.1895337630e+00   -1.9978430361e+02    8.1920000000e+03    1.6235708736e-02    3.1028320313e-01
         5   -7.6390561375e+01    5.8378028456e+03   -1.5392121427e+02    7.7530652897e+01    3.7109759759e+01    9.1895337630e+00   -2.0022050779e+02    8.1920000000e+03    1.6229068891e-02    3.1027099609e-01
         6   -7.6385287773e+01    5.8365912427e+03   -1.5409895514e+02    7.7713667366e+01    3.7207022665e+01    9.1895337630e+00   -2.0049551157e+02    8.1920000000e+03    1.6234893565e-02    3.1036865234e-01
         7   -7.6425355412e+01    5.8436966656e+03   -1.5391292452e+02    7.7487569106e+01    3.7163051381e+01    9.1895337630e+00   -2.0026550966e+02    8.1920000000e+03    1.6236419111e-02    3.0950439453e-01
         8   -7.6380938920e+01    5.8362934993e+03   -1.5398177960e+02    7.7600840682e+01    3.7088944870e+01    9.1895337630e+00   -2.0026025823e+02    8.1920000000e+03    1.6235130376e-02    3.1130615234e-01
         9   -7.6367559187e+01    5.8343648051e+03   -1.5426902116e+02    7.7901461977e+01    3.7126077389e+01    9.1895337630e+00   -2.0058463232e+02    8.1920000000e+03    1.6232056608e-02    3.1040283203e-01
        10   -7.6366151708e+01    5.8337741999e+03   -1.5443535264e+02    7.8069200932e+01    3.7072682782e+01    9.1895337630e+00   -2.0069756918e+02    8.1920000000e+03    1.6241248935e-02    3.1054443359e-01
        11   -7.6349731106e+01    5.8315882457e+03   -1.5449706384e+02    7.8147332738e+01    3.7167788429e+01    9.1895337630e+00   -2.0085438604e+02    8.1920000000e+03    1.6232058912e-02    3.1045654297e-01
        12   -7.6389848445e+01    5.8378866796e+03   -1.5453285034e+02    7.8143001892e+01    3.7248585041e+01    9.1895337630e+00   -2.0097096914e+02    8.1920000000e+03    1.6234051372e-02    3.1013916016e-01
        13   -7.6377872575e+01    5.8353178542e+03   -1.5456151483e+02    7.8183642250e+01    3.7197633589e+01    9.1895337630e+00   -2.0094868218e+02    8.1920000000e+03    1.6245952970e-02    3.1046142578e-01
        14   -7.6383990857e+01    5.8366085384e+03   -1.5434646759e+02    7.7962476738e+01    3.7161721920e+01    9.1895337630e+00   -2.0069772328e+02    8.1920000000e+03    1.6232192439e-02    3.0992675781e-01
        15   -7.6382339236e+01    5.8362842225e+03   -1.5415229473e+02    7.7769955493e+01    3.7240683373e+01    9.1895337630e+00   -2.0058251186e+02    8.1920000000e+03    1.6244863005e-02    3.1070800781e-01
        16   -7.6399443737e+01    5.8392767827e+03   -1.5433871091e+02    7.7939267171e+01    3.7162516584e+01    9.1895337630e+00   -2.0069076126e+02    8.1920000000e+03    1.6227648732e-02    3.1012451172e-01
        17   -7.6399380231e+01    5.8385971390e+03   -1.5439580762e+02    7.7996427388e+01    3.7114983640e+01    9.1895337630e+00   -2.0070032502e+02    8.1920000000e+03    1.6238210287e-02    3.1027099609e-01
        18   -7.6401560948e+01    5.8399863685e+03   -1.5471326640e+02    7.8311705450e+01    3.7224283842e+01    9.1895337630e+00   -2.0112708400e+02    8.1920000000e+03    1.6227127694e-02    3.1017333984e-01
        19   -7.6374978685e+01    5.8350622683e+03   -1.5468820154e+02    7.8313222851e+01    3.7165573773e+01    9.1895337630e+00   -2.0104330907e+02    8.1920000000e+03    1.6239636831e-02    3.1060302734e-01
        20   -7.6372370086e+01    5.8356507624e+03   -1.5502547477e+02    7.8653104687e+01    3.7114999174e+01    9.1895337630e+00   -2.0133000771e+02    8.1920000000e+03    1.6234029422e-02    3.1002929688e-01
        21   -7.6404278010e+01    5.8396507960e+03   -1.5498172134e+02    7.8577443332e+01    3.7120021687e+01    9.1895337630e+00   -2.0129127679e+02    8.1920000000e+03    1.6226058093e-02    3.0953125000e-01
        22   -7.6377674515e+01    5.8356360575e+03   -1.5476033351e+02    7.8382658997e+01    3.7278697268e+01    9.1895337630e+00   -2.0122856454e+02    8.1920000000e+03    1.6229072405e-02    3.0998535156e-01
        23   -7.6404950970e+01    5.8397207364e+03   -1.5471537869e+02    7.8310427718e+01    3.7315008313e+01    9.1895337630e+00   -2.0121992076e+02    8.1920000000e+03    1.6251514656e-02    3.1023925781e-01
        24   -7.6402226259e+01    5.8392176644e+03   -1.5471794505e+02    7.8315718795e+01    3.7232418596e+01    9.1895337630e+00   -2.0113989741e+02    8.1920000000e+03    1.6232055221e-02    3.0961425781e-01
        25   -7.6398122299e+01    5.8385221203e+03   -1.5471012708e+02    7.8312004781e+01    3.7160030722e+01    9.1895337630e+00   -2.0105969156e+02    8.1920000000e+03    1.6235817714e-02    3.1064697266e-01
        26   -7.6412332385e+01    5.8408311013e+03   -1.5490638983e+02    7.8494057445e+01    3.7288524094e+01    9.1895337630e+00   -2.0138444769e+02    8.1920000000e+03    1.6234633728e-02    3.0919921875e-01
        27   -7.6389278447e+01    5.8379545438e+03   -1.5453138483e+02    7.8142106381e+01    3.7326772268e+01    9.1895337630e+00   -2.0104769086e+02    8.1920000000e+03    1.6229894439e-02    3.0918945313e-01
        28   -7.6420597759e+01    5.8429611880e+03   -1.5445962660e+02    7.8039028844e+01    3.7258916292e+01    9.1895337630e+00   -2.0090807666e+02    8.1920000000e+03    1.6231250380e-02    3.1006591797e-01
        29   -7.6391934290e+01    5.8376336898e+03   -1.5441550749e+02    7.8023573201e+01    3.7156935276e+01    9.1895337630e+00   -2.0076197653e+02    8.1920000000e+03    1.6251413059e-02    3.1132080078e-01
        30   -7.6415582099e+01    5.8414805218e+03   -1.5444475954e+02    7.8029177438e+01    3.7245187155e+01    9.1895337630e+00   -2.0087948045e+02    8.1920000000e+03    1.6222582931e-02    3.0932373047e-01
        31   -7.6402438547e+01    5.8394540119e+03   -1.5424108904e+02    7.7838650496e+01    3.7151162985e+01    9.1895337630e+00   -2.0058178579e+02    8.1920000000e+03    1.6240174856e-02    3.1068603516e-01
        32   -7.6408129459e+01    5.8403877566e+03   -1.5414101680e+02    7.7732887338e+01    3.7251387742e+01    9.1895337630e+00   -2.0058193830e+02    8.1920000000e+03    1.6238085934e-02    3.1041259766e-01
        33   -7.6381472775e+01    5.8359852059e+03   -1.5396052222e+02    7.7579049447e+01    3.7218000682e+01    9.1895337630e+00   -2.0036805667e+02    8.1920000000e+03    1.6236334665e-02    3.1087890625e-01
        34   -7.6386109159e+01    5.8371730593e+03   -1.5407559494e+02    7.7689485780e+01    3.7348026107e+01    9.1895337630e+00   -2.0061315481e+02    8.1920000000e+03    1.6229766480e-02    3.1009521484e-01
        35   -7.6393843820e+01    5.8382945530e+03   -1.5361224887e+02    7.7218405048e+01    3.7231683064e+01    9.1895337630e+00   -2.0003346569e+02    8.1920000000e+03    1.6247240232e-02    3.1087646484e-01
        36   -7.6406025998e+01    5.8401573548e+03   -1.5374003224e+02    7.7334006246e+01    3.7242819594e+01    9.1895337630e+00   -2.0017238560e+02    8.1920000000e+03    1.6234953044e-02    3.1096435547e-01
        37   -7.6403736080e+01    5.8399014721e+03   -1.5387464329e+02    7.7470907214e+01    3.7158370195e+01    9.1895337630e+00   -2.0022254725e+02    8.1920000000e+03    1.6229553253e-02    3.1074462891e-01
