# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.7357644883e+01    4.9121548946e-01    1.6002000000e+04    1.6000000000e+04    0.0000000000e+00   -1.7357856123e+01    9.9966490319e-01    9.9987500000e-01
         1   -1.7353477690e+01    6.2686859629e-01    1.5997964418e+04    1.6000000000e+04    0.0000000000e+00   -1.7482637071e+01    9.9946058341e-01    9.9925000000e-01
         2   -1.7346566141e+01    6.8204818179e-01    1.5999942926e+04    1.5995000000e+04    0.0000000000e+00   -1.7040928851e+01    9.9948919708e-01    9.9993748046e-01
         3   -1.7339922052e+01    7.1235306060e-01    1.5999952986e+04    1.5998000000e+04    0.0000000000e+00   -1.7221558328e+01    9.9955470999e-01    9.9987498437e-01
         4   -1.7338898521e+01    7.8739824456e-01    1.5999998196e+04    1.6005000000e+04    0.0000000000e+00   -1.7652373234e+01    9.9941368548e-01    9.9950015620e-01
         5   -1.7339193787e+01    8.2653007215e-01    1.5999996886e+04    1.5997000000e+04    0.0000000000e+00   -1.7151380941e+01    9.9938937345e-01    9.9987497656e-01
         6   -1.7330222894e+01    9.2808200418e-01    1.5999930909e+04    1.6003000000e+04    0.0000000000e+00   -1.7526676211e+01    9.9951070077e-01    9.9975004687e-01
         7   -1.7331338258e+01    9.1295731000e-01    1.6000007304e+04    1.6002000000e+04    0.0000000000e+00   -1.7455215082e+01    9.9963178902e-01    9.9925009374e-01
         8   -1.7331914568e+01    8.6178156564e-01    1.6000010565e+04    1.5996000000e+04    0.0000000000e+00   -1.7081307003e+01    9.9955633831e-01    9.9993748437e-01
         9   -1.7329735007e+01    8.2098275284e-01    1.5999982041e+04    1.6001000000e+04    0.0000000000e+00   -1.7394412615e+01    9.9951412532e-01    9.9962502344e-01
        10   -1.7321466633e+01    8.7661502754e-01    1.5999933807e+04    1.5999000000e+04    0.0000000000e+00   -1.7267233054e+01    9.9963484439e-01    1.0000000000e+00
        11   -1.7317819913e+01    8.4470367841e-01    1.5999964006e+04    1.5999000000e+04    0.0000000000e+00   -1.7258964680e+01    9.9952093643e-01    9.9987499219e-01
        12   -1.7319709994e+01    8.8711054746e-01    1.6000015641e+04    1.6001000000e+04    0.0000000000e+00   -1.7380317960e+01    9.9954354053e-01    9.9975001562e-01
        13   -1.7322699615e+01    8.3571370142e-01    1.6000018018e+04    1.5999000000e+04    0.0000000000e+00   -1.7257208041e+01    9.9974140276e-01    9.9956247265e-01
        14   -1.7319220387e+01    8.3921645252e-01    1.5999979931e+04    1.6000000000e+04    0.0000000000e+00   -1.7322699615e+01    9.9949281730e-01    9.9950000000e-01
        15   -1.7319032017e+01    8.6983629724e-01    1.6000000598e+04    1.5998000000e+04    0.0000000000e+00   -1.7194212573e+01    9.9947518941e-01    9.9968746093e-01
        16   -1.7319110350e+01    8.6631472253e-01    1.5999997644e+04    1.5996000000e+04    0.0000000000e+00   -1.7069000762e+01    9.9943780934e-01    9.9993748437e-01
        17   -1.7314945947e+01    8.4209491840e-01    1.5999975000e+04    1.6004000000e+04    0.0000000000e+00   -1.7569079105e+01    9.9940570879e-01    9.9925018745e-01
        18   -1.7314906133e+01    8.8280561805e-01    1.5999996528e+04    1.5994000000e+04    0.0000000000e+00   -1.6939875617e+01    9.9954634680e-01    9.9987495311e-01
        19   -1.7312739946e+01    1.0537884742e+00    1.5999974781e+04    1.5998000000e+04    0.0000000000e+00   -1.7189898319e+01    9.9952879299e-01    9.9974996875e-01
        20   -1.7302785878e+01    9.2211478332e-01    1.5999909368e+04    1.5997000000e+04    0.0000000000e+00   -1.7125222366e+01    9.9948148049e-01    9.9993748828e-01
        21   -1.7303029109e+01    8.7342986544e-01    1.6000002689e+04    1.6002000000e+04    0.0000000000e+00   -1.7427778066e+01    9.9951596356e-01    9.9956255468e-01
        22   -1.7303355028e+01    8.5911168462e-01    1.5999995973e+04    1.5996000000e+04    0.0000000000e+00   -1.7052997854e+01    9.9949077468e-01    1.0000000000e+00
        23   -1.7301393110e+01    8.5631053657e-01    1.5999979027e+04    1.5998000000e+04    0.0000000000e+00   -1.7178347215e+01    9.9949504560e-01    9.9987498437e-01
        24   -1.7304455948e+01    8.4101649367e-01    1.6000041483e+04    1.6004000000e+04    0.0000000000e+00   -1.7551361865e+01    9.9965789181e-01    9.9981254686e-01
        25   -1.7299174156e+01    8.6305420644e-01    1.5999953246e+04    1.6002000000e+04    0.0000000000e+00   -1.7429448136e+01    9.9949494584e-01    9.9981252343e-01
        26   -1.7300357049e+01    8.8993229917e-01    1.6000014765e+04    1.6004000000e+04    0.0000000000e+00   -1.7549142911e+01    9.9968567835e-01    9.9962509373e-01
        27   -1.7296954161e+01    8.7566623477e-01    1.5999976606e+04    1.6003000000e+04    0.0000000000e+00   -1.7487839473e+01    9.9962976199e-01    9.9968755858e-01
        28   -1.7291915492e+01    8.5848351950e-01    1.5999959359e+04    1.6001000000e+04    0.0000000000e+00   -1.7359452208e+01    9.9940623562e-01    9.9962502344e-01
