#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6394754349e+01    5.8406223343e+03   -1.5405072271e+02    7.7655968365e+01    3.7258400896e+01    9.1895337630e+00   -2.0049865737e+02    8.1920000000e+03    2.0017503084e-01    5.4455525716e-01
         1   -7.6381380264e+01    5.8376407637e+03   -1.5371611119e+02    7.7334730929e+01    3.7216359333e+01    9.1895337630e+00   -2.0012200429e+02    8.1920000000e+03    2.0014858931e-01    5.4494425456e-01
         2   -7.6404546006e+01    5.8401985949e+03   -1.5385814746e+02    7.7453601458e+01    3.7257854737e+01    9.1895337630e+00   -2.0030553596e+02    8.1920000000e+03    2.0021383757e-01    5.4475585937e-01
         3   -7.6387771758e+01    5.8384098772e+03   -1.5267628577e+02    7.6288514011e+01    3.7211930613e+01    9.1895337630e+00   -1.9907775015e+02    8.1920000000e+03    2.0017664497e-01    5.4504638672e-01
         4   -7.6387726445e+01    5.8378400522e+03   -1.5347250978e+02    7.7084783332e+01    3.7340036505e+01    9.1895337630e+00   -2.0000208004e+02    8.1920000000e+03    2.0021604873e-01    5.4521525065e-01
         5   -7.6393644502e+01    5.8389609829e+03   -1.5174359589e+02    7.5349951389e+01    3.7200150774e+01    9.1895337630e+00   -1.9813328043e+02    8.1920000000e+03    2.0014299918e-01    5.4464884440e-01
         6   -7.6420271589e+01    5.8431006817e+03   -1.5164575156e+02    7.5225479975e+01    3.7170793798e+01    9.1895337630e+00   -1.9800607913e+02    8.1920000000e+03    2.0017220361e-01    5.4484293620e-01
         7   -7.6389975854e+01    5.8389562517e+03   -1.5156440284e+02    7.5174426984e+01    3.7209613590e+01    9.1895337630e+00   -1.9796355019e+02    8.1920000000e+03    2.0017633851e-01    5.4468912760e-01
         8   -7.6399648364e+01    5.8397642117e+03   -1.5223203931e+02    7.5832390945e+01    3.7199342569e+01    9.1895337630e+00   -1.9862091564e+02    8.1920000000e+03    2.0017071297e-01    5.4540079753e-01
         9   -7.6372548234e+01    5.8357927464e+03   -1.5430835791e+02    7.7935809672e+01    3.7198436145e+01    9.1895337630e+00   -2.0069632781e+02    8.1920000000e+03    2.0018365648e-01    5.4433146159e-01
        10   -7.6421232684e+01    5.8427471565e+03   -1.5383427362e+02    7.7413040935e+01    3.7183058293e+01    9.1895337630e+00   -2.0020686567e+02    8.1920000000e+03    2.0024603050e-01    5.4538940430e-01
        11   -7.6408313969e+01    5.8414242860e+03   -1.5468113048e+02    7.8272816509e+01    3.7196122624e+01    9.1895337630e+00   -2.0106678686e+02    8.1920000000e+03    2.0021148083e-01    5.4546223958e-01
        12   -7.6400452248e+01    5.8399146793e+03   -1.5345098160e+02    7.7050529349e+01    3.7246443383e+01    9.1895337630e+00   -1.9988695874e+02    8.1920000000e+03    2.0017125949e-01    5.4457560221e-01
        13   -7.6358664810e+01    5.8334845398e+03   -1.5352449037e+02    7.7165825557e+01    3.7200419596e+01    9.1895337630e+00   -1.9991444373e+02    8.1920000000e+03    2.0022073650e-01    5.4502888997e-01
        14   -7.6361305836e+01    5.8427411121e+03   -1.5423276700e+02    7.7871461167e+01    3.7237583062e+01    9.1895337630e+00   -2.0065988383e+02    8.1920000000e+03    2.0020643266e-01    5.4495076497e-01
        15   -7.6413195481e+01    5.8415402412e+03   -1.5286940309e+02    7.6456207607e+01    3.7317629454e+01    9.1895337630e+00   -1.9937656630e+02    8.1920000000e+03    2.0016348984e-01    5.4513061523e-01
        16   -7.6385214734e+01    5.8416288631e+03   -1.5381068416e+02    7.7425469425e+01    3.7206936416e+01    9.1895337630e+00   -2.0020715434e+02    8.1920000000e+03    2.0014570903e-01    5.4461059570e-01
        17   -7.6398150889e+01    5.8395615356e+03   -1.5476932102e+02    7.8371170134e+01    3.7273581258e+01    9.1895337630e+00   -2.0123243604e+02    8.1920000000e+03    2.0018786700e-01    5.4492594401e-01
        18   -7.6425062868e+01    5.8433410951e+03   -1.5509547980e+02    7.8670416936e+01    3.7342680089e+01    9.1895337630e+00   -2.0162769365e+02    8.1920000000e+03    2.0019479482e-01    5.4439249674e-01
        19   -7.6410455963e+01    5.8412978992e+03   -1.5487983298e+02    7.8469377020e+01    3.7197557348e+01    9.1895337630e+00   -2.0126692409e+02    8.1920000000e+03    2.0019830991e-01    5.4495930990e-01
        20   -7.6428312959e+01    5.8440581086e+03   -1.5397168328e+02    7.7543370317e+01    3.7191205200e+01    9.1895337630e+00   -2.0035242224e+02    8.1920000000e+03    2.0015930725e-01    5.4475301107e-01
        21   -7.6397803150e+01    5.8393109661e+03   -1.5252842636e+02    7.6130623207e+01    3.7310336988e+01    9.1895337630e+00   -1.9902829711e+02    8.1920000000e+03    2.0015387209e-01    5.4474934896e-01
        22   -7.6384171359e+01    5.8371448728e+03   -1.5260921720e+02    7.6225045841e+01    3.7193957601e+01    9.1895337630e+00   -1.9899270856e+02    8.1920000000e+03    2.0021064296e-01    5.4522338867e-01
        23   -7.6400915481e+01    5.8399166319e+03   -1.5401004445e+02    7.7609128973e+01    3.7222169417e+01    9.1895337630e+00   -2.0042174763e+02    8.1920000000e+03    2.0017171970e-01    5.4468383789e-01
        24   -7.6368104956e+01    5.8351350921e+03   -1.5295832019e+02    7.6590215231e+01    3.7061933276e+01    9.1895337630e+00   -1.9920978723e+02    8.1920000000e+03    2.0013208386e-01    5.4463867188e-01
        25   -7.6360240680e+01    5.8339503494e+03   -1.5530270511e+02    7.8942464427e+01    3.7228041270e+01    9.1895337630e+00   -2.0172028014e+02    8.1920000000e+03    2.0012968686e-01    5.4460489909e-01
        26   -7.6365684526e+01    5.8345822642e+03   -1.5431925157e+02    7.7953567049e+01    3.7175430996e+01    9.1895337630e+00   -2.0068421633e+02    8.1920000000e+03    2.0017444837e-01    5.4481241862e-01
        27   -7.6371274101e+01    5.8364234746e+03   -1.5533483573e+02    7.8963561632e+01    3.7209691748e+01    9.1895337630e+00   -2.0173406124e+02    8.1920000000e+03    2.0011230181e-01    5.4491699219e-01
        28   -7.6379806144e+01    5.8367713146e+03   -1.5389847700e+02    7.7518670858e+01    3.7201418506e+01    9.1895337630e+00   -2.0028942927e+02    8.1920000000e+03    2.0013791779e-01    5.4492350260e-01
        29   -7.6374857982e+01    5.8361252169e+03   -1.5460964534e+02    7.8234787360e+01    3.7184246656e+01    9.1895337630e+00   -2.0098342576e+02    8.1920000000e+03    2.0012036551e-01    5.4430582682e-01
        30   -7.6419807700e+01    5.8427237733e+03   -1.5468214939e+02    7.8262341693e+01    3.7234233595e+01    9.1895337630e+00   -2.0110591675e+02    8.1920000000e+03    2.0017812147e-01    5.4500122070e-01
        31   -7.6437775403e+01    5.8456951319e+03   -1.5403129311e+02    7.7593517703e+01    3.7190140594e+01    9.1895337630e+00   -2.0041096746e+02    8.1920000000e+03    2.0013480763e-01    5.4489949544e-01
        32   -7.6398051822e+01    5.8393609700e+03   -1.5331925563e+02    7.6921203810e+01    3.7069660430e+01    9.1895337630e+00   -1.9957844982e+02    8.1920000000e+03    2.0021388078e-01    5.4491414388e-01
        33   -7.6394442932e+01    5.8388391809e+03   -1.5286906077e+02    7.6474617841e+01    3.7213040703e+01    9.1895337630e+00   -1.9927163524e+02    8.1920000000e+03    2.0019946699e-01    5.4524373372e-01
        34   -7.6416753057e+01    5.8423849330e+03   -1.5382478487e+02    7.7408031813e+01    3.7141140439e+01    9.1895337630e+00   -2.0015545907e+02    8.1920000000e+03    2.0021028245e-01    5.4536783854e-01
        35   -7.6382729098e+01    5.8376609957e+03   -1.5242983220e+02    7.6047103102e+01    3.7188305567e+01    9.1895337630e+00   -1.9880767153e+02    8.1920000000e+03    2.0018595485e-01    5.4503499349e-01
        36   -7.6384832784e+01    5.8378743130e+03   -1.5281652636e+02    7.6431693572e+01    3.7208479306e+01    9.1895337630e+00   -1.9921453942e+02    8.1920000000e+03    2.0017631092e-01    5.4469645182e-01
        37   -7.6381382922e+01    5.8369856657e+03   -1.5313642292e+02    7.6755039996e+01    3.7221773866e+01    9.1895337630e+00   -1.9954773055e+02    8.1920000000e+03    2.0018109025e-01    5.4488688151e-01
        38   -7.6393801883e+01    5.8387669288e+03   -1.5341153966e+02    7.7017737779e+01    3.7271999897e+01    9.1895337630e+00   -1.9987307332e+02    8.1920000000e+03    2.0021912491e-01    5.4516560872e-01
        39   -7.6401937077e+01    5.8401640495e+03   -1.5320442584e+02    7.6802488765e+01    3.7198308562e+01    9.1895337630e+00   -1.9959226817e+02    8.1920000000e+03    2.0020076174e-01    5.4487752279e-01
        40   -7.6382436713e+01    5.8386228953e+03   -1.5265821289e+02    7.6275776179e+01    3.7204017167e+01    9.1895337630e+00   -1.9905176382e+02    8.1920000000e+03    2.0019897221e-01    5.4505981445e-01
        41   -7.6391896511e+01    5.8383757517e+03   -1.5276281002e+02    7.6370913512e+01    3.7143776930e+01    9.1895337630e+00   -1.9909612072e+02    8.1920000000e+03    2.0015440102e-01    5.4485148112e-01
        42   -7.6373377747e+01    5.8361403190e+03   -1.5345142591e+02    7.7078048166e+01    3.7331479574e+01    9.1895337630e+00   -1.9997243925e+02    8.1920000000e+03    2.0014598496e-01    5.4483886719e-01
        43   -7.6435874539e+01    5.8454547704e+03   -1.5158162299e+02    7.5145748446e+01    3.7258622459e+01    9.1895337630e+00   -1.9802977921e+02    8.1920000000e+03    2.0020036659e-01    5.4458170573e-01
        44   -7.6410243965e+01    5.8408537843e+03   -1.5084144881e+02    7.4431204847e+01    3.7157513359e+01    9.1895337630e+00   -1.9718849593e+02    8.1920000000e+03    2.0022158060e-01    5.4452311198e-01
        45   -7.6400913491e+01    5.8399466598e+03   -1.5097522005e+02    7.4574306562e+01    3.7167504520e+01    9.1895337630e+00   -1.9733225834e+02    8.1920000000e+03    2.0016632461e-01    5.4523966471e-01
        46   -7.6414992423e+01    5.8419210991e+03   -1.5263687850e+02    7.6221886081e+01    3.7270420961e+01    9.1895337630e+00   -1.9909683323e+02    8.1920000000e+03    2.0015719751e-01    5.4491658529e-01
        47   -7.6415203529e+01    5.8425284072e+03   -1.5309446559e+02    7.6679262064e+01    3.7115692205e+01    9.1895337630e+00   -1.9939969156e+02    8.1920000000e+03    2.0016367951e-01    5.4495442708e-01
        48   -7.6442963755e+01    5.8462611084e+03   -1.5260598496e+02    7.6163021202e+01    3.7144381536e+01    9.1895337630e+00   -1.9893990026e+02    8.1920000000e+03    2.0016228851e-01    5.4505330404e-01
        49   -7.6406425871e+01    5.8413846547e+03   -1.5385973904e+02    7.7453313170e+01    3.7185174688e+01    9.1895337630e+00   -2.0023444749e+02    8.1920000000e+03    2.0022021772e-01    5.4465942383e-01
