#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6389324657e+01    5.8382464491e+03   -1.5405748968e+02    7.7668165018e+01    3.7216977054e+01    9.1895337630e+00   -2.0046400049e+02    3.2039000000e+05    2.6096537449e+00    9.9687028914e-01
         1   -7.6402145479e+01    5.8400933289e+03   -1.5358562520e+02    7.7183479717e+01    3.7197768739e+01    9.1895337630e+00   -1.9997292770e+02    3.1997800000e+05    2.5979628907e+00    9.9686153665e-01
         2   -7.6396853779e+01    5.8391400676e+03   -1.5307860889e+02    7.6681755109e+01    3.7172636086e+01    9.1895337630e+00   -1.9944077874e+02    3.2003300000e+05    2.5981753984e+00    9.9688967656e-01
         3   -7.6408835349e+01    5.8410085268e+03   -1.5403665413e+02    7.7627818782e+01    3.7213496195e+01    9.1895337630e+00   -2.0043968409e+02    3.1998300000e+05    2.5961802020e+00    9.9678878006e-01
         4   -7.6409041312e+01    5.8413601284e+03   -1.5359498369e+02    7.7185942382e+01    3.7197644309e+01    9.1895337630e+00   -1.9998216177e+02    3.2001700000e+05    2.5964764742e+00    9.9689947681e-01
         5   -7.6412269739e+01    5.8416297533e+03   -1.5305753595e+02    7.6645266210e+01    3.7203471018e+01    9.1895337630e+00   -1.9945054073e+02    3.1995100000e+05    2.5975953325e+00    9.9693560212e-01
         6   -7.6419632455e+01    5.8429416920e+03   -1.5299719426e+02    7.6577561806e+01    3.7209479794e+01    9.1895337630e+00   -1.9939620782e+02    3.1988300000e+05    2.5970681793e+00    9.9684378543e-01
         7   -7.6425221938e+01    5.8436475862e+03   -1.5250619899e+02    7.6080977057e+01    3.7193557267e+01    9.1895337630e+00   -1.9888929002e+02    3.1982800000e+05    2.5967444700e+00    9.9687882755e-01
         8   -7.6423483165e+01    5.8436637060e+03   -1.5272039247e+02    7.6296909309e+01    3.7211258370e+01    9.1895337630e+00   -1.9912118461e+02    3.1991000000e+05    2.5952563135e+00    9.9693940950e-01
         9   -7.6423556314e+01    5.8434371525e+03   -1.5265492124e+02    7.6231364928e+01    3.7205249024e+01    9.1895337630e+00   -1.9904970403e+02    3.1966100000e+05    2.5965424195e+00    9.9689313486e-01
