#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6297353372e+01    5.8235853657e+03   -1.5913508268e+02    8.2837729312e+01    3.7284241883e+01    9.1895337630e+00   -2.0560885833e+02    2.0000000000e+03    9.3385577202e-02    3.0871000000e-01
         1   -7.6335472386e+01    5.8293651480e+03   -1.5021889195e+02    7.3883419560e+01    3.7961954950e+01    9.1895337630e+00   -1.9737038066e+02    2.0000000000e+03    9.1838866472e-02    3.0911000000e-01
         2   -7.6344846609e+01    5.8320811295e+03   -1.4363635077e+02    6.7291504157e+01    3.7049546409e+01    9.1895337630e+00   -1.8987543094e+02    2.0000000000e+03    9.1907352209e-02    3.0936000000e-01
         3   -7.6413780584e+01    5.8414451425e+03   -1.6052731953e+02    8.4113538941e+01    3.7045189389e+01    9.1895337630e+00   -2.0676204268e+02    2.0000000000e+03    9.0567231178e-02    3.0988000000e-01
         4   -7.6288833443e+01    5.8214554798e+03   -1.2339248370e+02    4.7103650261e+01    3.6472756966e+01    9.1895337630e+00   -1.6905477443e+02    2.0000000000e+03    9.2640668154e-02    3.1034000000e-01
         5   -7.6480966105e+01    5.8554085195e+03   -1.5882687722e+02    8.2345911111e+01    3.6844577895e+01    9.1895337630e+00   -2.0486098887e+02    2.0000000000e+03    9.3249142170e-02    3.1274000000e-01
         6   -7.6312606988e+01    5.8252458586e+03   -1.3615369218e+02    5.9841085187e+01    3.7254209398e+01    9.1895337630e+00   -1.8259743534e+02    2.0000000000e+03    9.4305813313e-02    3.0954000000e-01
         7   -7.6240481151e+01    5.8153633900e+03   -1.5453957457e+02    7.8299093418e+01    3.7289682212e+01    9.1895337630e+00   -2.0101879054e+02    2.0000000000e+03    9.3399286270e-02    3.0872000000e-01
         8   -7.6409661718e+01    5.8406177024e+03   -1.6276865304e+02    8.6358991319e+01    3.7770723695e+01    9.1895337630e+00   -2.0972891049e+02    2.0000000000e+03    9.4966143370e-02    3.1245000000e-01
         9   -7.6542016000e+01    5.8613562770e+03   -1.5736924198e+02    8.0827225978e+01    3.7687698804e+01    9.1895337630e+00   -2.0424647455e+02    2.0000000000e+03    9.3285858631e-02    3.1306000000e-01
        10   -7.6395322136e+01    5.8393072114e+03   -1.4161519441e+02    6.5219872276e+01    3.7134352053e+01    9.1895337630e+00   -1.8793908023e+02    2.0000000000e+03    9.3298166990e-02    3.1015000000e-01
        11   -7.6338001148e+01    5.8309408170e+03   -1.6420084767e+02    8.7862846517e+01    3.7252537971e+01    9.1895337630e+00   -2.1064291940e+02    2.0000000000e+03    9.3147784472e-02    3.1292000000e-01
        12   -7.6398853693e+01    5.8384557419e+03   -1.5311776187e+02    7.6718908179e+01    3.7351624531e+01    9.1895337630e+00   -1.9965892017e+02    2.0000000000e+03    9.2950284481e-02    3.0911000000e-01
        13   -7.6265271596e+01    5.8187587824e+03   -1.8597909222e+02    1.0971382062e+02    3.6965919892e+01    9.1895337630e+00   -2.3213454587e+02    2.0000000000e+03    9.5192670822e-02    3.1253000000e-01
        14   -7.6387530570e+01    5.8369661740e+03   -1.6759154755e+02    9.1204016980e+01    3.8587809082e+01    9.1895337630e+00   -2.1536889039e+02    2.0000000000e+03    9.2504829168e-02    3.0934000000e-01
        15   -7.6459480098e+01    5.8479309610e+03   -1.4875098515e+02    7.2291505055e+01    3.7203941038e+01    9.1895337630e+00   -1.9514445995e+02    2.0000000000e+03    9.4750106335e-02    3.1261000000e-01
        16   -7.6329926185e+01    5.8286179185e+03   -1.7824582013e+02    1.0191589394e+02    3.8441630140e+01    9.1895337630e+00   -2.2587698403e+02    2.0000000000e+03    9.4481289387e-02    3.1083000000e-01
