#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6335974720e+01    5.8330964929e+03   -1.7041348766e+02    9.4077512938e+01    3.7086668913e+01    9.1895337630e+00   -2.1668969034e+02    2.0000000000e+03    3.2634884119e-02    3.1754000000e-01
         1   -7.6202465837e+01    5.8125399884e+03   -1.5288132987e+02    7.6678864037e+01    3.7270792004e+01    9.1895337630e+00   -1.9934165564e+02    2.0000000000e+03    3.2158166170e-02    3.1758000000e-01
         2   -7.6306754138e+01    5.8278112734e+03   -1.5061587348e+02    7.4309119342e+01    3.7515836092e+01    9.1895337630e+00   -1.9732124334e+02    2.0000000000e+03    3.2445013523e-02    3.1635000000e-01
         3   -7.6058471818e+01    5.7898546347e+03   -1.5867322785e+02    8.2614756031e+01    3.7048750920e+01    9.1895337630e+00   -2.0491151253e+02    2.0000000000e+03    3.2407462597e-02    3.1938000000e-01
         4   -7.5853628270e+01    5.7593407540e+03   -1.3828954858e+02    6.2435920308e+01    3.7732007099e+01    9.1895337630e+00   -1.8521108944e+02    2.0000000000e+03    3.2763302326e-02    3.1481000000e-01
         5   -7.6226541515e+01    5.8158102624e+03   -1.4203435806e+02    6.5807816541e+01    3.7014239874e+01    9.1895337630e+00   -1.8823813169e+02    2.0000000000e+03    3.4540146589e-02    3.1856000000e-01
         6   -7.6219354100e+01    5.8145404538e+03   -1.7156338371e+02    9.5344029610e+01    3.8303116016e+01    9.1895337630e+00   -2.1905603349e+02    2.0000000000e+03    3.2819300890e-02    3.1659000000e-01
         7   -7.6394598449e+01    5.8410075235e+03   -1.8474738485e+02    1.0835278640e+02    3.8651511807e+01    9.1895337630e+00   -2.3258843041e+02    2.0000000000e+03    3.2413005829e-02    3.1519000000e-01
         8   -7.5997365708e+01    5.7809867907e+03   -1.4292213063e+02    6.6924764925e+01    3.7805634462e+01    9.1895337630e+00   -1.8991729886e+02    2.0000000000e+03    3.2379597425e-02    3.1584000000e-01
         9   -7.6045943079e+01    5.7878670630e+03   -1.3109118030e+02    5.5045237223e+01    3.6857985042e+01    9.1895337630e+00   -1.7713869911e+02    2.0000000000e+03    3.2454967499e-02    3.1598000000e-01
        10   -7.6251302961e+01    5.8188505734e+03   -1.5160216249e+02    7.5350859533e+01    3.7430101225e+01    9.1895337630e+00   -1.9822179748e+02    2.0000000000e+03    3.2311201096e-02    3.1527000000e-01
        11   -7.5858434801e+01    5.7597741284e+03   -1.3308934753e+02    5.7230912732e+01    3.7874073840e+01    9.1895337630e+00   -1.8015295514e+02    2.0000000000e+03    3.3373445272e-02    3.1528000000e-01
        12   -7.6122428891e+01    5.7993266192e+03   -1.5302573236e+02    7.6903303468e+01    3.7698629417e+01    9.1895337630e+00   -1.9991389554e+02    2.0000000000e+03    3.2138347626e-02    3.1494000000e-01
        13   -7.6329056149e+01    5.8321344311e+03   -1.6926998669e+02    9.2940930539e+01    3.7851160347e+01    9.1895337630e+00   -2.1631068080e+02    2.0000000000e+03    3.2062739134e-02    3.1528000000e-01
        14   -7.5983364345e+01    5.7783111574e+03   -1.4518953742e+02    6.9206173072e+01    3.7935035052e+01    9.1895337630e+00   -1.9231410623e+02    2.0000000000e+03    3.2184779644e-02    3.1482000000e-01
        15   -7.6286222542e+01    5.8241663877e+03   -1.4308795494e+02    6.6801732395e+01    3.7151259163e+01    9.1895337630e+00   -1.8942874786e+02    2.0000000000e+03    3.2193869352e-02    3.1854000000e-01
        16   -7.6023544670e+01    5.7853841632e+03   -1.3980043754e+02    6.3776892872e+01    3.7697636761e+01    9.1895337630e+00   -1.8668760807e+02    2.0000000000e+03    3.2156229019e-02    3.1244000000e-01
        17   -7.6037850002e+01    5.7868169981e+03   -1.4310519480e+02    6.7067344796e+01    3.8152955037e+01    9.1895337630e+00   -1.9044768360e+02    2.0000000000e+03    3.2110393047e-02    3.1243000000e-01
        18   -7.6188530553e+01    5.8093825618e+03   -1.6489901873e+02    8.8710488175e+01    3.7201859119e+01    9.1895337630e+00   -2.1129041161e+02    2.0000000000e+03    3.2195538282e-02    3.1833000000e-01
        19   -7.6077515719e+01    5.7921801358e+03   -1.4267907662e+02    6.6601560897e+01    3.7768699483e+01    9.1895337630e+00   -1.8963730986e+02    2.0000000000e+03    3.2380849123e-02    3.1579000000e-01
        20   -7.6105447095e+01    5.7973743574e+03   -1.7165005082e+02    9.5544603720e+01    3.7154370768e+01    9.1895337630e+00   -2.1799395535e+02    2.0000000000e+03    3.2424479723e-02    3.1660000000e-01
        21   -7.6248762504e+01    5.8187018536e+03   -1.5485952694e+02    7.8610764433e+01    3.7979327429e+01    9.1895337630e+00   -2.0202838813e+02    2.0000000000e+03    3.2140076160e-02    3.1179000000e-01
        22   -7.6231299238e+01    5.8160992167e+03   -1.4556113883e+02    6.9329839589e+01    3.7182363895e+01    9.1895337630e+00   -1.9193303648e+02    2.0000000000e+03    3.2496422529e-02    3.1654000000e-01
        23   -7.6100293570e+01    5.7962611586e+03   -1.3741271521e+02    6.1312421642e+01    3.7577304685e+01    9.1895337630e+00   -1.8417955366e+02    2.0000000000e+03    3.2245397568e-02    3.1295000000e-01
        24   -7.5969072105e+01    5.7758874868e+03   -1.2939786117e+02    5.3428789070e+01    3.7335286731e+01    9.1895337630e+00   -1.7592268167e+02    2.0000000000e+03    3.2509863377e-02    3.1662000000e-01
        25   -7.6039723301e+01    5.7871875208e+03   -1.5190094004e+02    7.5861216741e+01    3.8500650876e+01    9.1895337630e+00   -1.9959112468e+02    2.0000000000e+03    3.2357901335e-02    3.1591000000e-01
        26   -7.6473547729e+01    5.8536592909e+03   -1.6970461903e+02    9.3231071296e+01    3.9630780765e+01    9.1895337630e+00   -2.1852493355e+02    2.0000000000e+03    3.2365769148e-02    3.1536000000e-01
        27   -7.6240384485e+01    5.8177424572e+03   -1.5973823917e+02    8.3497854689e+01    3.7964190902e+01    9.1895337630e+00   -2.0689196384e+02    2.0000000000e+03    3.3444255590e-02    3.1645000000e-01
        28   -7.6354314184e+01    5.8353355357e+03   -1.8108877816e+02    1.0473446398e+02    3.8126562305e+01    9.1895337630e+00   -2.2840487423e+02    2.0000000000e+03    3.2354593277e-02    3.1492000000e-01
        29   -7.6280021636e+01    5.8242533706e+03   -1.7949770962e+02    1.0321768798e+02    3.7998948106e+01    9.1895337630e+00   -2.2668619149e+02    2.0000000000e+03    3.2439023256e-02    3.1531000000e-01
        30   -7.6147139686e+01    5.8115236909e+03   -1.6772592541e+02    9.1578785721e+01    3.7604726990e+01    9.1895337630e+00   -2.1452018616e+02    2.0000000000e+03    3.2327592373e-02    3.1412000000e-01
        31   -7.5912605318e+01    5.7681049682e+03   -1.3589054048e+02    5.9977935164e+01    3.7009873668e+01    9.1895337630e+00   -1.8208994791e+02    2.0000000000e+03    3.2269567251e-02    3.1924000000e-01
        32   -7.6112183388e+01    5.7987481841e+03   -1.7901634731e+02    1.0290416392e+02    3.7854187961e+01    9.1895337630e+00   -2.2606006903e+02    2.0000000000e+03    3.2551050186e-02    3.1506000000e-01
        33   -7.6207644240e+01    5.8153514170e+03   -1.6601892734e+02    8.9811283096e+01    3.8135867723e+01    9.1895337630e+00   -2.1334432882e+02    2.0000000000e+03    3.2422333956e-02    3.1631000000e-01
        34   -7.6136192957e+01    5.8016919348e+03   -1.5060830391e+02    7.4472110949e+01    3.8803483186e+01    9.1895337630e+00   -1.9860132086e+02    2.0000000000e+03    3.2432943583e-02    3.1190000000e-01
        35   -7.6282824098e+01    5.8256722261e+03   -1.4786913983e+02    7.1586315731e+01    3.7111377443e+01    9.1895337630e+00   -1.9417005104e+02    2.0000000000e+03    3.2458513975e-02    3.1588000000e-01
        36   -7.6363953674e+01    5.8381180607e+03   -1.6455434540e+02    8.8190391730e+01    3.8622555531e+01    9.1895337630e+00   -2.1236643470e+02    2.0000000000e+03    3.2316982746e-02    3.1444000000e-01
        37   -7.6070935905e+01    5.7918366932e+03   -1.3839220177e+02    6.2321265862e+01    3.6738072864e+01    9.1895337630e+00   -1.8431980839e+02    2.0000000000e+03    3.2371699810e-02    3.1619000000e-01
        38   -7.5932492236e+01    5.7708479184e+03   -1.3826043720e+02    6.2327944963e+01    3.7584488574e+01    9.1895337630e+00   -1.8503445954e+02    2.0000000000e+03    3.2435953617e-02    3.1625000000e-01
        39   -7.6128947454e+01    5.8014552356e+03   -1.3454048415e+02    5.8411536694e+01    3.7373345196e+01    9.1895337630e+00   -1.8110336311e+02    2.0000000000e+03    3.2163918018e-02    3.1422000000e-01
