#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.5371639474e+01    5.6875304994e+03   -1.1436708980e+02    3.8995450326e+01    3.4708074979e+01    9.1895337630e+00   -1.5826469854e+02    8.0000000000e+00    1.5190243721e-04    3.2000000000e-01
         1   -7.6271294158e+01    5.8227743863e+03   -1.1227143414e+02    3.6000139978e+01    3.5098797240e+01    9.1895337630e+00   -1.5655976514e+02    8.0000000000e+00    1.2794137001e-04    3.4500000000e-01
         2   -7.6029500927e+01    5.7890044335e+03   -1.1477558340e+02    3.8746082469e+01    3.7176206825e+01    9.1895337630e+00   -1.6114132398e+02    8.0000000000e+00    1.2341141701e-04    2.8000000000e-01
         3   -7.7023894324e+01    5.9365416318e+03   -1.1403984421e+02    3.7015949884e+01    3.4867043949e+01    9.1895337630e+00   -1.5809642192e+02    8.0000000000e+00    1.2010335922e-04    3.1750000000e-01
         4   -7.6825851603e+01    5.9051209397e+03   -1.0751019185e+02    3.0684340246e+01    3.3541964260e+01    9.1895337630e+00   -1.5024168987e+02    8.0000000000e+00    1.4787912369e-04    3.4000000000e-01
         5   -7.6061164774e+01    5.7871611367e+03   -1.0971437683e+02    3.3653212057e+01    3.5885902629e+01    9.1895337630e+00   -1.5478981322e+02    8.0000000000e+00    1.2519955635e-04    3.3500000000e-01
         6   -7.6019163277e+01    5.7857479263e+03   -1.1127463642e+02    3.5255473146e+01    3.6807823971e+01    9.1895337630e+00   -1.5727199416e+02    8.0000000000e+00    1.2278556824e-04    3.0000000000e-01
         7   -7.6144229199e+01    5.8033230008e+03   -1.1624750793e+02    4.0103278735e+01    3.5756786026e+01    9.1895337630e+00   -1.6119382772e+02    8.0000000000e+00    1.2233853340e-04    2.9750000000e-01
         8   -7.5722930748e+01    5.7354298516e+03   -1.1797332962e+02    4.2250398874e+01    3.7601854907e+01    9.1895337630e+00   -1.6476471829e+02    8.0000000000e+00    1.2367963791e-04    3.2000000000e-01
         9   -7.5475584289e+01    5.7002895996e+03   -1.1666340513e+02    4.1187820838e+01    3.7230666033e+01    9.1895337630e+00   -1.6308360492e+02    8.0000000000e+00    1.2233853340e-04    3.0000000000e-01
