#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6413665643e+01    5.8405111553e+03   -1.4228384117e+02    6.5870175528e+01    3.7147725753e+01    9.1895337630e+00   -1.8862110069e+02    2.0000000000e+03    9.0374112129e-02    3.1061000000e-01
         1   -7.6402137806e+01    5.8403264684e+03   -1.5446352099e+02    7.8061383184e+01    3.7050699513e+01    9.1895337630e+00   -2.0070375427e+02    2.0000000000e+03    9.0190380812e-02    3.1251000000e-01
         2   -7.6395027096e+01    5.8392136185e+03   -1.2711025400e+02    5.0715226900e+01    3.6980297113e+01    9.1895337630e+00   -1.7328008487e+02    2.0000000000e+03    8.9077532291e-02    3.0877000000e-01
         3   -7.6439735676e+01    5.8473686283e+03   -1.7252421883e+02    9.6084483157e+01    3.7333691300e+01    9.1895337630e+00   -2.1904744390e+02    2.0000000000e+03    8.8941693306e-02    3.1149000000e-01
         4   -7.6384872492e+01    5.8368974013e+03   -1.5204247481e+02    7.5657602320e+01    3.7860546158e+01    9.1895337630e+00   -1.9909255473e+02    2.0000000000e+03    8.8481277227e-02    3.0941000000e-01
         5   -7.6497071852e+01    5.8533895591e+03   -1.3618145107e+02    5.9684379216e+01    3.6651863735e+01    9.1895337630e+00   -1.8202284857e+02    2.0000000000e+03    8.9873760939e-02    3.1288000000e-01
         6   -7.6383867492e+01    5.8362409396e+03   -1.3952266767e+02    6.3138800177e+01    3.7078440336e+01    9.1895337630e+00   -1.8579064177e+02    2.0000000000e+03    9.1712027788e-02    3.1022000000e-01
         7   -7.6460834716e+01    5.8482201980e+03   -1.4836906929e+02    7.1908234569e+01    3.7596413063e+01    9.1895337630e+00   -1.9515501611e+02    2.0000000000e+03    9.0982675552e-02    3.0809000000e-01
         8   -7.6494757681e+01    5.8532630665e+03   -1.5160828954e+02    7.5113531863e+01    3.7512142864e+01    9.1895337630e+00   -1.9830996617e+02    2.0000000000e+03    9.1030359268e-02    3.0590000000e-01
         9   -7.6412520410e+01    5.8408310120e+03   -1.5382720338e+02    7.7414682973e+01    3.7619309662e+01    9.1895337630e+00   -2.0063604681e+02    2.0000000000e+03    9.3415975571e-02    3.0745000000e-01
        10   -7.6306504492e+01    5.8245388315e+03   -1.4328056995e+02    6.6974065455e+01    3.7715926978e+01    9.1895337630e+00   -1.9018603069e+02    2.0000000000e+03    9.1233640909e-02    3.1017000000e-01
        11   -7.6404005495e+01    5.8400812002e+03   -1.5339666655e+02    7.6992661052e+01    3.7145843918e+01    9.1895337630e+00   -1.9973204423e+02    2.0000000000e+03    9.1010570526e-02    3.0993000000e-01
        12   -7.6427371208e+01    5.8429102335e+03   -1.4685463916e+02    7.0427267955e+01    3.7011555040e+01    9.1895337630e+00   -1.9305572797e+02    2.0000000000e+03    9.1215819120e-02    3.1174000000e-01
