#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6381636000e+01    5.8383022904e+03   -1.5613890499e+02    7.9757268986e+01    3.7625835845e+01    9.1895337630e+00   -2.0295427459e+02    2.0000000000e+03    3.3892512321e-02    3.1178000000e-01
         1   -7.6311379444e+01    5.8272582940e+03   -1.5849752698e+02    8.2186147534e+01    3.6816279435e+01    9.1895337630e+00   -2.0450334018e+02    2.0000000000e+03    3.2436877489e-02    3.1327000000e-01
         2   -7.6445662962e+01    5.8484276409e+03   -1.4603837975e+02    6.9592716787e+01    3.7141455525e+01    9.1895337630e+00   -1.9236936904e+02    2.0000000000e+03    3.2561182976e-02    3.1197000000e-01
         3   -7.6346919563e+01    5.8333633043e+03   -1.4902855315e+02    7.2681633589e+01    3.7860498919e+01    9.1895337630e+00   -1.9607858583e+02    2.0000000000e+03    3.2420516014e-02    3.1386000000e-01
         4   -7.6360246362e+01    5.8348807259e+03   -1.6847419660e+02    9.2113950240e+01    3.7240132324e+01    9.1895337630e+00   -2.1490386269e+02    2.0000000000e+03    3.2525926828e-02    3.1433000000e-01
         5   -7.6260747975e+01    5.8199673298e+03   -1.6026227975e+02    8.4001531773e+01    3.7732534888e+01    9.1895337630e+00   -2.0718434840e+02    2.0000000000e+03    3.2245218754e-02    3.0954000000e-01
         6   -7.6387894461e+01    5.8390841791e+03   -1.3077252242e+02    5.4384627955e+01    3.7343241418e+01    9.1895337630e+00   -1.7730529760e+02    2.0000000000e+03    3.2745450735e-02    3.1247000000e-01
         7   -7.6363081783e+01    5.8348722472e+03   -1.8386709120e+02    1.0750400942e+02    3.6968205719e+01    9.1895337630e+00   -2.3002483069e+02    2.0000000000e+03    3.2198965549e-02    3.0875000000e-01
         8   -7.6192921151e+01    5.8090888122e+03   -1.7905505150e+02    1.0286213035e+02    3.7312107757e+01    9.1895337630e+00   -2.2555669302e+02    2.0000000000e+03    3.2194286585e-02    3.1424000000e-01
         9   -7.6413587562e+01    5.8434151261e+03   -1.6007828927e+02    8.3664701708e+01    3.7574121780e+01    9.1895337630e+00   -2.0684194481e+02    2.0000000000e+03    3.2490193844e-02    3.1227000000e-01
        10   -7.6439966304e+01    5.8499387081e+03   -1.5199040261e+02    7.5550436303e+01    3.6332213820e+01    9.1895337630e+00   -1.9751215019e+02    2.0000000000e+03    3.2424867153e-02    3.1594000000e-01
        11   -7.6217411643e+01    5.8126341337e+03   -1.4349452158e+02    6.7277109934e+01    3.6840529320e+01    9.1895337630e+00   -1.8952458466e+02    2.0000000000e+03    3.2369762659e-02    3.1214000000e-01
        12   -7.6530417278e+01    5.8655763253e+03   -1.8344765846e+02    1.0691724118e+02    3.6775318111e+01    9.1895337630e+00   -2.2941251033e+02    2.0000000000e+03    3.3415764570e-02    3.1203000000e-01
        13   -7.6408518846e+01    5.8421342931e+03   -1.7208290077e+02    9.5674381927e+01    3.7245946088e+01    9.1895337630e+00   -2.1851838062e+02    2.0000000000e+03    3.2331347466e-02    3.1418000000e-01
        14   -7.6346284232e+01    5.8325997690e+03   -1.4751166669e+02    7.1165382456e+01    3.6857551474e+01    9.1895337630e+00   -1.9355875193e+02    2.0000000000e+03    3.2649874687e-02    3.1255000000e-01
        15   -7.6216934251e+01    5.8144328751e+03   -2.4873652180e+02    1.7251958755e+02    3.8338810791e+01    9.1895337630e+00   -2.9626486635e+02    2.0000000000e+03    3.2556474209e-02    3.1402000000e-01
        16   -7.6364399226e+01    5.8351466523e+03   -1.4353930876e+02    6.7174909537e+01    3.6677174708e+01    9.1895337630e+00   -1.8940601723e+02    2.0000000000e+03    3.2495021820e-02    3.1524000000e-01
        17   -7.6366933756e+01    5.8385729217e+03   -1.4817116742e+02    7.1804233660e+01    3.6978470076e+01    9.1895337630e+00   -1.9433917126e+02    2.0000000000e+03    3.2476812601e-02    3.1332000000e-01
        18   -7.6508503623e+01    5.8575400424e+03   -1.3690381396e+02    6.0395310336e+01    3.6880102995e+01    9.1895337630e+00   -1.8297345072e+02    2.0000000000e+03    3.2437175512e-02    3.1478000000e-01
