# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.1687221126e+01    1.3604179540e+00    8.0000000000e+02    8.0000000000e+02    0.0000000000e+00   -2.1752332326e+01    9.8190154474e-01    9.8875000000e-01
         1   -2.1700061594e+01    1.2114537884e+00    7.9983835586e+02    8.0000000000e+02    0.0000000000e+00   -2.1687221126e+01    9.8367516952e-01    9.8125000000e-01
         2   -2.1737498732e+01    1.2872192857e+00    8.0029534146e+02    8.0000000000e+02    1.2500000000e+00   -2.1700061594e+01    9.8231196631e-01    9.9250000000e-01
         3   -2.1723245874e+01    1.1946728014e+00    7.9989253828e+02    7.9900000000e+02    5.0000000000e-01   -2.1674959637e+01    9.8072444450e-01    9.9123904881e-01
         4   -2.1755470227e+01    1.2005202021e+00    8.0032940876e+02    8.0000000000e+02    5.0000000000e-01   -2.1723245874e+01    9.8303206373e-01    9.9500000000e-01
         5   -2.1727897048e+01    1.1640716588e+00    7.9968455212e+02    8.0000000000e+02    2.5000000000e-01   -2.1755470227e+01    9.8277311539e-01    9.9250000000e-01
         6   -2.1754126295e+01    1.1596259974e+00    8.0017809193e+02    7.9900000000e+02    2.5000000000e-01   -2.1665357953e+01    9.8029097370e-01    9.9624530663e-01
         7   -2.1796018583e+01    1.2441093490e+00    8.0035078403e+02    8.0200000000e+02    2.5000000000e-01   -2.1878970305e+01    9.8237074822e-01    9.9501246883e-01
         8   -2.1767204197e+01    1.8171807448e+00    7.9984131986e+02    8.0400000000e+02    5.0000000000e-01   -2.2045395659e+01    9.7785922657e-01    9.8756218905e-01
         9   -2.1771709196e+01    1.2985885124e+00    8.0002926082e+02    7.9800000000e+02    5.0000000000e-01   -2.1642047686e+01    9.8218935007e-01    9.9624060150e-01
        10   -2.1782673601e+01    1.2258484172e+00    7.9997995593e+02    7.9800000000e+02    5.0000000000e-01   -2.1646552685e+01    9.8101825640e-01    9.9248120301e-01
        11   -2.1760157158e+01    1.1034891260e+00    7.9990817952e+02    8.0100000000e+02    2.5000000000e-01   -2.1845134571e+01    9.8020126972e-01    9.9126092385e-01
        12   -2.1742046995e+01    1.1081458751e+00    7.9995700474e+02    8.0300000000e+02    5.0000000000e-01   -2.1947306472e+01    9.8238696025e-01    9.9003735990e-01
        13   -2.1741178373e+01    1.2136065218e+00    8.0001910836e+02    8.0200000000e+02    5.0000000000e-01   -2.1866891005e+01    9.8019825812e-01    9.8877805486e-01
        14   -2.1755555205e+01    1.0269274009e+00    8.0005621062e+02    7.9700000000e+02    5.0000000000e-01   -2.1553325929e+01    9.8251880570e-01    9.9623588457e-01
        15   -2.1782386753e+01    1.1042578943e+00    8.0017805480e+02    8.0000000000e+02    7.5000000000e-01   -2.1755555205e+01    9.8441604648e-01    9.9500000000e-01
        16   -2.1796745533e+01    1.1509026222e+00    7.9996886990e+02    7.9700000000e+02    2.5000000000e-01   -2.1594534309e+01    9.8507099362e-01    9.9372647428e-01
        17   -2.1795022906e+01    1.2067916244e+00    7.9994555226e+02    7.9800000000e+02    2.5000000000e-01   -2.1671589022e+01    9.8145449858e-01    9.9624060150e-01
        18   -2.1720563057e+01    1.1401370504e+00    7.9942984091e+02    8.0000000000e+02    5.0000000000e-01   -2.1795022906e+01    9.7854908674e-01    9.9125000000e-01
        19   -2.1788986448e+01    9.5910107537e-01    8.0054361627e+02    7.9900000000e+02    2.5000000000e-01   -2.1658023962e+01    9.8061550346e-01    9.9374217772e-01
        20   -2.1805594064e+01    1.0800590875e+00    8.0009602934e+02    7.9900000000e+02    5.0000000000e-01   -2.1726447353e+01    9.7975619242e-01    9.9874843554e-01
        21   -2.1798176461e+01    1.2161292480e+00    8.0508867981e+02    8.0500000000e+02    2.5000000000e-01   -2.1795216998e+01    9.8283760617e-01    9.9130434783e-01
        22   -2.1810128016e+01    1.1900799613e+00    8.0321240064e+02    8.0300000000e+02    7.5000000000e-01   -2.1801033242e+01    9.8328244078e-01    9.8879202989e-01
        23   -2.1885198476e+01    1.3206291245e+00    7.9784418527e+02    7.9700000000e+02    2.5000000000e-01   -2.1793828609e+01    9.8160498444e-01    9.9372647428e-01
        24   -2.1830624319e+01    1.1146128189e+00    7.9893341239e+02    7.9800000000e+02    5.0000000000e-01   -2.1798218117e+01    9.8461790242e-01    9.8872180451e-01
