#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -2.1842309252e+01    4.7824664848e+02   -4.2318142396e+01    2.0475833144e+01   -5.4663116887e+00   -2.5551327033e+01   -1.3149163402e+01    1.8486597272e+00    8.0130000000e+03    3.4101499623e+00    9.9583214146e-01
         1   -2.1805064009e+01    4.7655377481e+02   -4.2036605260e+01    2.0231541251e+01   -5.4881016004e+00   -2.5551327033e+01   -1.3051763615e+01    2.0545869881e+00    8.0140000000e+03    3.4134237657e+00    9.9590653757e-01
         2   -2.1821459079e+01    4.7728314313e+02   -4.2148434246e+01    2.0326975167e+01   -5.4853759679e+00   -2.5551327033e+01   -1.3143484230e+01    2.0317529848e+00    7.9610000000e+03    3.4112120990e+00    9.9551447733e-01
         3   -2.1802802740e+01    4.7649732910e+02   -4.2082705505e+01    2.0279902765e+01   -5.4333622102e+00   -2.5551327033e+01   -1.3255253699e+01    2.1572374364e+00    7.9360000000e+03    3.3710549212e+00    9.9558125867e-01
         4   -2.1825682951e+01    4.7746342568e+02   -4.2124884250e+01    2.0299201299e+01   -5.4222618287e+00   -2.5551327033e+01   -1.3221005455e+01    2.0697100667e+00    7.9630000000e+03    3.3801132710e+00    9.9560111591e-01
         5   -2.1826005005e+01    4.7752172831e+02   -4.2177214119e+01    2.0351209114e+01   -5.4275317306e+00   -2.5551327033e+01   -1.3375877317e+01    2.1775219615e+00    8.0080000000e+03    3.4200278502e+00    9.9586480602e-01
         6   -2.1833030769e+01    4.7784803079e+02   -4.2297901840e+01    2.0464871071e+01   -5.4303476297e+00   -2.5551327033e+01   -1.3315614460e+01    1.9993872829e+00    7.9910000000e+03    3.4273215250e+00    9.9551608294e-01
         7   -2.1858757807e+01    4.7904527203e+02   -4.2461453537e+01    2.0602695731e+01   -5.3591610201e+00   -2.5551327033e+01   -1.3714971884e+01    2.1640063995e+00    8.0350000000e+03    3.5586331833e+00    9.9562292205e-01
         8   -2.1842664691e+01    4.7828388341e+02   -4.2524986322e+01    2.0682321631e+01   -5.4141620273e+00   -2.5551327033e+01   -1.3567153858e+01    2.0076565960e+00    8.1050000000e+03    3.4137670790e+00    9.9548008470e-01
         9   -2.1816814939e+01    4.7717605844e+02   -4.2318827874e+01    2.0502012935e+01   -5.4044731474e+00   -2.5551327033e+01   -1.3428486099e+01    2.0654584060e+00    8.0900000000e+03    3.4327498897e+00    9.9514676740e-01
        10   -2.1851770797e+01    4.7865742633e+02   -4.2161776559e+01    2.0310005763e+01   -5.4379866453e+00   -2.5551327033e+01   -1.3257380190e+01    2.0849173085e+00    7.9510000000e+03    3.3726881315e+00    9.9542327207e-01
        11   -2.1905845157e+01    4.8097506476e+02   -4.2103240643e+01    2.0197395486e+01   -5.4286502934e+00   -2.5551327033e+01   -1.3117972675e+01    1.9947093584e+00    8.0110000000e+03    3.3564238027e+00    9.9515663286e-01
        12   -2.1863155878e+01    4.7906695655e+02   -4.2361565791e+01    2.0498409913e+01   -5.4443629845e+00   -2.5551327033e+01   -1.3289553988e+01    1.9236782149e+00    8.1810000000e+03    3.4435295015e+00    9.9519982324e-01
        13   -2.1885340238e+01    4.8008210910e+02   -4.2434649896e+01    2.0549309659e+01   -5.4584027968e+00   -2.5551327033e+01   -1.3377323987e+01    1.9524039201e+00    8.2180000000e+03    3.4766361040e+00    9.9542013688e-01
        14   -2.1840503344e+01    4.7812876267e+02   -4.2360523399e+01    2.0520020055e+01   -5.4996464882e+00   -2.5551327033e+01   -1.3372131512e+01    2.0625816338e+00    8.2140000000e+03    3.5118564025e+00    9.9543235684e-01
        15   -2.1832958556e+01    4.7781577327e+02   -4.2269316110e+01    2.0436357553e+01   -5.5027233062e+00   -2.5551327033e+01   -1.3337347603e+01    2.1220818325e+00    8.1710000000e+03    3.4933699048e+00    9.9558402996e-01
        16   -2.1806119669e+01    4.7666568629e+02   -4.2099968832e+01    2.0293849164e+01   -5.4836142143e+00   -2.5551327033e+01   -1.3264005519e+01    2.1989779333e+00    8.1820000000e+03    3.4570216852e+00    9.9538169996e-01
        17   -2.1803026026e+01    4.7648324714e+02   -4.2199835314e+01    2.0396809288e+01   -5.4722781495e+00   -2.5551327033e+01   -1.3244812392e+01    2.0685822607e+00    8.1610000000e+03    3.4431005328e+00    9.9557517238e-01
        18   -2.1835216381e+01    4.7815352131e+02   -4.2482583748e+01    2.0647367367e+01   -5.4342656132e+00   -2.5551327033e+01   -1.3426004412e+01    1.9290133100e+00    8.1160000000e+03    3.4376340447e+00    9.9506339800e-01
        19   -2.1804834493e+01    4.7667463827e+02   -4.2275365700e+01    2.0470531207e+01   -5.3557905774e+00   -2.5551327033e+01   -1.3481233000e+01    2.1129849097e+00    8.0780000000e+03    3.4273791920e+00    9.9499109080e-01
        20   -2.1839468666e+01    4.7813289742e+02   -4.2251436067e+01    2.0411967401e+01   -5.3553064707e+00   -2.5551327033e+01   -1.3445292708e+01    2.1004901450e+00    8.1150000000e+03    3.4434369388e+00    9.9552416305e-01
        21   -2.1849339447e+01    4.7861194650e+02   -4.2330735146e+01    2.0481395699e+01   -5.4181569485e+00   -2.5551327033e+01   -1.3366424871e+01    2.0051737066e+00    8.1460000000e+03    3.4542467945e+00    9.9535701526e-01
        22   -2.1864952870e+01    4.7921730522e+02   -4.2333052788e+01    2.0468099918e+01   -5.5111201820e+00   -2.5551327033e+01   -1.3356232836e+01    2.0856272624e+00    8.1500000000e+03    3.4546573692e+00    9.9509869378e-01
        23   -2.1811543137e+01    4.7694108315e+02   -4.2202251876e+01    2.0390708739e+01   -5.4867551670e+00   -2.5551327033e+01   -1.3292801686e+01    2.1286320095e+00    8.1620000000e+03    3.4709135278e+00    9.9553071808e-01
        24   -2.1800013342e+01    4.7638544449e+02   -4.2242897381e+01    2.0442884040e+01   -5.4617801522e+00   -2.5551327033e+01   -1.3321153596e+01    2.0913633993e+00    8.0890000000e+03    3.4210416230e+00    9.9524031037e-01
        25   -2.1832929152e+01    4.7802626383e+02   -4.2317578103e+01    2.0484648952e+01   -5.4252515866e+00   -2.5551327033e+01   -1.3338075311e+01    1.9970758275e+00    8.0970000000e+03    3.4302806793e+00    9.9541970900e-01
