#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.7214437730e+01    2.9648259615e+02   -3.4332659192e+01    1.7118221463e+01    1.7812772712e+01    6.9795078914e+00   -6.0849692121e+01    1.7247523252e+00    3.1999900000e+05    1.2544440985e+01    9.9968398042e-01
         1   -1.7234164599e+01    2.9726639899e+02   -3.4368504313e+01    1.7134339715e+01    1.7949656060e+01    6.9795078914e+00   -6.0935104703e+01    1.6374364388e+00    3.2000200000e+05    1.2420500040e+01    9.9965898970e-01
         2   -1.7248349429e+01    2.9782144022e+02   -3.4106044005e+01    1.6857694575e+01    1.7998963071e+01    6.9795078914e+00   -6.0756141196e+01    1.6716262291e+00    3.1999400000e+05    1.2313557148e+01    9.9964530474e-01
         3   -1.7260525117e+01    2.9830502050e+02   -3.3860602112e+01    1.6600076994e+01    1.8021597278e+01    6.9795078914e+00   -6.0532473489e+01    1.6707662086e+00    3.2000400000e+05    1.2111294031e+01    9.9961602522e-01
         4   -1.7268735911e+01    2.9859281421e+02   -3.3669299047e+01    1.6400563136e+01    1.8029411301e+01    6.9795078914e+00   -6.0363193713e+01    1.6849754728e+00    3.1999200000e+05    1.1968536854e+01    9.9962303745e-01
         5   -1.7279050188e+01    2.9898441338e+02   -3.3464139931e+01    1.6185089743e+01    1.8032453806e+01    6.9795078914e+00   -6.0167789464e+01    1.6916878360e+00    3.2001500000e+05    1.1815752983e+01    9.9960236239e-01
         6   -1.7286053685e+01    2.9935111185e+02   -3.3280940409e+01    1.5994886724e+01    1.8019886343e+01    6.9795078914e+00   -5.9991525112e+01    1.7111904684e+00    3.2005800000e+05    1.1796178818e+01    9.9962114347e-01
         7   -1.7286855513e+01    2.9925412476e+02   -3.3085128558e+01    1.5798273045e+01    1.7998484720e+01    6.9795078914e+00   -5.9801372576e+01    1.7382514066e+00    3.2021500000e+05    1.1839855909e+01    9.9965336223e-01
         8   -1.7288450465e+01    2.9931540227e+02   -3.2928100928e+01    1.5639650463e+01    1.7973246133e+01    6.9795078914e+00   -5.9662638736e+01    1.7817837840e+00    3.2015500000e+05    1.1887112141e+01    9.9961738240e-01
         9   -1.7289180064e+01    2.9933998895e+02   -3.2785662254e+01    1.5496482190e+01    1.7946063446e+01    6.9795078914e+00   -5.9527929016e+01    1.8166954251e+00    3.1975400000e+05    1.2151359081e+01    9.9962434642e-01
        10   -1.7283858613e+01    2.9914753355e+02   -3.2657550435e+01    1.5373691822e+01    1.7921402321e+01    6.9795078914e+00   -5.9369106810e+01    1.8106461624e+00    3.1952400000e+05    1.1759574890e+01    9.9965652462e-01
        11   -1.7281172853e+01    2.9907050172e+02   -3.2576854029e+01    1.5295681176e+01    1.7896019452e+01    6.9795078914e+00   -5.9253151455e+01    1.8007700826e+00    3.1940100000e+05    1.1690872908e+01    9.9965051222e-01
        12   -1.7286014716e+01    2.9922268911e+02   -3.2460167339e+01    1.5174152624e+01    1.7874205004e+01    6.9795078914e+00   -5.9130186726e+01    1.8163064912e+00    3.1940600000e+05    1.1653215885e+01    9.9966266878e-01
        13   -1.7283112780e+01    2.9914574388e+02   -3.2398256606e+01    1.5115143825e+01    1.7859376749e+01    6.9795078914e+00   -5.9056870110e+01    1.8197288645e+00    3.1935700000e+05    1.1638402939e+01    9.9964654546e-01
        14   -1.7275912033e+01    2.9890711618e+02   -3.2345523644e+01    1.5069611612e+01    1.7814493357e+01    6.9795078915e+00   -5.8984008723e+01    1.8444838300e+00    3.1947900000e+05    1.1619385004e+01    9.9967172911e-01
        15   -1.7282045853e+01    2.9909988837e+02   -3.2324211004e+01    1.5042165150e+01    1.7789616370e+01    6.9795078914e+00   -5.8945118061e+01    1.8517827959e+00    3.1955900000e+05    1.1553737164e+01    9.9966712250e-01
