# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -7.6242176866e+01    6.5655548276e-01    1.5996000000e+04    1.6000000000e+04    0.0000000000e+00   -7.6226089391e+01    9.9611856973e-01    9.9975000000e-01
         1   -7.6237332371e+01    8.4538009470e-01    1.6004079026e+04    1.6000000000e+04    0.0000000000e+00   -7.5992145611e+01    9.9519457434e-01    9.9937500000e-01
         2   -7.6245969247e+01    9.1948217724e-01    1.6000063477e+04    1.5998000000e+04    0.0000000000e+00   -7.6112324557e+01    9.9498597972e-01    9.9974996875e-01
         3   -7.6251290816e+01    1.0121462011e+00    1.6000046888e+04    1.6001000000e+04    0.0000000000e+00   -7.6308467294e+01    9.9439663671e-01    9.9968751953e-01
         4   -7.6261479338e+01    1.0432309391e+00    1.6000104113e+04    1.6004000000e+04    0.0000000000e+00   -7.6501259572e+01    9.9478503319e-01    9.9925018745e-01
         5   -7.6265844361e+01    1.1429946577e+00    1.6000006994e+04    1.5994000000e+04    0.0000000000e+00   -7.5886409008e+01    9.9456204539e-01    9.9981242966e-01
         6   -7.6278977471e+01    1.2084638081e+00    1.6000105792e+04    1.6001000000e+04    0.0000000000e+00   -7.6328342408e+01    9.9480025396e-01    9.9975001562e-01
         7   -7.6294739998e+01    1.2156196230e+00    1.6000126173e+04    1.6001000000e+04    0.0000000000e+00   -7.6341475518e+01    9.9464586220e-01    9.9981251172e-01
         8   -7.6288554380e+01    1.2875679049e+00    1.5999945586e+04    1.6000000000e+04    0.0000000000e+00   -7.6294739998e+01    9.9479417646e-01    9.9962500000e-01
         9   -7.6296250722e+01    1.2584201729e+00    1.6000067011e+04    1.6001000000e+04    0.0000000000e+00   -7.6351052427e+01    9.9436046159e-01    9.9987500781e-01
        10   -7.6296562928e+01    1.3559951194e+00    1.6000031021e+04    1.6006000000e+04    0.0000000000e+00   -7.6671180428e+01    9.9465580033e-01    9.9950018743e-01
        11   -7.6314916511e+01    1.3509037680e+00    1.6000153895e+04    1.6002000000e+04    0.0000000000e+00   -7.6421555116e+01    9.9447053048e-01    9.9956255468e-01
        12   -7.6312512874e+01    1.3137039341e+00    1.6000001340e+04    1.6003000000e+04    0.0000000000e+00   -7.6502398935e+01    9.9459467637e-01    9.9956258202e-01
        13   -7.6318291286e+01    1.4441662067e+00    1.6000064087e+04    1.6002000000e+04    0.0000000000e+00   -7.6437505062e+01    9.9433142351e-01    9.9956255468e-01
        14   -7.6321039016e+01    1.5470890061e+00    1.6000024629e+04    1.6001000000e+04    0.0000000000e+00   -7.6380789333e+01    9.9480810851e-01    9.9937503906e-01
        15   -7.6340415081e+01    1.3511656286e+00    1.6000157234e+04    1.5999000000e+04    0.0000000000e+00   -7.6258537063e+01    9.9497828547e-01    9.9974998437e-01
        16   -7.6338265378e+01    1.3496912359e+00    1.5999980449e+04    1.6000000000e+04    0.0000000000e+00   -7.6340415081e+01    9.9437639165e-01    9.9968750000e-01
        17   -7.6343806758e+01    1.8010924232e+00    1.6000036577e+04    1.5999000000e+04    0.0000000000e+00   -7.6275763425e+01    9.9437409817e-01    9.9943746484e-01
        18   -7.6349392343e+01    1.4857004476e+00    1.6000026022e+04    1.5996000000e+04    0.0000000000e+00   -7.6093775503e+01    9.9504952966e-01    9.9974993748e-01
        19   -7.6355730185e+01    1.4673818790e+00    1.6000041668e+04    1.5999000000e+04    0.0000000000e+00   -7.6286890390e+01    9.9441401360e-01    9.9943746484e-01
        20   -7.6343467152e+01    1.4958797374e+00    1.5999875290e+04    1.5995000000e+04    0.0000000000e+00   -7.6043181347e+01    9.9463271942e-01    9.9974992185e-01
        21   -7.6359086087e+01    1.4374426585e+00    1.6000144884e+04    1.6004000000e+04    0.0000000000e+00   -7.6593435908e+01    9.9438863010e-01    9.9968757811e-01
        22   -7.6350498284e+01    1.5906227369e+00    1.5999945592e+04    1.6003000000e+04    0.0000000000e+00   -7.6546568511e+01    9.9483851448e-01    9.9950009373e-01
        23   -7.6358712873e+01    1.5723702843e+00    1.6000086082e+04    1.6002000000e+04    0.0000000000e+00   -7.6475490472e+01    9.9437244577e-01    9.9975003125e-01
        24   -7.6364221726e+01    1.6623992886e+00    1.6000054304e+04    1.6003000000e+04    0.0000000000e+00   -7.6546195297e+01    9.9448212921e-01    9.9956258202e-01
        25   -7.6354765752e+01    1.9275345464e+00    1.5999900763e+04    1.5997000000e+04    0.0000000000e+00   -7.6176704146e+01    9.9431525833e-01    9.9974995312e-01
        26   -7.6367128336e+01    1.7924123943e+00    1.6000066253e+04    1.5995000000e+04    0.0000000000e+00   -7.6042216914e+01    9.9467510001e-01    9.9968740231e-01
        27   -7.6388154091e+01    1.9684213009e+00    1.6000182882e+04    1.6003000000e+04    0.0000000000e+00   -7.6554610761e+01    9.9481025775e-01    9.9950009373e-01
        28   -7.6377827745e+01    2.2635530633e+00    1.5999923559e+04    1.5999000000e+04    0.0000000000e+00   -7.6325652138e+01    9.9486690330e-01    9.9949996875e-01
