#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 BlockWeight         BlockCPU            AcceptRatio         
        32   -4.5079047210e+01    2.0331554625e+03   -8.2431564488e+01    3.7352517278e+01   -1.0876243687e+01   -5.1102678377e+01   -2.4343401408e+01    3.8907589831e+00   -1.0599207450e+01    5.1200000000e+02    1.8636644081e-01    5.5934448242e-01
        33   -4.5140939511e+01    2.0387349346e+03   -8.1157687747e+01    3.6016748236e+01   -1.0751514690e+01   -5.1102678377e+01   -2.3796938677e+01    4.4934439963e+00   -1.0446878581e+01    5.1200000000e+02    1.9307903525e-01    5.6117553711e-01
        34   -4.5152700617e+01    2.0399591799e+03   -8.2015180401e+01    3.6862479784e+01   -1.0782435500e+01   -5.1102678377e+01   -2.4496176315e+01    4.3661097908e+00   -1.0487289010e+01    5.1200000000e+02    1.9415100594e-01    5.5900878906e-01
        35   -4.5120738298e+01    2.0368685596e+03   -8.1517479950e+01    3.6396741652e+01   -1.0912245383e+01   -5.1102678377e+01   -2.3738295080e+01    4.2357388894e+00   -1.0656338368e+01    5.1200000000e+02    1.8693486444e-01    5.6190185547e-01
        36   -4.5088807790e+01    2.0340761999e+03   -8.2218313669e+01    3.7129505879e+01   -1.0707842837e+01   -5.1102678377e+01   -2.4618492559e+01    4.2107001034e+00   -1.0417171522e+01    5.1200000000e+02    1.9494837694e-01    5.5869140625e-01
        37   -4.5137316531e+01    2.0386508600e+03   -8.1454355771e+01    3.6317039240e+01   -1.0692855452e+01   -5.1102678377e+01   -2.4124470917e+01    4.4656489747e+00   -1.0393769475e+01    5.1200000000e+02    1.8712945994e-01    5.6062011719e-01
        38   -4.5123309421e+01    2.0370958610e+03   -8.2032426758e+01    3.6909117337e+01   -1.0811788983e+01   -5.1102678377e+01   -2.4547319801e+01    4.4293604030e+00   -1.0519512541e+01    5.1200000000e+02    1.9081724794e-01    5.5868530273e-01
        39   -4.5076666377e+01    2.0329215860e+03   -8.1859692234e+01    3.6783025857e+01   -1.0853145093e+01   -5.1102678377e+01   -2.4309757643e+01    4.4058888792e+00   -1.0550450093e+01    5.1200000000e+02    1.8644908025e-01    5.6014404297e-01
        40   -4.5221700692e+01    2.0458871319e+03   -8.1660637721e+01    3.6438937029e+01   -1.0876532189e+01   -5.1102678377e+01   -2.3847155114e+01    4.1657279589e+00   -1.0614423438e+01    5.1200000000e+02    1.8947339763e-01    5.6215209961e-01
        41   -4.5103149887e+01    2.0352426095e+03   -8.1781566927e+01    3.6678417040e+01   -1.0809757301e+01   -5.1102678377e+01   -2.4552019459e+01    4.6828882100e+00   -1.0512441691e+01    5.1200000000e+02    1.8930783650e-01    5.5996704102e-01
