# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -7.5902890440e+01    5.5388427857e+00    1.5994000000e+04    1.6000000000e+04    0.0000000000e+00   -7.5525168190e+01    9.9604962861e-01    9.9881250000e-01
         1   -7.6115286708e+01    4.8263904987e+00    1.6010665173e+04    1.6000000000e+04    0.0000000000e+00   -7.5527820110e+01    9.9500934870e-01    9.9868750000e-01
         2   -7.6220919355e+01    4.6914896605e+00    1.6000840232e+04    1.6003000000e+04    0.0000000000e+00   -7.6302769132e+01    9.9443734930e-01    9.9931262888e-01
         3   -7.6283473346e+01    5.3412401191e+00    1.6000491614e+04    1.6001000000e+04    0.0000000000e+00   -7.6283417402e+01    9.9447926549e-01    9.9906255859e-01
         4   -7.6315139671e+01    5.1736806338e+00    1.6000199332e+04    1.5997000000e+04    0.0000000000e+00   -7.6095955766e+01    9.9474841406e-01    9.9962492967e-01
         5   -7.6334560106e+01    4.5650238420e+00    1.6000136064e+04    1.6004000000e+04    0.0000000000e+00   -7.6565108427e+01    9.9498192011e-01    9.9956260935e-01
         6   -7.6351432576e+01    5.1355868200e+00    1.6000158711e+04    1.6006000000e+04    0.0000000000e+00   -7.6709489811e+01    9.9435045802e-01    9.9918780457e-01
         7   -7.6389791615e+01    4.3202058064e+00    1.6000292714e+04    1.5998000000e+04    0.0000000000e+00   -7.6226424763e+01    9.9422189006e-01    9.9937492187e-01
         8   -7.6389724733e+01    4.5350461872e+00    1.6000021755e+04    1.6005000000e+04    0.0000000000e+00   -7.6702242797e+01    9.9434224612e-01    9.9931271478e-01
         9   -7.6376661703e+01    4.9854407659e+00    1.5999869950e+04    1.5998000000e+04    0.0000000000e+00   -7.6264716919e+01    9.9455923965e-01    9.9956244531e-01
        10   -7.6384327133e+01    4.2538857868e+00    1.6000041324e+04    1.5999000000e+04    0.0000000000e+00   -7.6314159750e+01    9.9450152522e-01    9.9949996875e-01
        11   -7.6410063502e+01    4.3738751947e+00    1.6000202969e+04    1.6002000000e+04    0.0000000000e+00   -7.6509319322e+01    9.9425936895e-01    9.9925009374e-01
        12   -7.6398810996e+01    4.8038079851e+00    1.5999854569e+04    1.5996000000e+04    0.0000000000e+00   -7.6160032247e+01    9.9482608520e-01    9.9968742186e-01
        13   -7.6401305644e+01    4.2312989828e+00    1.5999965515e+04    1.5997000000e+04    0.0000000000e+00   -7.6211293416e+01    9.9438764886e-01    9.9987497656e-01
