#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6199164668e+01    5.8103299112e+03   -1.5372444033e+02    7.7525275662e+01    3.6956336971e+01    9.1895337630e+00   -1.9987031106e+02    2.0000000000e+03    3.2751828432e-02    3.1115000000e-01
         1   -7.6237753723e+01    5.8155764229e+03   -1.3392094323e+02    5.7683189507e+01    3.7079729387e+01    9.1895337630e+00   -1.8019020638e+02    2.0000000000e+03    3.2958567142e-02    3.1028000000e-01
         2   -7.6494191696e+01    5.8581228363e+03   -1.6510539879e+02    8.8611207091e+01    3.8520004304e+01    9.1895337630e+00   -2.1281493685e+02    2.0000000000e+03    3.2575994730e-02    3.1032000000e-01
         3   -7.6453891482e+01    5.8500958695e+03   -1.5396585925e+02    7.7511967764e+01    3.8438772238e+01    9.1895337630e+00   -2.0159416525e+02    2.0000000000e+03    3.2816886902e-02    3.1074000000e-01
         4   -7.6503074298e+01    5.8577770240e+03   -1.4784392833e+02    7.1340854036e+01    3.7755532869e+01    9.1895337630e+00   -1.9478899497e+02    2.0000000000e+03    3.2786756754e-02    3.0907000000e-01
         5   -7.6273997196e+01    5.8214550503e+03   -1.4035684736e+02    6.4082850166e+01    3.7623788026e+01    9.1895337630e+00   -1.8717016915e+02    2.0000000000e+03    3.2583057880e-02    3.1046000000e-01
         6   -7.6371711514e+01    5.8364551472e+03   -1.3689603125e+02    6.0524319737e+01    3.7446331187e+01    9.1895337630e+00   -1.8353189620e+02    2.0000000000e+03    3.2636851072e-02    3.1283000000e-01
         7   -7.6339034448e+01    5.8325472406e+03   -1.6495507677e+02    8.8616042319e+01    3.7959770099e+01    9.1895337630e+00   -2.1210438063e+02    2.0000000000e+03    3.2814890146e-02    3.0941000000e-01
         8   -7.6338101528e+01    5.8311533320e+03   -1.3380727564e+02    5.7469174111e+01    3.7551200489e+01    9.1895337630e+00   -1.8054800989e+02    2.0000000000e+03    3.2607227564e-02    3.1160000000e-01
         9   -7.6146650539e+01    5.8022038783e+03   -1.3678561163e+02    6.0638961092e+01    3.7017587195e+01    9.1895337630e+00   -1.8299273259e+02    2.0000000000e+03    3.3273994923e-02    3.1362000000e-01
        10   -7.6295349481e+01    5.8247869687e+03   -1.3295596545e+02    5.6660615968e+01    3.6712127347e+01    9.1895337630e+00   -1.7885762656e+02    2.0000000000e+03    3.3318370581e-02    3.1278000000e-01
        11   -7.6343091819e+01    5.8323360733e+03   -1.8837485227e+02    1.1203176045e+02    3.7585931825e+01    9.1895337630e+00   -2.3515031786e+02    2.0000000000e+03    3.3195436001e-02    3.1402000000e-01
        12   -7.6205519254e+01    5.8114467249e+03   -1.6485897584e+02    8.8653456590e+01    3.7179207394e+01    9.1895337630e+00   -2.1122771700e+02    2.0000000000e+03    3.2980024815e-02    3.1221000000e-01
        13   -7.6304893416e+01    5.8259494518e+03   -1.5341097274e+02    7.7106079327e+01    3.8675973290e+01    9.1895337630e+00   -2.0127647980e+02    2.0000000000e+03    3.2694041729e-02    3.0733000000e-01
        14   -7.6427505287e+01    5.8455868464e+03   -1.9608670785e+02    1.1965920256e+02    3.7219478399e+01    9.1895337630e+00   -2.4249572001e+02    2.0000000000e+03    3.3014923334e-02    3.1197000000e-01
        15   -7.6337591645e+01    5.8312619114e+03   -1.3451327043e+02    5.8175678785e+01    3.7296292906e+01    9.1895337630e+00   -1.8099909710e+02    2.0000000000e+03    3.2772392035e-02    3.1284000000e-01
        16   -7.6434324922e+01    5.8463355887e+03   -1.4768226307e+02    7.1247938150e+01    3.7617748877e+01    9.1895337630e+00   -1.9448954571e+02    2.0000000000e+03    3.2979816198e-02    3.1029000000e-01
        17   -7.6308193066e+01    5.8372435572e+03   -1.5459832060e+02    7.8290127532e+01    3.7316209882e+01    9.1895337630e+00   -2.0110406424e+02    2.0000000000e+03    3.2887727022e-02    3.0972000000e-01
        18   -7.6597260281e+01    5.8723342526e+03   -1.7763747054e+02    1.0104021026e+02    3.8911664108e+01    9.1895337630e+00   -2.2573866841e+02    2.0000000000e+03    3.3036619425e-02    3.1096000000e-01
        19   -7.6332903998e+01    5.8309605022e+03   -1.4965510305e+02    7.3322199048e+01    3.7059394200e+01    9.1895337630e+00   -1.9590403101e+02    2.0000000000e+03    3.2769709826e-02    3.1422000000e-01
        20   -7.6545645233e+01    5.8641851293e+03   -1.5579431080e+02    7.9248665571e+01    3.7652676523e+01    9.1895337630e+00   -2.0263652109e+02    2.0000000000e+03    3.2606035471e-02    3.0805000000e-01
        21   -7.6161691764e+01    5.8042998663e+03   -1.5720736825e+02    8.1045676484e+01    3.7524620784e+01    9.1895337630e+00   -2.0392152280e+02    2.0000000000e+03    3.2722860575e-02    3.1147000000e-01
        22   -7.6357244114e+01    5.8342048796e+03   -1.6250159005e+02    8.6144345934e+01    3.8638040177e+01    9.1895337630e+00   -2.1032916399e+02    2.0000000000e+03    3.2668262720e-02    3.0766000000e-01
        23   -7.6225579096e+01    5.8139950443e+03   -1.4324981211e+02    6.7024233011e+01    3.7195046447e+01    9.1895337630e+00   -1.8963439232e+02    2.0000000000e+03    3.2549649477e-02    3.1233000000e-01
        24   -7.6432236882e+01    5.8463289790e+03   -1.4943441884e+02    7.3002181956e+01    3.6766225702e+01    9.1895337630e+00   -1.9539017830e+02    2.0000000000e+03    3.3209413290e-02    3.1186000000e-01
        25   -7.6381095966e+01    5.8377085883e+03   -1.3366039497e+02    5.7279299003e+01    3.7084288155e+01    9.1895337630e+00   -1.7993421689e+02    2.0000000000e+03    3.2754331827e-02    3.1142000000e-01
        26   -7.6268828141e+01    5.8203241470e+03   -1.4359154447e+02    6.7322716327e+01    3.6565410064e+01    9.1895337630e+00   -1.8934648829e+02    2.0000000000e+03    3.2964766026e-02    3.1332000000e-01
        27   -7.6404719527e+01    5.8431636020e+03   -1.7109293236e+02    9.4688212836e+01    3.7986929874e+01    9.1895337630e+00   -2.1826939600e+02    2.0000000000e+03    3.2509207726e-02    3.0993000000e-01
        28   -7.6258996188e+01    5.8195650518e+03   -1.8184196072e+02    1.0558296453e+02    3.7143842650e+01    9.1895337630e+00   -2.2817533713e+02    2.0000000000e+03    3.2670557499e-02    3.1151000000e-01
        29   -7.6239994593e+01    5.8165744537e+03   -1.4479852311e+02    6.8558528512e+01    3.6904820827e+01    9.1895337630e+00   -1.9089287770e+02    2.0000000000e+03    3.2869160175e-02    3.1115000000e-01
        30   -7.6275042176e+01    5.8213717194e+03   -1.4796214809e+02    7.1687105913e+01    3.7064973658e+01    9.1895337630e+00   -1.9421665551e+02    2.0000000000e+03    3.2777696848e-02    3.1252000000e-01
