#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6275869287e+01    5.8227379110e+03   -1.4088620680e+02    6.4610337513e+01    3.7114537306e+01    9.1895337630e+00   -1.8719027787e+02    2.0000000000e+03    3.2991945744e-02    3.1062000000e-01
         1   -7.6262325735e+01    5.8202998929e+03   -1.4124174380e+02    6.4979418069e+01    3.6717108618e+01    9.1895337630e+00   -1.8714838618e+02    2.0000000000e+03    3.3109933138e-02    3.1113000000e-01
         2   -7.6470960200e+01    5.8517818866e+03   -1.3782727580e+02    6.1356315599e+01    3.7366339053e+01    9.1895337630e+00   -1.8438314861e+02    2.0000000000e+03    3.2767832279e-02    3.1111000000e-01
         3   -7.6337377206e+01    5.8311477211e+03   -1.4541730553e+02    6.9079928320e+01    3.7747840011e+01    9.1895337630e+00   -1.9235467930e+02    2.0000000000e+03    3.2844781876e-02    3.1027000000e-01
         4   -7.6347403039e+01    5.8354276862e+03   -1.7124764054e+02    9.4900237501e+01    3.7987726090e+01    9.1895337630e+00   -2.1842490039e+02    2.0000000000e+03    3.2525122166e-02    3.1004000000e-01
         5   -7.6325819321e+01    5.8294893990e+03   -1.4243332198e+02    6.6107502655e+01    3.7095159901e+01    9.1895337630e+00   -1.8871801564e+02    2.0000000000e+03    3.3016771078e-02    3.0987000000e-01
         6   -7.6248597595e+01    5.8199081962e+03   -1.4983169154e+02    7.3583093947e+01    3.7434156970e+01    9.1895337630e+00   -1.9645538227e+02    2.0000000000e+03    3.2985925674e-02    3.0803000000e-01
         7   -7.6385421006e+01    5.8399880551e+03   -1.4177020801e+02    6.5384787004e+01    3.7438035796e+01    9.1895337630e+00   -1.8839777757e+02    2.0000000000e+03    3.2800555229e-02    3.1318000000e-01
         8   -7.6351924096e+01    5.8341484731e+03   -1.5687433242e+02    8.0522408325e+01    3.7655949253e+01    9.1895337630e+00   -2.0371981544e+02    2.0000000000e+03    3.2722473145e-02    3.1041000000e-01
         9   -7.6379131422e+01    5.8381638330e+03   -1.5238794145e+02    7.6008810031e+01    3.7875443260e+01    9.1895337630e+00   -1.9945291848e+02    2.0000000000e+03    3.2785713673e-02    3.0975000000e-01
        10   -7.6286175398e+01    5.8229541344e+03   -1.2908564882e+02    5.2799473425e+01    3.6939940950e+01    9.1895337630e+00   -1.7521512354e+02    2.0000000000e+03    3.2729446888e-02    3.1120000000e-01
        11   -7.6269461845e+01    5.8204875499e+03   -1.3095186972e+02    5.4682407878e+01    3.6387894885e+01    9.1895337630e+00   -1.7652929837e+02    2.0000000000e+03    3.2659441233e-02    3.0864000000e-01
        12   -7.6263126242e+01    5.8208151914e+03   -1.4115910166e+02    6.4895975416e+01    3.6883559067e+01    9.1895337630e+00   -1.8723219449e+02    2.0000000000e+03    3.3052802086e-02    3.1103000000e-01
        13   -7.6386279712e+01    5.8405924600e+03   -1.5227777139e+02    7.5891491674e+01    3.7561461190e+01    9.1895337630e+00   -1.9902876634e+02    2.0000000000e+03    3.2739013433e-02    3.1096000000e-01
        14   -7.6272152126e+01    5.8211100597e+03   -1.3022115202e+02    5.3948999895e+01    3.7053848672e+01    9.1895337630e+00   -1.7646453446e+02    2.0000000000e+03    3.2879441977e-02    3.1181000000e-01
        15   -7.6340888713e+01    5.8361729978e+03   -1.3481748152e+02    5.8476592807e+01    3.6609822620e+01    9.1895337630e+00   -1.8061683790e+02    2.0000000000e+03    3.2833307981e-02    3.0813000000e-01
        16   -7.6423979488e+01    5.8462705254e+03   -2.1219208530e+02    1.3576810582e+02    3.8146394611e+01    9.1895337630e+00   -2.5952801368e+02    2.0000000000e+03    3.2736182213e-02    3.1272000000e-01
        17   -7.6053591789e+01    5.7886904687e+03   -1.6189581301e+02    8.5842221225e+01    3.7216235733e+01    9.1895337630e+00   -2.0830158251e+02    2.0000000000e+03    3.2778471708e-02    3.1193000000e-01
        18   -7.6338992151e+01    5.8326469452e+03   -1.7173616237e+02    9.5397170220e+01    3.6905201249e+01    9.1895337630e+00   -2.1783089738e+02    2.0000000000e+03    3.3052146435e-02    3.1232000000e-01
        19   -7.6374797445e+01    5.8379342904e+03   -1.6755397965e+02    9.1179182210e+01    3.8581531744e+01    9.1895337630e+00   -2.1532504516e+02    2.0000000000e+03    3.2585412264e-02    3.1164000000e-01
        20   -7.6405249028e+01    5.8415694850e+03   -1.4306701404e+02    6.6661765011e+01    3.7646633643e+01    9.1895337630e+00   -1.8990318144e+02    2.0000000000e+03    3.2574206591e-02    3.1062000000e-01
        21   -7.6322887417e+01    5.8292656111e+03   -1.4942019613e+02    7.3097308711e+01    3.7942801853e+01    9.1895337630e+00   -1.9655253174e+02    2.0000000000e+03    3.2764226198e-02    3.0917000000e-01
        22   -7.6474441314e+01    5.8534397277e+03   -1.8085929162e+02    1.0438485031e+02    3.8323448506e+01    9.1895337630e+00   -2.2837227389e+02    2.0000000000e+03    3.2523930073e-02    3.0851000000e-01
        23   -7.6397101056e+01    5.8404535753e+03   -1.8119333314e+02    1.0479623208e+02    3.6852096180e+01    9.1895337630e+00   -2.2723496308e+02    2.0000000000e+03    3.3518970013e-02    3.1087000000e-01
        24   -7.6428537202e+01    5.8471314030e+03   -1.4201654103e+02    6.5588003824e+01    3.7031534670e+01    9.1895337630e+00   -1.8823760946e+02    2.0000000000e+03    3.2938212156e-02    3.1283000000e-01
        25   -7.6236893684e+01    5.8158484428e+03   -1.6123589031e+02    8.4998996627e+01    3.7777634820e+01    9.1895337630e+00   -2.0820305889e+02    2.0000000000e+03    3.2782405615e-02    3.1096000000e-01
        26   -7.6354097349e+01    5.8341094636e+03   -1.3950781263e+02    6.3153715279e+01    3.7549550612e+01    9.1895337630e+00   -1.8624689700e+02    2.0000000000e+03    3.2915353775e-02    3.1048000000e-01
        27   -7.6341436349e+01    5.8321212134e+03   -1.4460509698e+02    6.8263660629e+01    3.7690139635e+01    9.1895337630e+00   -1.9148477038e+02    2.0000000000e+03    3.2773226500e-02    3.0764000000e-01
