#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6323595648e+01    5.8295245362e+03   -1.8174633143e+02    1.0542273578e+02    3.8054205072e+01    9.1895337630e+00   -2.2899007027e+02    2.0000000000e+03    3.2724887133e-02    3.0776000000e-01
         1   -7.6265744569e+01    5.8219926434e+03   -1.3800486242e+02    6.1739117849e+01    3.7036685636e+01    9.1895337630e+00   -1.8423108182e+02    2.0000000000e+03    3.2862156630e-02    3.1307000000e-01
         2   -7.6234123871e+01    5.8153639870e+03   -1.4385527564e+02    6.7621151770e+01    3.7468796050e+01    9.1895337630e+00   -1.9051360545e+02    2.0000000000e+03    3.2751083374e-02    3.0808000000e-01
         3   -7.6338954858e+01    5.8314448102e+03   -1.5588518010e+02    7.9546225240e+01    3.7319655726e+01    9.1895337630e+00   -2.0239436959e+02    2.0000000000e+03    3.2862037420e-02    3.1056000000e-01
         4   -7.6467520092e+01    5.8514871408e+03   -1.4235306934e+02    6.5885549246e+01    3.6292016984e+01    9.1895337630e+00   -1.8783462008e+02    2.0000000000e+03    3.2752215862e-02    3.1629000000e-01
         5   -7.6308147789e+01    5.8267892279e+03   -1.4647013800e+02    7.0161990209e+01    3.7142046199e+01    9.1895337630e+00   -1.9280171796e+02    2.0000000000e+03    3.2814592123e-02    3.1082000000e-01
         6   -7.6247604394e+01    5.8175025984e+03   -1.4135571900e+02    6.5108114607e+01    3.7105238397e+01    9.1895337630e+00   -1.8765049116e+02    2.0000000000e+03    3.2522439957e-02    3.1136000000e-01
         7   -7.6221850580e+01    5.8140566065e+03   -1.4065796575e+02    6.4436115174e+01    3.6491059655e+01    9.1895337630e+00   -1.8633855917e+02    2.0000000000e+03    3.2702207565e-02    3.1347000000e-01
         8   -7.6380724761e+01    5.8385047463e+03   -1.6244408561e+02    8.6063360849e+01    3.8385709822e+01    9.1895337630e+00   -2.1001932920e+02    2.0000000000e+03    3.2793402672e-02    3.0996000000e-01
         9   -7.6169251355e+01    5.8059314890e+03   -1.3657615331e+02    6.0406901953e+01    3.6855518085e+01    9.1895337630e+00   -1.8262120516e+02    2.0000000000e+03    3.3598184586e-02    3.1440000000e-01
        10   -7.6303164485e+01    5.8266808366e+03   -1.3928985062e+02    6.2986686139e+01    3.7115468902e+01    9.1895337630e+00   -1.8559485329e+02    2.0000000000e+03    3.2969951630e-02    3.1221000000e-01
