#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6432112142e+01    5.8492342344e+03   -1.8971148721e+02    1.1327937507e+02    3.7297909688e+01    9.1895337630e+00   -2.3619893066e+02    2.0000000000e+03    3.2822787762e-02    3.1162000000e-01
         1   -7.6225577669e+01    5.8150274221e+03   -2.2607939184e+02    1.4985381417e+02    3.7759719037e+01    9.1895337630e+00   -2.7302864464e+02    2.0000000000e+03    3.2933205366e-02    3.1004000000e-01
         2   -7.6234670163e+01    5.8161055015e+03   -1.7818375670e+02    1.0194908654e+02    3.7653637647e+01    9.1895337630e+00   -2.2502692811e+02    2.0000000000e+03    3.2678216696e-02    3.1144000000e-01
         3   -7.6421893826e+01    5.8458660307e+03   -1.5442632118e+02    7.8004427353e+01    3.6753174860e+01    9.1895337630e+00   -2.0036902980e+02    2.0000000000e+03    3.2954275608e-02    3.1363000000e-01
         4   -7.6387253829e+01    5.8387796170e+03   -1.4263086638e+02    6.6243612553e+01    3.7113059575e+01    9.1895337630e+00   -1.8893345972e+02    2.0000000000e+03    3.2741516829e-02    3.1344000000e-01
         5   -7.6288877106e+01    5.8233935229e+03   -1.4205295948e+02    6.5764082378e+01    3.7104148233e+01    9.1895337630e+00   -1.8834664148e+02    2.0000000000e+03    3.2873123884e-02    3.0838000000e-01
         6   -7.6560711589e+01    5.8658504393e+03   -2.0964629740e+02    1.3308558581e+02    3.8567869189e+01    9.1895337630e+00   -2.5740370035e+02    2.0000000000e+03    3.2822966576e-02    3.0953000000e-01
         7   -7.6350728035e+01    5.8330896624e+03   -1.3578421259e+02    5.9433484559e+01    3.7005263712e+01    9.1895337630e+00   -1.8197901007e+02    2.0000000000e+03    3.2601058483e-02    3.1081000000e-01
         8   -7.6290726961e+01    5.8243995251e+03   -1.5615146869e+02    7.9860741732e+01    3.7320802695e+01    9.1895337630e+00   -2.0266180515e+02    2.0000000000e+03    3.2502830029e-02    3.0830000000e-01
         9   -7.6269356206e+01    5.8211822290e+03   -1.3331573393e+02    5.7046377724e+01    3.7297252209e+01    9.1895337630e+00   -1.7980251990e+02    2.0000000000e+03    3.2542943954e-02    3.1010000000e-01
