#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6381269416e+01    5.8365303167e+03   -1.8903209402e+02    1.1265082461e+02    4.0882732009e+01    9.1895337630e+00   -2.3910435979e+02    2.0000000000e+03    9.2387109995e-02    3.1081000000e-01
         1   -7.6353376479e+01    5.8322968956e+03   -1.4434781344e+02    6.7994436959e+01    3.7131942042e+01    9.1895337630e+00   -1.9066928924e+02    2.0000000000e+03    9.2774152756e-02    3.1101000000e-01
         2   -7.6508729060e+01    5.8554602882e+03   -1.4388530117e+02    6.7376572112e+01    3.6970198622e+01    9.1895337630e+00   -1.9004503356e+02    2.0000000000e+03    9.2463195324e-02    3.1136000000e-01
         3   -7.6352947251e+01    5.8320362643e+03   -1.5362999594e+02    7.7277048686e+01    3.7028313744e+01    9.1895337630e+00   -1.9984784344e+02    2.0000000000e+03    9.3457460403e-02    3.1422000000e-01
         4   -7.6412754378e+01    5.8406635854e+03   -1.5681832646e+02    8.0405572081e+01    3.8268750470e+01    9.1895337630e+00   -2.0427661069e+02    2.0000000000e+03    9.2191278934e-02    3.0987000000e-01
         5   -7.6421737674e+01    5.8419120673e+03   -1.4286493197e+02    6.6443194298e+01    3.7301637571e+01    9.1895337630e+00   -1.8935610331e+02    2.0000000000e+03    9.4026654959e-02    3.1160000000e-01
         6   -7.6318625815e+01    5.8276342142e+03   -1.8285962621e+02    1.0654100040e+02    3.8910793144e+01    9.1895337630e+00   -2.3095995312e+02    2.0000000000e+03    9.4252347946e-02    3.0973000000e-01
         7   -7.6324137872e+01    5.8276515001e+03   -1.4289114221e+02    6.6567004337e+01    3.7410008972e+01    9.1895337630e+00   -1.8949068494e+02    2.0000000000e+03    9.4728589058e-02    3.1129000000e-01
         8   -7.6436236316e+01    5.8441341198e+03   -1.3512720638e+02    5.8690970062e+01    3.6695493219e+01    9.1895337630e+00   -1.8101223336e+02    2.0000000000e+03    9.4064384699e-02    3.1216000000e-01
         9   -7.6377317775e+01    5.8354317968e+03   -1.4585221037e+02    6.9474892594e+01    3.7193860175e+01    9.1895337630e+00   -1.9223560431e+02    2.0000000000e+03    9.2674344778e-02    3.1146000000e-01
        10   -7.6496028772e+01    5.8534458650e+03   -1.6302198069e+02    8.6525951919e+01    3.7270765444e+01    9.1895337630e+00   -2.0948227990e+02    2.0000000000e+03    9.6353769302e-02    3.1084000000e-01
        11   -7.6248178789e+01    5.8178527995e+03   -1.7570106729e+02    9.9452888500e+01    3.7926511327e+01    9.1895337630e+00   -2.2281711238e+02    2.0000000000e+03    9.4192296267e-02    3.1449000000e-01
        12   -7.6334474807e+01    5.8285443842e+03   -1.4199669101e+02    6.5662216205e+01    3.6779166724e+01    9.1895337630e+00   -1.8796539150e+02    2.0000000000e+03    9.3774706125e-02    3.1023000000e-01
        13   -7.6357047621e+01    5.8319100878e+03   -1.4044605637e+02    6.4089008754e+01    3.6835395698e+01    9.1895337630e+00   -1.8647098584e+02    2.0000000000e+03    9.5475703478e-02    3.1187000000e-01
        14   -7.6333177555e+01    5.8285056261e+03   -1.3836962855e+02    6.2036450998e+01    3.7306832309e+01    9.1895337630e+00   -1.8486599462e+02    2.0000000000e+03    9.3584209681e-02    3.0990000000e-01
        15   -7.6332184342e+01    5.8284437373e+03   -1.4634635802e+02    7.0014173679e+01    3.7367582083e+01    9.1895337630e+00   -1.9290347387e+02    2.0000000000e+03    9.3789279461e-02    3.1135000000e-01
        16   -7.6381097464e+01    5.8361275796e+03   -1.6902001987e+02    9.2638922410e+01    3.7338503748e+01    9.1895337630e+00   -2.1554805739e+02    2.0000000000e+03    9.4240427017e-02    3.1010000000e-01
        17   -7.6303387855e+01    5.8241803508e+03   -1.6763126909e+02    9.1327881232e+01    3.7279968108e+01    9.1895337630e+00   -2.1410077096e+02    2.0000000000e+03    9.3972027302e-02    3.1285000000e-01
        18   -7.6430445860e+01    5.8438875638e+03   -1.5746895046e+02    8.1038504601e+01    3.7573826475e+01    9.1895337630e+00   -2.0423231070e+02    2.0000000000e+03    9.3886196613e-02    3.0920000000e-01
        19   -7.6337152133e+01    5.8299036197e+03   -1.5317558597e+02    7.6838433841e+01    3.7417880155e+01    9.1895337630e+00   -1.9978299989e+02    2.0000000000e+03    9.3065857887e-02    3.1003000000e-01
        20   -7.6439647107e+01    5.8457414536e+03   -1.4273002992e+02    6.6290382816e+01    3.7360264915e+01    9.1895337630e+00   -1.8927982860e+02    2.0000000000e+03    9.4774365425e-02    3.1165000000e-01
