#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.4665881658e+01    5.5901334471e+03   -1.0571264251e+02    3.1046760851e+01    3.7877286020e+01    9.1895337630e+00   -1.5277946229e+02    8.0000000000e+00    1.5521049500e-04    2.6250000000e-01
         1   -7.3276113487e+01    5.3893587173e+03   -1.1132523286e+02    3.8049119371e+01    3.8543980931e+01    9.1895337630e+00   -1.5905874755e+02    8.0000000000e+00    1.3008713722e-04    3.2250000000e-01
         2   -7.5524783836e+01    5.7101867291e+03   -1.2219552114e+02    4.6670737308e+01    3.7868235692e+01    9.1895337630e+00   -1.6925329060e+02    8.0000000000e+00    1.2725591660e-04    2.9000000000e-01
         3   -7.6096816762e+01    5.7933652017e+03   -1.2330085212e+02    4.7204035357e+01    3.9541315566e+01    9.1895337630e+00   -1.7203170145e+02    8.0000000000e+00    1.4185905457e-04    3.3500000000e-01
         4   -7.5835261058e+01    5.7552294611e+03   -1.2517410011e+02    4.9338839051e+01    3.8206899860e+01    9.1895337630e+00   -1.7257053373e+02    8.0000000000e+00    1.3029575348e-04    3.3250000000e-01
         5   -7.6873059236e+01    5.9122505652e+03   -1.3009031625e+02    5.3217257018e+01    3.7699565035e+01    9.1895337630e+00   -1.7697941505e+02    8.0000000000e+00    1.2925267220e-04    3.2250000000e-01
         6   -7.5594393048e+01    5.7175468571e+03   -1.1942399226e+02    4.3829599212e+01    3.6916386809e+01    9.1895337630e+00   -1.6552991283e+02    8.0000000000e+00    1.2800097466e-04    3.2000000000e-01
         7   -7.4899728947e+01    5.6155655366e+03   -1.1720469934e+02    4.2304970393e+01    3.6554471401e+01    9.1895337630e+00   -1.6294870450e+02    8.0000000000e+00    1.2850761414e-04    3.1500000000e-01
         8   -7.5437249864e+01    5.6930238672e+03   -1.2181497383e+02    4.6377723967e+01    3.7484489486e+01    9.1895337630e+00   -1.6848899708e+02    8.0000000000e+00    1.3017654419e-04    3.4750000000e-01
         9   -7.5537310343e+01    5.7112139225e+03   -1.1913212480e+02    4.3594814457e+01    3.6413548511e+01    9.1895337630e+00   -1.6473520707e+02    8.0000000000e+00    1.2788176537e-04    3.0500000000e-01
