#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -2.1697607323e+01    4.7208779842e+02   -4.2509302154e+01    2.0811694830e+01   -5.1448618253e+00   -2.5551327033e+01   -1.3593809131e+01    1.7806958350e+00    1.6000000000e+02    8.5981012937e-02    7.7786458333e-01
         1   -2.1772043460e+01    4.7503696489e+02   -4.2255990147e+01    2.0483946688e+01   -5.3007990355e+00   -2.5551327033e+01   -1.3346559214e+01    1.9426951351e+00    1.6000000000e+02    8.6052388500e-02    7.8007812500e-01
         2   -2.1799041200e+01    4.7622879841e+02   -4.1221620683e+01    1.9422579483e+01   -5.5393700890e+00   -2.5551327033e+01   -1.2265994833e+01    2.1350712717e+00    1.6000000000e+02    8.6094453813e-02    7.7955729167e-01
         3   -2.1647953847e+01    4.6965860492e+02   -4.3141633814e+01    2.1493679968e+01   -5.3683917373e+00   -2.5551327033e+01   -1.4307054910e+01    2.0851398659e+00    1.6000000000e+02    8.4731599312e-02    7.7825520833e-01
         4   -2.1811872135e+01    4.7693665110e+02   -4.1283776872e+01    1.9471904737e+01   -5.3720113111e+00   -2.5551327033e+01   -1.2751043359e+01    2.3906048312e+00    1.6000000000e+02    8.5216296500e-02    7.8059895833e-01
         5   -2.1697001708e+01    4.7152727499e+02   -4.1732696211e+01    2.0035694503e+01   -5.4818618606e+00   -2.5551327033e+01   -1.2566599846e+01    1.8670925281e+00    1.6000000000e+02    8.5462460125e-02    7.7968750000e-01
         6   -2.1682051738e+01    4.7119430177e+02   -4.1256865536e+01    1.9574813798e+01   -5.2751868193e+00   -2.5551327033e+01   -1.2132290480e+01    1.7019387962e+00    1.6000000000e+02    8.5623040563e-02    7.8697916667e-01
         7   -2.1640301124e+01    4.6950408003e+02   -4.2492610454e+01    2.0852309330e+01   -5.0680322255e+00   -2.5551327033e+01   -1.4387795601e+01    2.5145444051e+00    1.6000000000e+02    8.6347856500e-02    7.8346354167e-01
         8   -2.1724893880e+01    4.7318111681e+02   -4.2154125926e+01    2.0429232046e+01   -5.5946405833e+00   -2.5551327033e+01   -1.3103052557e+01    2.0948942471e+00    1.6000000000e+02    8.5301448313e-02    7.8203125000e-01
         9   -2.1788294526e+01    4.7569449897e+02   -4.1912874472e+01    2.0124579946e+01   -5.4500959144e+00   -2.5551327033e+01   -1.2876157234e+01    1.9647057099e+00    1.6000000000e+02    8.5611989563e-02    7.8307291667e-01
        10   -2.1770804096e+01    4.7498068831e+02   -4.2162445917e+01    2.0391641821e+01   -5.4164014238e+00   -2.5551327033e+01   -1.2818802840e+01    1.6240853801e+00    1.6000000000e+02    8.5732988562e-02    7.8046875000e-01
        11   -2.1768149306e+01    4.7604705657e+02   -4.1414061550e+01    1.9645912244e+01   -5.3761980160e+00   -2.5551327033e+01   -1.2479586867e+01    1.9930503657e+00    1.6000000000e+02    8.5648372938e-02    7.8268229167e-01
        12   -2.1789646224e+01    4.7567444492e+02   -4.2448628887e+01    2.0658982663e+01   -5.3198029112e+00   -2.5551327033e+01   -1.3735139946e+01    2.1576410034e+00    1.6000000000e+02    8.4735354687e-02    7.7604166667e-01
        13   -2.1630663563e+01    4.6893116890e+02   -4.2655255805e+01    2.1024592242e+01   -5.5424261055e+00   -2.5551327033e+01   -1.3321804737e+01    1.7603020707e+00    1.6000000000e+02    8.6187292812e-02    7.7994791667e-01
        14   -2.1618868729e+01    4.6827692727e+02   -4.1779641904e+01    2.0160773175e+01   -5.4250121804e+00   -2.5551327033e+01   -1.2899656522e+01    2.0963538313e+00    1.6000000000e+02    8.5833482750e-02    7.8450520833e-01
        15   -2.1788232604e+01    4.7580474670e+02   -4.0815128058e+01    1.9026895454e+01   -5.5872421590e+00   -2.5551327033e+01   -1.1623145873e+01    1.9465870066e+00    1.6000000000e+02    8.6410306812e-02    7.8815104167e-01
        16   -2.1556086057e+01    4.6574310414e+02   -4.1880559571e+01    2.0324473514e+01   -5.4301425358e+00   -2.5551327033e+01   -1.2769223774e+01    1.8701337716e+00    1.6000000000e+02    8.5292559187e-02    7.7317708333e-01
        17   -2.1588003400e+01    4.6707150524e+02   -4.2087859931e+01    2.0499856532e+01   -5.5650670313e+00   -2.5551327033e+01   -1.3011975811e+01    2.0405099443e+00    1.6000000000e+02    8.5144128125e-02    7.7395833333e-01
        18   -2.1543575867e+01    4.6540899827e+02   -4.2691820712e+01    2.1148244844e+01   -5.4797214621e+00   -2.5551327033e+01   -1.3692000163e+01    2.0312279458e+00    1.6000000000e+02    8.6660225062e-02    7.8619791667e-01
        19   -2.1637102532e+01    4.6943693504e+02   -4.0815416085e+01    1.9178313552e+01   -5.1620353912e+00   -2.5551327033e+01   -1.2152974079e+01    2.0509204180e+00    1.6000000000e+02    8.5428354062e-02    7.8919270833e-01
        20   -2.1880679822e+01    4.7979406028e+02   -4.2013713896e+01    2.0133034074e+01   -5.3469467051e+00   -2.5551327033e+01   -1.3374113226e+01    2.2586730687e+00    1.6000000000e+02    8.7869073000e-02    7.8111979167e-01
