#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -2.1241362738e+01    4.5466493015e+02   -4.1764338399e+01    2.0522975662e+01   -4.3548623576e+00   -2.5551327192e+01   -1.3784891448e+01    1.9267425979e+00    3.2000000000e+02    2.2921228409e-01    7.8525390625e-01
         1   -2.1312955740e+01    4.5783728758e+02   -4.1465647147e+01    2.0152691407e+01   -4.5282107370e+00   -2.5551327192e+01   -1.3389459594e+01    2.0033503768e+00    3.2000000000e+02    2.2370186448e-01    7.9003906250e-01
         2   -2.1161330261e+01    4.5187560696e+02   -4.0283742063e+01    1.9122411801e+01   -4.5006134179e+00   -2.5551327192e+01   -1.2391304678e+01    2.1595032256e+00    3.2000000000e+02    2.2345942259e-01    8.0156250000e-01
         3   -2.1292456236e+01    4.5693684506e+02   -4.1435800000e+01    2.0143343764e+01   -4.5433903117e+00   -2.5551327192e+01   -1.3019510436e+01    1.6784279395e+00    3.2000000000e+02    2.2428759933e-01    7.8642578125e-01
         4   -2.1099556246e+01    4.4902968913e+02   -4.1227298361e+01    2.0127742115e+01   -4.3016438716e+00   -2.5551327192e+01   -1.3635397567e+01    2.2610702702e+00    3.2000000000e+02    2.2250959277e-01    7.9804687500e-01
         5   -2.1276027633e+01    4.5535860139e+02   -4.1598840561e+01    2.0322812928e+01   -4.4439892727e+00   -2.5551327192e+01   -1.3988464222e+01    2.3849401257e+00    3.2000000000e+02    2.2414866090e-01    7.8691406250e-01
         6   -2.0972917382e+01    4.4528392924e+02   -4.0128305133e+01    1.9155387751e+01   -4.3642615786e+00   -2.5551327192e+01   -1.1980861964e+01    1.7681456012e+00    3.2000000000e+02    2.2152623534e-01    7.9199218750e-01
         7   -2.1353877367e+01    4.6014273911e+02   -4.1305745682e+01    1.9951868314e+01   -4.5703877592e+00   -2.5551327192e+01   -1.3177802650e+01    1.9937719201e+00    3.2000000000e+02    2.2531139851e-01    7.8759765625e-01
         8   -2.1082322628e+01    4.4924734511e+02   -4.1008747206e+01    1.9926424579e+01   -4.2881915526e+00   -2.5551327192e+01   -1.3500113272e+01    2.3308848108e+00    3.2000000000e+02    2.2052320838e-01    7.8681640625e-01
         9   -2.0949297586e+01    4.4258270221e+02   -4.0799886124e+01    1.9850588538e+01   -4.2310850313e+00   -2.5551327192e+01   -1.3107122476e+01    2.0896485754e+00    3.2000000000e+02    2.2427776456e-01    7.9384765625e-01
        10   -2.1246480736e+01    4.5566272635e+02   -4.1319967482e+01    2.0073486745e+01   -4.5084674225e+00   -2.5551327192e+01   -1.3093402426e+01    1.8332295587e+00    3.2000000000e+02    2.2847223282e-01    7.8769531250e-01
        11   -2.1096632078e+01    4.5062780137e+02   -4.0855830248e+01    1.9759198170e+01   -4.4106064746e+00   -2.5551327192e+01   -1.2625554337e+01    1.7316577555e+00    3.2000000000e+02    2.2333344817e-01    7.9677734375e-01
        12   -2.1211232683e+01    4.5411730681e+02   -4.2195521136e+01    2.0984288452e+01   -4.3272222886e+00   -2.5551327192e+01   -1.4342848116e+01    2.0258764613e+00    3.2000000000e+02    2.2256574035e-01    7.8583984375e-01
        13   -2.1112010811e+01    4.4925650797e+02   -4.1310006592e+01    2.0197995781e+01   -4.2636509823e+00   -2.5551327192e+01   -1.3623559939e+01    2.1285315215e+00    3.2000000000e+02    2.2707810998e-01    7.8544921875e-01
        14   -2.1286812507e+01    4.5757930904e+02   -4.1492576566e+01    2.0205764059e+01   -4.4420158388e+00   -2.5551327192e+01   -1.3751977756e+01    2.2527442205e+00    3.2000000000e+02    2.5539296865e-01    7.8681640625e-01
        15   -2.1259111974e+01    4.5576925876e+02   -4.1055812688e+01    1.9796700713e+01   -4.5587752185e+00   -2.5551327192e+01   -1.3163764840e+01    2.2180545627e+00    3.2000000000e+02    2.3166999221e-01    7.9433593750e-01
        16   -2.1370510759e+01    4.6053095548e+02   -4.1407054790e+01    2.0036544031e+01   -4.6050938550e+00   -2.5551327192e+01   -1.3390737175e+01    2.1401034324e+00    3.2000000000e+02    2.2576040030e-01    7.8837890625e-01
        17   -2.1051307727e+01    4.4718695843e+02   -4.1192483337e+01    2.0141175610e+01   -4.2646867797e+00   -2.5551327192e+01   -1.3480353914e+01    2.1038845493e+00    3.2000000000e+02    2.2788369656e-01    7.8769531250e-01
        18   -2.1114542173e+01    4.4985232538e+02   -4.1134361417e+01    2.0019819244e+01   -4.3606669951e+00   -2.5551327192e+01   -1.3105033802e+01    1.8826665720e+00    3.2000000000e+02    2.2853642702e-01    7.9082031250e-01
        19   -2.1142585956e+01    4.5120489113e+02   -4.1578382624e+01    2.0435796668e+01   -4.3268937910e+00   -2.5551327192e+01   -1.4175866193e+01    2.4757045515e+00    3.2000000000e+02    2.2233328223e-01    7.8847656250e-01
        20   -2.1176155022e+01    4.5271573166e+02   -4.0999549482e+01    1.9823394460e+01   -4.3782358302e+00   -2.5551327192e+01   -1.3165937038e+01    2.0959505785e+00    3.2000000000e+02    2.2340181470e-01    7.8750000000e-01
