# block  time  nWalkers weight PseudoEloc LogOvlpFactor EnergyEstim__nume_real  EnergyEstim__nume_imag EnergyEstim__deno_real  EnergyEstim__deno_imag EnergyEstim__timer EnergyEstim__nume_real  EnergyEstim__nume_imag EnergyEstim__deno_real  EnergyEstim__deno_imag EnergyEstim__timer OneBodyEnergyEstim__nume_real ECoulEnergyEstim__nume_real EXXEnergyEstim__nume_real Eshift freeMemory 
18 0.9 800 799.939 -62.6832281392326 -0.2883635322219019 -128.6997338860651 -0.00230018819647593 1 5.422910434090234e-18 0.004015236161649227 -128.6997338860651 -0.00230018819647593 1 5.422910434090234e-18 0 -182.2709768039014 -11.96221481630561 65.5334577341419 -62.7251703893  124070 
19 0.95 800 799.955 -62.7129409560723 -0.2888961674505905 -128.7018212827006 -0.001011634122884455 0.9999999999999998 -6.601565172237282e-19 0.003797684796154499 -128.7018212827006 -0.001011634122884455 0.9999999999999998 -6.601565172237282e-19 0 -182.2725880136361 -11.96107722411978 65.53184395505525 -62.703855245  124070 
20 1 800 799.964 -62.72158692049121 -0.289750214124188 -128.693982026157 -0.00260503311598359 0.9999999999999998 2.786184755194608e-18 0.003946602344512939 -128.693982026157 -0.00260503311598359 0.9999999999999998 2.786184755194608e-18 0 -182.249635132513 -11.95961726711578 65.51527037347184 -62.7189991804  124070 
21 1.05 800 799.965 -62.73628188090198 -0.295048364665824 -128.704878859807 -0.003156959200030893 1 5.418415294477473e-18 0.003814773634076118 -128.704878859807 -0.003156959200030893 1 5.418415294477473e-18 0 -182.255669508112 -11.95661878854789 65.50740943685292 -62.7543011939  124070 
22 1.1 800 799.945 -62.71428127861297 -0.2985701336067438 -128.7068732735675 -0.002482270452626822 1 2.292954153794056e-19 0.003826294559985399 -128.7068732735675 -0.002482270452626822 1 2.292954153794056e-19 0 -182.2366473923207 -11.95385995634699 65.48363407510021 -62.6992724317  124070 
23 1.15 800 799.944 -62.73071451282662 -0.3017060712108015 -128.7134816756498 -0.002783702096566401 1 3.971492452924624e-18 0.003803562372922897 -128.7134816756498 -0.002783702096566401 1 3.971492452924624e-18 0 -182.2401197791526 -11.95227545214128 65.47891355564406 -62.6490805966  124070 
24 1.2 800 799.981 -62.75611178899241 -0.3019345344506256 -128.7095964419069 -0.00603983173040441 1 -2.290709064872669e-18 0.00379167590290308 -128.7095964419069 -0.00603983173040441 1 -2.290709064872669e-18 0 -182.258801056586 -11.95709491302484 65.50629952770394 -62.7873903533  124070 
25 1.25 800 799.962 -62.74169768350877 -0.3003408889666376 -128.7051783482412 -0.006289002333264468 1 -1.34537352959953e-18 0.003801509272307158 -128.7051783482412 -0.006289002333264468 1 -1.34537352959953e-18 0 -182.2383553789606 -11.95474745750737 65.48792448822671 -62.8143775103  124070 
26 1.3 800 799.942 -62.70884867669221 -0.3007766513830297 -128.6980643933201 -0.006074598043672174 1 -1.563902932992169e-18 0.003799793776124716 -128.6980643933201 -0.006074598043672174 1 -1.563902932992169e-18 0 -182.2256043544069 -11.95590990929889 65.4834498703857 -62.744311934  124070 
27 1.35 800 799.956 -62.73453988286703 -0.3020652175324632 -128.6966141610021 -0.004881005634540457 0.9999999999999999 -4.527969268889876e-19 0.003798163961619139 -128.6966141610021 -0.004881005634540457 0.9999999999999999 -4.527969268889876e-19 0 -182.209829486389 -11.95329222393089 65.46650754931791 -62.7336163399  124070 
28 1.4 800 799.956 -62.73851904707985 -0.3013101969620433 -128.7060878553459 -0.006159014601530869 0.9999999999999998 9.856010957523597e-19 0.00380454957485199 -128.7060878553459 -0.006159014601530869 0.9999999999999998 9.856010957523597e-19 0 -182.2188199855935 -11.95254968290402 65.46528181315165 -62.7375107511  124070 
29 1.45 800 799.96 -62.69578705386657 -0.3045322842313969 -128.7114201600641 -0.002605826389315293 1 -3.351910328741655e-19 0.003789258189499378 -128.7114201600641 -0.002605826389315293 1 -3.351910328741655e-19 0 -182.2174185188105 -11.95015256880009 65.45615092754653 -62.7557674465  124070 
30 1.5 800 799.965 -62.70638207592926 -0.3060782453671718 -128.710135697562 -0.001141162147463371 0.9999999999999998 -6.096534185840097e-19 0.003801766782999039 -128.710135697562 -0.001141162147463371 0.9999999999999998 -6.096534185840097e-19 0 -182.2079082896224 -11.94909232649981 65.44686491856021 -62.808272389  124070 
31 1.55 800 799.945 -62.71039859947059 -0.3065128957461171 -128.7068200112079 0.002194854518691692 1 1.663309748087551e-18 0.003809227142482996 -128.7068200112079 0.002194854518691692 1 1.663309748087551e-18 0 -182.2128618489676 -11.94889610811373 65.45493794587343 -62.7739085981  124070 
32 1.6 800 799.948 -62.6862237624384 -0.3078351408887942 -128.7138934632715 0.0006034178793236312 1 7.915763857563906e-18 0.0037739472463727 -128.7138934632715 0.0006034178793236312 1 7.915763857563906e-18 0 -182.2298260941803 -11.95055264450602 65.46648527541487 -62.76384072  124070 
33 1.65 800 799.929 -62.71753603880568 -0.3090862804653366 -128.7115163257481 0.00158156830835178 0.9999999999999999 -2.877801574315342e-18 0.003782488405704498 -128.7115163257481 0.00158156830835178 0.9999999999999999 -2.877801574315342e-18 0 -182.2381986908073 -11.95279269478416 65.47947505984341 -62.666811478  124070 
34 1.7 800 799.959 -62.68688527005751 -0.3080636352033461 -128.70594995666 0.0005416030347991276 0.9999999999999999 -1.430024531043302e-18 0.003834615927189589 -128.70594995666 0.0005416030347991276 0.9999999999999999 -1.430024531043302e-18 0 -182.2460022734715 -11.9555216700764 65.49557398688788 -62.7397058612  124070 
35 1.75 800 799.957 -62.7320884255671 -0.3083819355895484 -128.7112052091043 0.001285864859441598 1 -1.433085684348128e-18 0.003777375910431147 -128.7112052091043 0.001285864859441598 1 -1.433085684348128e-18 0 -182.2362443745709 -11.95357718473423 65.47861635020078 -62.7704720156  124070 
36 1.8 800 799.943 -62.7272095212082 -0.3100768162014414 -128.7071073369813 -0.0006563844740921053 1 3.334425008153175e-18 0.003784751985222101 -128.7071073369813 -0.0006563844740921053 1 3.334425008153175e-18 0 -182.2188609218822 -11.95140145807394 65.46315504297479 -62.7241333489  124070 
37 1.85 800 799.952 -62.70669141955009 -0.3136817018266891 -128.7062921648426 -0.0002786741113540815 1 -6.06062641320175e-19 0.003757468890398741 -128.7062921648426 -0.0002786741113540815 1 -6.06062641320175e-19 0 -182.2269892981148 -11.95170468530443 65.47240181857661 -62.7303382003  124070 
38 1.9 800 799.934 -62.70259362140545 -0.3143086025347673 -128.702078655183 -0.000668061452169005 1 -1.593038492839587e-18 0.00380006106570363 -128.702078655183 -0.000668061452169005 1 -1.593038492839587e-18 0 -182.2454592859815 -11.95533763683995 65.4987182676384 -62.6407841012  124070 
39 1.95 800 799.967 -62.71973685665942 -0.3119365202066518 -128.6967063486625 -0.001691775041768829 1 -1.638538145064344e-18 0.003792370203882456 -128.6967063486625 -0.001691775041768829 1 -1.638538145064344e-18 0 -182.2378994341669 -11.9552002754235 65.4963933609278 -62.7284862935  124070 
40 2 800 799.945 -62.69279308019204 -0.312817357745136 -128.7011513371882 -0.001736505673710228 1 1.48212372831509e-19 0.0037836953997612 -128.7011513371882 -0.001736505673710228 1 1.48212372831509e-19 0 -182.2434817433964 -11.9538556337238 65.49618603993198 -62.7037224985  124070 
41 2.05 800 799.951 -62.70932959865151 -0.3145298438967807 -128.703359070221 -0.004000811288620277 1 2.427611763368928e-18 0.003754902165383101 -128.703359070221 -0.004000811288620277 1 2.427611763368928e-18 0 -182.247648439384 -11.95506676824522 65.49935613740824 -62.7136436955  124070 
42 2.1 800 799.94 -62.72344287619726 -0.3129550551075554 -128.7118014920793 -0.003698302381115776 0.9999999999999998 -3.005356214621345e-18 0.003760548308491707 -128.7118014920793 -0.003698302381115776 0.9999999999999998 -3.005356214621345e-18 0 -182.2461759565244 -11.95278528820641 65.48715975265149 -62.6685117767  124070 
43 2.15 800 799.953 -62.71146095767932 -0.3168722695249126 -128.7169652151524 -0.004253050457799902 1 -2.293483329315731e-18 0.003775317221879959 -128.7169652151524 -0.004253050457799902 1 -2.293483329315731e-18 0 -182.2294380400042 -11.95017581435259 65.46264863920442 -62.6858009039  124070 
44 2.2 800 799.955 -62.73961403869523 -0.3170552147683469 -128.714836000179 -0.002200227099232544 1 6.144223775242653e-18 0.003796178381890059 -128.714836000179 -0.002200227099232544 1 6.144223775242653e-18 0 -182.2246513783482 -11.9492105852051 65.45902596337433 -62.7034069045  124070 
45 2.25 800 799.96 -62.74444311108184 -0.315718519619987 -128.7190416435974 -0.002808210795237073 1 2.091982883028554e-18 0.003760708961635828 -128.7190416435974 -0.002808210795237073 1 2.091982883028554e-18 0 -182.2319848099856 -11.95059629805272 65.46353946444079 -62.7627072855  124070 
46 2.3 800 799.937 -62.714250075443 -0.3176568913506362 -128.7179230519786 -0.002018391143819807 1 2.880361426620787e-18 0.003869856242090464 -128.7179230519786 -0.002018391143819807 1 2.880361426620787e-18 0 -182.234445166768 -11.95033904846857 65.466861163258 -62.6971483833  124070 
47 2.35 800 799.977 -62.74648207341487 -0.3208505733587398 -128.7170607942481 -0.0004635540607210482 1 -6.14362550899438e-20 0.003776944242417812 -128.7170607942481 -0.0004635540607210482 1 -6.14362550899438e-20 0 -182.2364809220102 -11.94924506686651 65.46866519462856 -62.8188738132  124070 
48 2.4 800 799.924 -62.71758954460766 -0.3168320318789039 -128.717386119148 -0.0005208858279145556 1 3.377875155475232e-18 0.004142624791711569 -128.717386119148 -0.0005208858279145556 1 3.377875155475232e-18 0 -182.212590238472 -11.94676933308848 65.44197345241247 -62.6725229674  124070 
49 2.45 800 799.968 -62.74800985065841 -0.3177128105235116 -128.7224754502743 0.002990689753277195 0.9999999999999998 4.76439015102434e-20 0.003982384223490953 -128.7224754502743 0.002990689753277195 0.9999999999999998 4.76439015102434e-20 0 -182.2153352605308 -11.94420311397386 65.43706292423037 -62.7603670888  124070 
50 2.5 800 799.94 -62.70437926492227 -0.3188708319730724 -128.7204870528732 0.001352099170617843 0.9999999999999998 2.50520268170165e-18 0.003775521647185087 -128.7204870528732 0.001352099170617843 0.9999999999999998 2.50520268170165e-18 0 -182.2333156873792 -11.94804510117612 65.4608737356821 -62.7268915628  124070 
51 2.55 800 799.952 -62.71467470441333 -0.3179400309893262 -128.7120625397968 -0.002763481009678057 1 -1.032526863941658e-18 0.003856481052935123 -128.7120625397968 -0.002763481009678057 1 -1.032526863941658e-18 0 -182.2227556787793 -11.94986096273916 65.46055410172161 -62.7369125012  124070 
52 2.6 800 799.957 -62.69660727425909 -0.3185115277773258 -128.715022372951 -0.002126703904288749 1 -4.949856329638299e-18 0.003810768481343985 -128.715022372951 -0.002126703904288749 1 -4.949856329638299e-18 0 -182.2144073162955 -11.94711486497341 65.44649980831787 -62.7638509726  124070 
53 2.65 800 799.949 -62.73017003822433 -0.3218735587361972 -128.7107560345294 -0.002297942675866443 1 -2.2460493803535e-18 0.003783338703215122 -128.7107560345294 -0.002297942675866443 1 -2.2460493803535e-18 0 -182.1973737436796 -11.94494409120009 65.43156180035032 -62.7487316712  124070 
54 2.7 800 799.963 -62.71468206040353 -0.3220182167959914 -128.7058725969299 -0.002771107457833816 1 1.402241165209811e-18 0.003785510081797838 -128.7058725969299 -0.002771107457833816 1 1.402241165209811e-18 0 -182.1851708490727 -11.94539504302967 65.42469329517242 -62.8074506505  124070 
55 2.75 800 799.944 -62.72070681410089 -0.3211026377842034 -128.7067597247335 -0.00333801648173274 0.9999999999999998 2.514173206445844e-19 0.003851396031677723 -128.7067597247335 -0.00333801648173274 0.9999999999999998 2.514173206445844e-19 0 -182.1909120821029 -11.94541330697825 65.42956566434762 -62.7705265678  124070 
56 2.8 800 799.945 -62.71541537728227 -0.3222267793800687 -128.7139979434882 -0.001431450143026673 1 -8.608907690511657e-19 0.003758919890969992 -128.7139979434882 -0.001431450143026673 1 -8.608907690511657e-19 0 -182.1964025423755 -11.94508265333949 65.42748725222691 -62.7530673179  124070 
57 2.85 800 799.942 -62.73479482927875 -0.3189489174415779 -128.7051161967028 -0.002763919952219911 1 5.689304515892472e-18 0.003760378807783127 -128.7051161967028 -0.002763919952219911 1 5.689304515892472e-18 0 -182.1765255023487 -11.94630609704443 65.41771540269033 -62.7078725276  124070 
58 2.9 800 799.947 -62.70490646678041 -0.3185911613421504 -128.7049056725204 -0.002075856535436815 0.9999999999999998 8.808410564287149e-19 0.003795650787651539 -128.7049056725204 -0.002075856535436815 0.9999999999999998 8.808410564287149e-19 0 -182.1738516563007 -11.94547481418918 65.41442079796938 -62.679419796  124070 
59 2.95 800 799.975 -62.70192723768402 -0.3204080775955755 -128.7114534114211 -0.0008032657251540696 1 9.847414539143663e-19 0.004613667726516724 -128.7114534114211 -0.0008032657251540696 1 9.847414539143663e-19 0 -182.1840722566777 -11.94385287618263 65.41647172143925 -62.8062306835  124066 
60 3 800 799.914 -62.70012546069516 -0.3223891230235968 -128.7137047812213 -0.001164771387617272 0.9999999999999999 1.622683225506824e-18 0.003898676950484514 -128.7137047812213 -0.001164771387617272 0.9999999999999999 1.622683225506824e-18 0 -182.1859546389823 -11.94404457513341 65.41629443289439 -62.631353881  124066 
61 3.05 800 799.967 -62.7265086678167 -0.3240140786331116 -128.7159977442379 -0.001744509197124181 1 -7.959504866589222e-18 0.003898725379258394 -128.7159977442379 -0.001744509197124181 1 -7.959504866589222e-18 0 -182.2181432019798 -11.94814799010369 65.45029344784554 -62.7237276363  124066 
62 3.1 800 799.951 -62.73492405801286 -0.3254681024677885 -128.7167509405726 -0.002369290061123003 1 -3.381482256505432e-18 0.003888262901455164 -128.7167509405726 -0.002369290061123003 1 -3.381482256505432e-18 0 -182.2209511160068 -11.94737300909684 65.45157318453093 -62.7404060282  124066 
63 3.15 800 799.953 -62.71947683485981 -0.325564622346426 -128.7149184472734 6.239045167572011e-06 0.9999999999999999 1.788996556393705e-19 0.00377845112234354 -128.7149184472734 6.239045167572011e-06 0.9999999999999999 1.788996556393705e-19 0 -182.2335734845077 -11.94991589222906 65.46857092946328 -62.7707603514  124066 
64 3.2 800 799.936 -62.72880423197986 -0.3274321285135241 -128.716360923919 0.002110029546385089 1 -2.850507070378237e-18 0.003780860919505358 -128.716360923919 0.002110029546385089 1 -2.850507070378237e-18 0 -182.2376443227825 -11.95048503412533 65.47176843298882 -62.7128196287  124066 
65 3.25 800 799.94 -62.72465180562229 -0.330570344571686 -128.7177377966437 0.003796032321128238 0.9999999999999999 -2.179715415562476e-18 0.003780592698603868 -128.7177377966437 0.003796032321128238 0.9999999999999999 -2.179715415562476e-18 0 -182.222642591894 -11.94765545179082 65.45256024704123 -62.6795997048  124066 
66 3.3 800 799.956 -62.69765087744554 -0.3255381874902882 -128.7086809533122 0.004256384180025941 1 1.430098698282518e-19 0.003761612810194492 -128.7086809533122 0.004256384180025941 1 1.430098698282518e-19 0 -182.2072159826086 -11.94810542334902 65.44664045264551 -62.7269935536  124066 
67 3.35 800 799.962 -62.72935082386017 -0.3261387647739705 -128.7154107173029 0.001034125255890599 1 6.371485311006393e-18 0.003795815166085958 -128.7154107173029 0.001034125255890599 1 6.371485311006393e-18 0 -182.2197735637973 -11.94718397087002 65.45154681736443 -62.8094835288  124066 
68 3.4 800 799.922 -62.70016081016239 -0.3250049837353368 -128.7163293732999 0.0003035731223485825 0.9999999999999998 -5.609622064473884e-19 0.00377052603289485 -128.7163293732999 0.0003035731223485825 0.9999999999999998 -5.609622064473884e-19 0 -182.2276887244909 -11.94918804635036 65.46054739754143 -62.6816920409  124066 
69 3.45 800 799.969 -62.71252817306397 -0.3250776574336541 -128.7144342690935 -0.002334542978742467 1 -1.8330925875045e-18 0.003791768103837967 -128.7144342690935 -0.002334542978742467 1 -1.8330925875045e-18 0 -182.2375185133396 -11.95126906260692 65.47435330685296 -62.7815055139  124066 
70 3.5 800 799.93 -62.74273349508621 -0.3278474647116402 -128.7168620218223 -0.001033241796101844 0.9999999999999999 -1.024724811334955e-19 0.003790506161749363 -128.7168620218223 -0.001033241796101844 0.9999999999999999 -1.024724811334955e-19 0 -182.221272067797 -11.94673122676197 65.45114127273669 -62.6875905627  124066 
71 3.55 800 799.959 -62.72289771926006 -0.3272149937984689 -128.7044373482879 -0.003608772314897309 0.9999999999999999 1.38130579194634e-18 0.003753097262233496 -128.7044373482879 -0.003608772314897309 0.9999999999999999 1.38130579194634e-18 0 -182.2202834859207 -11.94994434870578 65.46579048633862 -62.7403412977  124066 
72 3.6 800 799.946 -62.72045923909585 -0.3263577744673799 -128.7043709820271 -0.001145199255781432 1 1.272637545765181e-19 0.003773241303861141 -128.7043709820271 -0.001145199255781432 1 1.272637545765181e-19 0 -182.2032853340419 -11.94720291794752 65.4461172699623 -62.7214214687  124066 
73 3.65 800 799.96 -62.71498217805323 -0.3248864116233467 -128.7014210934348 -0.0008513999713212874 1 4.861906999552018e-19 0.003771526273339987 -128.7014210934348 -0.0008513999713212874 1 4.861906999552018e-19 0 -182.1943062635809 -11.94742148485931 65.44030665500533 -62.7633491421  124066 
74 3.7 800 799.942 -62.70460455775111 -0.3241798805315597 -128.6957795445491 0.0002222948459741067 1 -3.983110821496945e-19 0.003755834884941578 -128.6957795445491 0.0002222948459741067 1 -3.983110821496945e-19 0 -182.1950043587212 -11.94921940630837 65.44844422048044 -62.7380426468  124066 
75 3.75 800 799.949 -62.71812352261359 -0.3223518242787455 -128.6990654133163 -0.0003175244398261572 1 9.836107724597889e-19 0.003893796820193529 -128.6990654133163 -0.0003175244398261572 1 9.836107724597889e-19 0 -182.1988487645171 -11.94891172603942 65.44869507724027 -62.7293766655  124066 
76 3.8 800 799.944 -62.7375038827176 -0.3203491349798784 -128.7055989605757 0.001348154834616819 1 3.40435337391484e-18 0.003912372514605522 -128.7055989605757 0.001348154834616819 1 3.40435337391484e-18 0 -182.1993584622687 -11.94532893058832 65.43908843228128 -62.698177013  124066 
77 3.85 800 799.969 -62.70687709373127 -0.3233678246648996 -128.7086730040014 -0.00302160597055579 1 3.809696104828241e-18 0.003902183845639229 -128.7086730040014 -0.00302160597055579 1 3.809696104828241e-18 0 -182.2110846000829 -11.9451947343928 65.44760633047431 -62.7849739633  124066 
78 3.9 800 799.933 -62.71724853376676 -0.3243050564807115 -128.7134038624976 -0.001263471519941205 1 -2.366677960613217e-18 0.003915928304195404 -128.7134038624976 -0.001263471519941205 1 -2.366677960613217e-18 0 -182.2452622826111 -11.95026640500582 65.4821248251194 -62.7160625265  124066 
79 3.95 800 799.959 -62.69060144471236 -0.3257400767284583 -128.7088176972214 -0.001520089459467332 1 1.213448293378174e-18 0.003876967821270227 -128.7088176972214 -0.001520089459467332 1 1.213448293378174e-18 0 -182.2124706753567 -11.94757866063448 65.45123163876977 -62.7738790119  124066 
80 4 800 799.928 -62.70336522290923 -0.3244245759439884 -128.6945838036954 -0.0005572819178051994 1 -4.761110909653356e-18 0.003877296112477779 -128.6945838036954 -0.0005572819178051994 1 -4.761110909653356e-18 0 -182.1960919288182 -11.94953383478791 65.45104195991077 -62.6493946433  124066 
81 4.05 800 799.962 -62.70901937884302 -0.3252876545731934 -128.7132687849732 0.0005774705259005341 1 -2.71140869810814e-19 0.003905404824763536 -128.7132687849732 0.0005774705259005341 1 -2.71140869810814e-19 0 -182.2257455022401 -11.94753998705041 65.46001670431731 -62.7088388749  124066 
82 4.1 800 799.937 -62.67114352364725 -0.3298734031624161 -128.7292831635066 0.001060280036601352 0.9999999999999998 -7.277883151559213e-19 0.003888983279466629 -128.7292831635066 0.001060280036601352 0.9999999999999998 -7.277883151559213e-19 0 -182.2543160557209 -11.94701335822956 65.47204625044385 -62.657014873  124066 
83 4.15 800 799.981 -62.74841793728991 -0.3295182780136393 -128.7149870920676 0.001109795405859094 1 5.08698971186571e-18 0.003899442031979561 -128.7149870920676 0.001109795405859094 1 5.08698971186571e-18 0 -182.2396144652246 -11.9496492140196 65.47427658717656 -62.822502716  124066 
84 4.2 800 799.929 -62.75191868628622 -0.3306324774864786 -128.7154851490327 0.0005836754043813395 0.9999999999999998 4.084865864030716e-18 0.00390534708276391 -128.7154851490327 0.0005836754043813395 0.9999999999999998 4.084865864030716e-18 0 -182.2467721972545 -11.9502147924328 65.48150184065454 -62.7253631456  124066 
85 4.25 800 799.937 -62.74662578960302 -0.329536703423058 -128.7208296109463 -0.0005504042260339804 0.9999999999999998 -1.197230033105134e-18 0.003936863970011473 -128.7208296109463 -0.0005504042260339804 0.9999999999999998 -1.197230033105134e-18 0 -182.2336532760964 -11.94728082179288 65.4601044869431 -62.6630569978  124066 
86 4.3 800 799.97 -62.71310784305426 -0.3298281898280014 -128.7119098441406 -0.001608723608311758 1 -1.240831493197385e-18 0.003732812590897083 -128.7119098441406 -0.001608723608311758 1 -1.240831493197385e-18 0 -182.235136946235 -11.94988560302972 65.47311270512414 -62.7638570107  124066 
87 4.35 800 799.944 -62.72321616628734 -0.3286268353264072 -128.7082167078581 -0.003011150197003215 1 -2.199532873079395e-18 0.003709220327436924 -128.7082167078581 -0.003011150197003215 1 -2.199532873079395e-18 0 -182.2362325137992 -11.9516861033906 65.47970190933178 -62.7380694596  124066 
88 4.4 800 799.936 -62.70850336347596 -0.3303704957153234 -128.7175080072745 -0.008322112308910659 1 -2.601684309062766e-19 0.003748730290681124 -128.7175080072745 -0.008322112308910659 1 -2.601684309062766e-19 0 -182.2407332591518 -11.95024358354919 65.47346883542643 -62.6657955375  124066 
89 4.45 800 799.945 -62.70779107547759 -0.3294253924380819 -128.7065372785426 -0.007882972762044386 0.9999999999999999 5.379868516482951e-18 0.003721103072166443 -128.7065372785426 -0.007882972762044386 0.9999999999999999 5.379868516482951e-18 0 -182.2164698569688 -11.95052900328818 65.46046158171428 -62.6593146065  124066 
90 4.5 800 799.937 -62.69750916022618 -0.3296994528498227 -128.7160424721244 -0.005446747333431903 1 -1.43060921358613e-18 0.003722150810062885 -128.7160424721244 -0.005446747333431903 1 -1.43060921358613e-18 0 -182.1997867557767 -11.94622228801212 65.42996657166442 -62.6120748882  124066 
91 4.55 800 799.966 -62.74187375356733 -0.3313268630883666 -128.710947538114 -0.005018415169046131 1 5.600254391583067e-18 0.00373532110825181 -128.710947538114 -0.005018415169046131 1 5.600254391583067e-18 0 -182.197386202402 -11.94652905333815 65.43296771762618 -62.6879728852  124066 
